"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60212,515,58262,1467,9,32,1093092,"JP-01"
"Aomori","青森県",5670,244,5391,35,6,0,85833,"JP-02"
"Iwate","岩手県",3479,12,3415,52,0,0,119591,"JP-03"
"Miyagi","宮城県",16190,203,15851,117,3,19,237248,"JP-04"
"Akita","秋田県",1860,29,1805,26,1,0,25905,"JP-05"
"Yamagata","山形県",3497,50,3391,56,0,0,95282,"JP-06"
"Fukushima","福島県",9434,61,9199,174,4,0,401729,"JP-07"
"Ibaraki","茨城県",24120,334,23571,215,12,0,39827,"JP-08"
"Tochigi","栃木県",15220,277,14829,114,7,0,476335,"JP-09"
"Gunma","群馬県",16558,200,16186,172,10,0,289120,"JP-10"
"Saitama","埼玉県",114577,2121,111452,1004,52,0,1429245,"JP-11"
"Chiba","千葉県",99399,1241,97167,991,41,0,1047440,"JP-12"
"Tokyo","東京都",375198,3532,368758,2908,107,0,3591706,"JP-13"
"Kanagawa","神奈川県",167461,1633,164574,1254,70,0,1570737,"JP-14"
"Niigata","新潟県",7822,211,7551,60,3,0,277495,"JP-15"
"Toyama","富山県",4792,49,4693,50,3,0,111908,"JP-16"
"Ishikawa","石川県",7833,100,7587,124,2,22,188241,"JP-17"
"Fukui","福井県",3038,90,2912,36,2,0,114258,"JP-18"
"Yamanashi","山梨県",5106,118,4959,29,0,0,108734,"JP-19"
"Nagano","長野県",8715,96,8576,96,1,53,308869,"JP-20"
"Gifu","岐阜県",18682,352,18303,214,5,187,398182,"JP-21"
"Shizuoka","静岡県",26576,299,26072,205,6,0,606711,"JP-22"
"Aichi","愛知県",105019,2870,101018,1131,44,0,1270696,"JP-23"
"Mie","三重県",14608,274,14491,162,4,319,258291,"JP-24"
"Shiga","滋賀県",12228,208,11920,100,1,0,249224,"JP-25"
"Kyoto","京都府",35429,1360,33749,272,22,48,413272,"JP-26"
"Osaka","大阪府",199289,4130,190361,2966,368,1832,3368008,"JP-27"
"Hyogo","兵庫県",77103,1445,74272,1387,31,1,729791,"JP-28"
"Nara","奈良県",15636,274,15213,149,7,0,244439,"JP-29"
"Wakayama","和歌山県",5229,59,5007,60,10,103,64332,"JP-30"
"Tottori","鳥取県",1637,15,1594,5,0,23,143323,"JP-31"
"Shimane","島根県",1611,53,1555,3,0,0,51491,"JP-32"
"Okayama","岡山県",15084,254,14612,135,5,83,253818,"JP-33"
"Hiroshima","広島県",21555,324,21035,196,6,0,876569,"JP-34"
"Yamaguchi","山口県",5575,84,5402,89,0,0,182635,"JP-35"
"Tokushima","徳島県",3248,61,3123,64,2,0,101594,"JP-36"
"Kagawa","香川県",4681,47,4597,36,2,1,126073,"JP-37"
"Ehime","愛媛県",5135,111,4943,81,3,0,145778,"JP-38"
"Kochi","高知県",4098,40,4027,31,1,0,94840,"JP-39"
"Fukuoka","福岡県",73877,2905,70322,608,23,42,1225311,"JP-40"
"Saga","佐賀県",5740,67,5687,29,1,43,99816,"JP-41"
"Nagasaki","長崎県",5976,88,5818,71,1,1,175510,"JP-42"
"Kumamoto","熊本県",14263,196,13932,135,6,0,121171,"JP-43"
"Oita","大分県",8083,151,7851,81,3,0,256428,"JP-44"
"Miyazaki","宮崎県",6128,60,6011,41,4,16,72274,"JP-45"
"Kagoshima","鹿児島県",9049,67,8982,65,2,65,166076,"JP-46"
"Okinawa","沖縄県",49551,1033,48065,302,42,151,386989,"JP-47"
