"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1066,227,755,84,12,0,12686
"Aomori","青森県",27,2,24,1,0,0,839
"Iwate","岩手県",0,0,0,0,0,0,632
"Miyagi","宮城県",88,0,87,1,0,0,2868
"Akita","秋田県",16,0,16,0,0,0,929
"Yamagata","山形県",69,3,66,0,1,0,2640
"Fukushima","福島県",81,7,74,0,0,0,4109
"Ibaraki","茨城県",168,11,147,10,0,0,4574
"Tochigi","栃木県",65,17,48,0,2,0,3617
"Gunma","群馬県",149,14,116,19,1,0,3538
"Saitama","埼玉県",1000,78,875,47,6,0,19289
"Chiba","千葉県",905,74,787,44,5,0,14122
"Tokyo","東京都",5180,471,4413,296,31,0,14883
"Kanagawa","神奈川県",1341,229,1034,78,28,0,9225
"Niigata","新潟県",83,8,75,0,0,1,4104
"Toyama","富山県",227,20,185,22,0,0,3122
"Ishikawa","石川県",296,61,211,24,3,0,2656
"Fukui","福井県",122,5,109,8,2,0,2545
"Yamanashi","山梨県",60,2,57,1,0,0,3801
"Nagano","長野県",76,11,65,"-",1,0,2630
"Gifu","岐阜県",150,3,140,7,1,0,3466
"Shizuoka","静岡県",75,3,71,1,1,0,3468
"Aichi","愛知県",507,23,450,34,0,5,9819
"Mie","三重県",45,3,41,1,0,0,2466
"Shiga","滋賀県",100,10,89,1,1,0,1776
"Kyoto","京都府",358,20,322,16,2,0,7773
"Osaka","大阪府",1782,177,1525,80,21,11,29739
"Hyogo","兵庫県",699,41,618,40,6,0,10855
"Nara","奈良県",92,6,84,2,0,0,2545
"Wakayama","和歌山県",63,4,56,3,0,0,3651
"Tottori","鳥取県",3,0,3,0,0,0,1314
"Shimane","島根県",24,4,20,0,1,0,1098
"Okayama","岡山県",25,0,25,"-","-",0,1664
"Hiroshima","広島県",167,17,147,3,0,0,6841
"Yamaguchi","山口県",37,2,35,0,1,0,1669
"Tokushima","徳島県",5,0,4,1,0,0,719
"Kagawa","香川県",28,0,28,0,0,0,2131
"Ehime","愛媛県",81,30,47,4,1,0,1982
"Kochi","高知県",74,1,70,3,0,0,1755
"Fukuoka","福岡県",674,42,607,25,6,0,12010
"Saga","佐賀県",47,12,35,0,0,2,1389
"Nagasaki","長崎県",17,0,16,1,0,0,2699
"Kumamoto","熊本県",48,7,38,3,0,0,3878
"Oita","大分県",60,1,58,1,0,0,3908
"Miyazaki","宮崎県",17,0,17,0,0,0,1362
"Kagoshima","鹿児島県",10,0,10,0,0,0,1745
"Okinawa","沖縄県",142,1,135,6,3,0,2836
