"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",48253,3052,43533,1429,17,239,899822,"JP-01"
"Aomori","青森県",3028,300,2696,32,0,0,60276,"JP-02"
"Iwate","岩手県",2281,239,1995,47,0,0,98123,"JP-03"
"Miyagi","宮城県",11067,949,9886,92,8,140,181319,"JP-04"
"Akita","秋田県",1129,95,1013,21,3,0,18354,"JP-05"
"Yamagata","山形県",2462,270,2145,47,5,0,75202,"JP-06"
"Fukushima","福島県",6940,1002,5776,162,14,0,331768,"JP-07"
"Ibaraki","茨城県",15238,1981,13085,172,25,0,35770,"JP-08"
"Tochigi","栃木県",9847,1510,8244,93,16,0,363601,"JP-09"
"Gunma","群馬県",10332,1282,8895,155,19,0,228312,"JP-10"
"Saitama","埼玉県",71173,18177,52138,858,107,0,1160468,"JP-11"
"Chiba","千葉県",60217,8597,50877,743,69,0,837759,"JP-12"
"Tokyo","東京都",263970,37938,223707,2325,218,0,2973482,"JP-13"
"Kanagawa","神奈川県",103860,13500,89344,1016,192,0,1262650,"JP-14"
"Niigata","新潟県",4858,732,4072,54,6,0,211000,"JP-15"
"Toyama","富山県",2766,446,2282,38,8,0,87630,"JP-16"
"Ishikawa","石川県",6009,789,5092,119,11,9,143775,"JP-17"
"Fukui","福井県",1935,244,1655,36,1,0,86708,"JP-18"
"Yamanashi","山梨県",2991,467,2503,21,2,0,76621,"JP-19"
"Nagano","長野県",5927,488,5405,94,1,60,240468,"JP-20"
"Gifu","岐阜県",10509,603,9717,189,4,0,308501,"JP-21"
"Shizuoka","静岡県",13081,2238,10685,158,8,0,481349,"JP-22"
"Aichi","愛知県",57622,3608,52998,1016,21,0,960677,"JP-23"
"Mie","三重県",6642,871,5822,114,11,165,164729,"JP-24"
"Shiga","滋賀県",7164,1005,6065,94,4,0,179457,"JP-25"
"Kyoto","京都府",21342,2663,18058,249,74,372,328541,"JP-26"
"Osaka","大阪府",127294,11988,111360,2739,422,1207,2612506,"JP-27"
"Hyogo","兵庫県",48323,3478,43523,1323,37,1,582280,"JP-28"
"Nara","奈良県",10097,894,9069,134,11,0,197139,"JP-29"
"Wakayama","和歌山県",3339,225,2988,50,14,76,47939,"JP-30"
"Tottori","鳥取県",1055,312,727,3,0,13,107207,"JP-31"
"Shimane","島根県",857,106,749,2,1,0,38671,"JP-32"
"Okayama","岡山県",9440,599,7812,127,3,902,189599,"JP-33"
"Hiroshima","広島県",13084,655,12097,180,8,152,621567,"JP-34"
"Yamaguchi","山口県",3600,297,3223,80,3,0,136504,"JP-35"
"Tokushima","徳島県",1887,84,1740,63,1,0,76124,"JP-36"
"Kagawa","香川県",2763,418,2315,32,2,2,99515,"JP-37"
"Ehime","愛媛県",3385,435,2873,77,5,0,110443,"JP-38"
"Kochi","高知県",2238,113,2095,30,5,0,67136,"JP-39"
"Fukuoka","福岡県",47282,6415,39283,546,16,1038,979302,"JP-40"
"Saga","佐賀県",3220,321,2787,26,0,86,70263,"JP-41"
"Nagasaki","長崎県",3960,459,3435,69,1,3,142782,"JP-42"
"Kumamoto","熊本県",8164,922,7121,121,7,0,91731,"JP-43"
"Oita","大分県",4153,421,3668,64,0,0,196764,"JP-44"
"Miyazaki","宮崎県",3581,317,3233,27,1,4,49987,"JP-45"
"Kagoshima","鹿児島県",4831,648,4029,41,0,113,126114,"JP-46"
"Okinawa","沖縄県",30775,5093,25380,243,97,59,304022,"JP-47"
