"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1593,142,1348,103,3,0,35118
"Aomori","青森県",33,1,31,1,0,0,1689
"Iwate","岩手県",8,6,2,0,0,0,2176
"Miyagi","宮城県",184,15,168,1,1,0,7025
"Akita","秋田県",38,14,23,0,0,1,1450
"Yamagata","山形県",76,1,75,1,0,1,2995
"Fukushima","福島県",102,13,89,0,1,0,11650
"Ibaraki","茨城県",443,92,341,10,2,0,9203
"Tochigi","栃木県",269,42,210,1,4,16,17730
"Gunma","群馬県",270,75,176,19,0,0,10163
"Saitama","埼玉県",3113,569,2464,80,10,0,87459
"Chiba","千葉県",2355,461,1838,56,7,0,43083
"Tokyo","東京都",17069,3457,13274,338,24,0,250545
"Kanagawa","神奈川県",3638,593,2940,105,22,0,87845
"Niigata","新潟県",129,9,119,0,0,1,7786
"Toyama","富山県",301,49,232,22,0,2,6591
"Ishikawa","石川県",425,103,294,28,3,0,3934
"Fukui","福井県",154,10,136,8,1,0,5799
"Yamanashi","山梨県",136,31,104,1,0,0,8444
"Nagano","長野県",145,34,111,"-",0,0,10585
"Gifu","岐阜県",500,94,399,7,3,0,14869
"Shizuoka","静岡県",398,78,319,1,2,0,18540
"Aichi","愛知県",3454,1653,1804,39,13,42,37041
"Mie","三重県",268,118,149,1,2,0,7203
"Shiga","滋賀県",324,112,209,3,4,0,6648
"Kyoto","京都府",1061,208,832,21,3,0,23577
"Osaka","大阪府",6547,1718,4719,106,64,4,101308
"Hyogo","兵庫県",1776,265,1464,47,14,0,34579
"Nara","奈良県",364,70,291,3,1,0,11572
"Wakayama","和歌山県",190,22,162,4,3,2,7222
"Tottori","鳥取県",21,13,8,0,0,0,4274
"Shimane","島根県",132,103,29,0,0,0,3795
"Okayama","岡山県",123,20,90,"-","-",13,3738
"Hiroshima","広島県",430,77,348,3,1,2,15725
"Yamaguchi","山口県",82,24,58,0,0,0,4914
"Tokushima","徳島県",81,43,17,1,0,20,3419
"Kagawa","香川県",61,10,50,1,0,0,6215
"Ehime","愛媛県",109,12,91,6,0,0,3379
"Kochi","高知県",83,1,79,3,0,0,2443
"Fukuoka","福岡県",3359,1182,2138,39,19,0,33457
"Saga","佐賀県",180,69,117,0,0,6,3799
"Nagasaki","長崎県",178,32,36,3,"-",107,10410
"Kumamoto","熊本県",380,112,176,5,3,87,8480
"Oita","大分県",94,19,74,1,0,0,8703
"Miyazaki","宮崎県",253,88,164,1,0,0,6761
"Kagoshima","鹿児島県",281,24,242,4,2,11,12663
"Okinawa","沖縄県",1510,1092,411,11,17,0,16129
