"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",16863,1476,14901,579,18,93,303756,"JP-01"
"Aomori","青森県",691,56,624,11,2,0,12667,"JP-02"
"Iwate","岩手県",489,31,432,26,1,0,19219,"JP-03"
"Miyagi","宮城県",3287,453,2812,22,8,0,46972,"JP-04"
"Akita","秋田県",251,57,193,1,1,0,6341,"JP-05"
"Yamagata","山形県",463,32,418,13,2,0,13473,"JP-06"
"Fukushima","福島県",1653,296,1320,37,11,0,79159,"JP-07"
"Ibaraki","茨城県",4459,758,3646,55,17,0,22596,"JP-08"
"Tochigi","栃木県",3615,798,2817,40,21,40,99964,"JP-09"
"Gunma","群馬県",3649,361,3221,67,11,0,71645,"JP-10"
"Saitama","埼玉県",23848,4611,18921,316,92,0,430071,"JP-11"
"Chiba","千葉県",20877,6299,14360,218,54,0,309004,"JP-12"
"Tokyo","東京都",95534,16697,78028,809,148,0,1266477,"JP-13"
"Kanagawa","神奈川県",38773,4053,34310,410,110,0,472946,"JP-14"
"Niigata","新潟県",856,124,732,9,1,9,35649,"JP-15"
"Toyama","富山県",848,68,753,27,4,0,29288,"JP-16"
"Ishikawa","石川県",1437,180,1238,57,4,38,38966,"JP-17"
"Fukui","福井県",496,77,404,15,4,0,25653,"JP-18"
"Yamanashi","山梨県",887,62,813,12,4,0,14741,"JP-19"
"Nagano","長野県",2216,250,1957,29,3,20,77561,"JP-20"
"Gifu","岐阜県",4038,518,3453,67,14,0,98687,"JP-21"
"Shizuoka","静岡県",4338,816,3449,73,9,0,135440,"JP-22"
"Aichi","愛知県",22926,2806,19752,368,65,0,293384,"JP-23"
"Mie","三重県",2057,378,1651,28,6,0,42391,"JP-24"
"Shiga","滋賀県",2026,412,1587,27,11,0,53211,"JP-25"
"Kyoto","京都府",7759,1505,6211,104,16,61,120598,"JP-26"
"Osaka","大阪府",42070,5731,35482,857,184,0,617604,"JP-27"
"Hyogo","兵庫県",15467,1904,13201,362,73,0,191134,"JP-28"
"Nara","奈良県",2906,365,2505,36,9,0,65814,"JP-29"
"Wakayama","和歌山県",1011,122,857,13,16,19,20636,"JP-30"
"Tottori","鳥取県",197,40,152,2,1,3,32694,"JP-31"
"Shimane","島根県",245,8,237,0,0,0,11764,"JP-32"
"Okayama","岡山県",2267,387,1750,17,21,113,47392,"JP-33"
"Hiroshima","広島県",4647,343,4159,88,10,57,107047,"JP-34"
"Yamaguchi","山口県",1151,384,756,11,2,0,40022,"JP-35"
"Tokushima","徳島県",371,106,252,13,1,0,20493,"JP-36"
"Kagawa","香川県",599,161,424,14,1,0,35647,"JP-37"
"Ehime","愛媛県",954,172,765,17,4,0,22965,"JP-38"
"Kochi","高知県",828,52,763,13,6,0,6800,"JP-39"
"Fukuoka","福岡県",15213,2907,12137,169,29,0,352510,"JP-40"
"Saga","佐賀県",924,187,744,4,2,11,22704,"JP-41"
"Nagasaki","長崎県",1419,298,1116,21,1,16,53978,"JP-42"
"Kumamoto","熊本県",3262,283,2635,55,25,289,51045,"JP-43"
"Oita","大分県",1079,173,890,16,4,0,59703,"JP-44"
"Miyazaki","宮崎県",1760,264,1489,17,9,10,21639,"JP-45"
"Kagoshima","鹿児島県",1543,223,1320,16,3,16,53383,"JP-46"
"Okinawa","沖縄県",7139,723,6331,90,5,5,119818,"JP-47"
