"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",36950,8298,27376,1066,56,210,666980,"JP-01"
"Aomori","青森県",2315,293,1992,30,1,0,43315,"JP-02"
"Iwate","岩手県",1407,130,1234,43,2,0,72307,"JP-03"
"Miyagi","宮城県",8823,230,8494,83,8,16,143109,"JP-04"
"Akita","秋田県",755,65,678,12,1,0,13668,"JP-05"
"Yamagata","山形県",1940,208,1692,40,5,0,58114,"JP-06"
"Fukushima","福島県",4542,298,4104,140,15,0,237394,"JP-07"
"Ibaraki","茨城県",9640,496,8999,145,9,0,32520,"JP-08"
"Tochigi","栃木県",6278,378,5822,78,9,0,260293,"JP-09"
"Gunma","群馬県",7764,449,7179,136,21,0,165713,"JP-10"
"Saitama","埼玉県",43433,1786,40865,782,44,0,871262,"JP-11"
"Chiba","千葉県",36867,1060,35130,677,20,0,607354,"JP-12"
"Tokyo","東京都",159708,5429,152231,2048,70,0,2264291,"JP-13"
"Kanagawa","神奈川県",60886,2093,57915,878,77,0,918476,"JP-14"
"Niigata","新潟県",3159,313,2810,36,7,0,141254,"JP-15"
"Toyama","富山県",1839,297,1507,35,6,0,62962,"JP-16"
"Ishikawa","石川県",3691,483,3106,101,16,1,89282,"JP-17"
"Fukui","福井県",1035,39,962,34,1,0,58594,"JP-18"
"Yamanashi","山梨県",1522,114,1390,19,1,1,41166,"JP-19"
"Nagano","長野県",4747,319,4413,83,12,68,176258,"JP-20"
"Gifu","岐阜県",8628,778,7692,158,20,0,235343,"JP-21"
"Shizuoka","静岡県",8247,740,7371,136,6,0,348307,"JP-22"
"Aichi","愛知県",46057,5792,39507,758,103,0,691532,"JP-23"
"Mie","三重県",4836,347,4510,103,13,124,123611,"JP-24"
"Shiga","滋賀県",4988,446,4463,79,13,0,125872,"JP-25"
"Kyoto","京都府",15644,1097,14416,208,32,77,252467,"JP-26"
"Osaka","大阪府",99208,9212,86801,2260,377,935,1794350,"JP-27"
"Hyogo","兵庫県",39386,2492,35746,1157,97,9,452865,"JP-28"
"Nara","奈良県",7839,373,7352,114,19,0,150366,"JP-29"
"Wakayama","和歌山県",2595,102,2410,43,32,40,39674,"JP-30"
"Tottori","鳥取県",463,35,418,2,0,8,72736,"JP-31"
"Shimane","島根県",529,95,434,0,4,0,26359,"JP-32"
"Okayama","岡山県",7244,992,6022,102,31,128,133532,"JP-33"
"Hiroshima","広島県",10327,1091,8140,125,30,971,400161,"JP-34"
"Yamaguchi","山口県",2881,491,2330,60,7,0,103923,"JP-35"
"Tokushima","徳島県",1628,65,1502,61,3,0,57978,"JP-36"
"Kagawa","香川県",1983,160,1804,24,2,5,76346,"JP-37"
"Ehime","愛媛県",2699,90,2537,72,5,0,84938,"JP-38"
"Kochi","高知県",1398,199,1179,20,5,0,9415,"JP-39"
"Fukuoka","福岡県",33697,4361,28709,440,82,187,738981,"JP-40"
"Saga","佐賀県",2478,182,2297,19,5,20,49075,"JP-41"
"Nagasaki","長崎県",2864,175,2626,63,6,0,110651,"JP-42"
"Kumamoto","熊本県",6143,678,5368,97,27,0,77790,"JP-43"
"Oita","大分県",3309,390,2874,45,6,0,143872,"JP-44"
"Miyazaki","宮崎県",3019,184,2800,25,2,10,40988,"JP-45"
"Kagoshima","鹿児島県",3256,313,2916,30,3,3,100112,"JP-46"
"Okinawa","沖縄県",16296,2364,13790,148,72,6,215732,"JP-47"
