"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19023,645,17747,675,3,44,377430,"JP-01"
"Aomori","青森県",816,27,769,20,1,0,17347,"JP-02"
"Iwate","岩手県",553,17,506,30,0,0,24786,"JP-03"
"Miyagi","宮城県",3585,82,3478,25,3,0,67528,"JP-04"
"Akita","秋田県",269,3,260,6,0,0,7032,"JP-05"
"Yamagata","山形県",542,15,512,15,0,0,17479,"JP-06"
"Fukushima","福島県",1919,102,1747,70,10,0,110131,"JP-07"
"Ibaraki","茨城県",5710,352,5252,106,8,0,24868,"JP-08"
"Tochigi","栃木県",4078,142,3870,66,5,0,124210,"JP-09"
"Gunma","群馬県",4459,159,4216,84,4,0,91472,"JP-10"
"Saitama","埼玉県",29132,1519,27066,547,39,0,545020,"JP-11"
"Chiba","千葉県",26112,1768,23900,444,23,0,402857,"JP-12"
"Tokyo","東京都",111010,3344,106311,1355,70,0,1524375,"JP-13"
"Kanagawa","神奈川県",44607,1061,42871,675,24,0,587587,"JP-14"
"Niigata","新潟県",1070,89,966,15,1,0,43685,"JP-15"
"Toyama","富山県",905,19,859,27,2,0,36107,"JP-16"
"Ishikawa","石川県",1841,161,1649,62,7,31,50551,"JP-17"
"Fukui","福井県",544,9,510,25,0,0,31739,"JP-18"
"Yamanashi","山梨県",939,10,914,16,1,1,25903,"JP-19"
"Nagano","長野県",2363,16,2338,41,0,32,97594,"JP-20"
"Gifu","岐阜県",4711,154,4448,109,7,0,132933,"JP-21"
"Shizuoka","静岡県",5100,226,4781,93,0,0,187116,"JP-22"
"Aichi","愛知県",25737,698,24524,515,31,0,389359,"JP-23"
"Mie","三重県",2509,139,2395,53,8,78,63656,"JP-24"
"Shiga","滋賀県",2444,134,2265,45,7,0,72561,"JP-25"
"Kyoto","京都府",9046,329,8578,154,2,15,154708,"JP-26"
"Osaka","大阪府",47000,1088,44384,1112,92,416,777922,"JP-27"
"Hyogo","兵庫県",17898,495,16879,524,42,0,245283,"JP-28"
"Nara","奈良県",3353,95,3213,45,5,0,81493,"JP-29"
"Wakayama","和歌山県",1161,10,1109,18,3,24,24414,"JP-30"
"Tottori","鳥取県",210,1,202,2,0,5,40441,"JP-31"
"Shimane","島根県",284,6,278,0,0,0,15625,"JP-32"
"Okayama","岡山県",2478,53,2389,32,2,4,66389,"JP-33"
"Hiroshima","広島県",5019,45,4860,102,5,12,151415,"JP-34"
"Yamaguchi","山口県",1377,59,1280,38,0,0,58758,"JP-35"
"Tokushima","徳島県",450,32,402,16,2,0,26160,"JP-36"
"Kagawa","香川県",750,29,703,18,1,0,44326,"JP-37"
"Ehime","愛媛県",1061,41,997,23,1,0,32480,"JP-38"
"Kochi","高知県",884,1,866,17,1,0,7091,"JP-39"
"Fukuoka","福岡県",17955,774,16898,283,20,0,438701,"JP-40"
"Saga","佐賀県",1052,58,1006,8,0,20,27821,"JP-41"
"Nagasaki","長崎県",1609,36,1537,36,1,0,66997,"JP-42"
"Kumamoto","熊本県",3439,44,3324,72,5,1,56710,"JP-43"
"Oita","大分県",1289,38,1230,21,0,0,79034,"JP-44"
"Miyazaki","宮崎県",1951,27,1896,21,1,7,24715,"JP-45"
"Kagoshima","鹿児島県",1758,39,1719,26,2,26,67228,"JP-46"
"Okinawa","沖縄県",8159,272,7774,118,1,5,144617,"JP-47"
