"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",11650,2183,9287,352,37,172,200304
"Aomori","青森県",383,48,329,6,2,0,8413
"Iwate","岩手県",318,116,190,12,3,0,12356
"Miyagi","宮城県",1596,326,1258,12,3,0,22399
"Akita","秋田県",94,4,89,1,0,0,3873
"Yamagata","山形県",290,118,171,1,1,0,9361
"Fukushima","福島県",658,134,515,9,3,0,46923
"Ibaraki","茨城県",2053,278,1743,32,12,0,18048
"Tochigi","栃木県",938,230,708,2,11,2,63079
"Gunma","群馬県",1771,323,1357,28,4,63,45427
"Saitama","埼玉県",10894,1822,8898,174,38,0,272701
"Chiba","千葉県",8511,1070,7339,102,15,0,193565
"Tokyo","東京都",48668,5070,43041,557,69,0,876634
"Kanagawa","神奈川県",15684,1701,13756,227,52,0,293582
"Niigata","新潟県",418,75,343,3,0,3,25175
"Toyama","富山県",477,16,435,26,1,0,19490
"Ishikawa","石川県",930,57,825,50,0,2,25853
"Fukui","福井県",337,17,309,11,1,0,17138
"Yamanashi","山梨県",459,38,412,9,1,0,14215
"Nagano","長野県",1006,149,810,7,6,40,39493
"Gifu","岐阜県",1585,364,1200,21,6,0,53111
"Shizuoka","静岡県",2253,632,1597,24,14,0,71412
"Aichi","愛知県",13035,2155,10733,147,35,0,165720
"Mie","三重県",1103,186,903,14,5,0,24205
"Shiga","滋賀県",886,76,799,11,1,0,32086
"Kyoto","京都府",3378,512,2838,43,8,15,77767
"Osaka","大阪府",25816,3990,21368,442,157,16,395030
"Hyogo","兵庫県",7547,780,6650,117,43,0,116713
"Nara","奈良県",1554,229,1310,15,9,0,40843
"Wakayama","和歌山県",568,59,491,7,8,11,15447
"Tottori","鳥取県",68,9,58,0,1,1,20641
"Shimane","島根県",170,14,156,0,1,0,7659
"Okayama","岡山県",858,116,562,11,3,169,24136
"Hiroshima","広島県",1808,262,1045,11,14,490,51951
"Yamaguchi","山口県",441,41,394,2,5,4,22347
"Tokushima","徳島県",188,3,176,9,0,0,14029
"Kagawa","香川県",205,46,156,3,0,0,19968
"Ehime","愛媛県",370,55,306,9,2,0,9820
"Kochi","高知県",432,173,255,4,1,0,5022
"Fukuoka","福岡県",6890,792,5987,111,12,0,231582
"Saga","佐賀県",398,54,346,3,0,5,12611
"Nagasaki","長崎県",338,56,273,3,2,6,31230
"Kumamoto","熊本県",1329,157,1072,13,6,87,28851
"Oita","大分県",543,137,403,3,4,0,35449
"Miyazaki","宮崎県",622,72,550,4,2,4,11400
"Kagoshima","鹿児島県",837,184,653,13,1,13,32950
"Okinawa","沖縄県",4880,358,4450,77,6,5,81311
