"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",11789,2011,9493,358,35,73,203872
"Aomori","青森県",390,47,337,6,2,0,8553
"Iwate","岩手県",327,124,191,12,3,0,12450
"Miyagi","宮城県",1650,371,1267,12,3,0,22849
"Akita","秋田県",94,4,89,1,0,0,3877
"Yamagata","山形県",296,118,177,1,1,0,9449
"Fukushima","福島県",672,139,524,9,5,0,47854
"Ibaraki","茨城県",2081,276,1771,34,12,0,18084
"Tochigi","栃木県",968,242,726,3,11,3,63840
"Gunma","群馬県",1819,363,1380,28,4,48,45813
"Saitama","埼玉県",11090,1906,9008,176,38,0,274984
"Chiba","千葉県",8659,1115,7440,104,17,0,199218
"Tokyo","東京都",49490,5350,43583,557,66,0,885494
"Kanagawa","神奈川県",16003,1747,14027,229,50,0,307929
"Niigata","新潟県",421,73,348,3,0,3,25335
"Toyama","富山県",480,19,435,26,1,0,19629
"Ishikawa","石川県",938,63,828,50,0,3,26165
"Fukui","福井県",337,15,311,11,2,0,17267
"Yamanashi","山梨県",463,40,414,9,1,0,14234
"Nagano","長野県",1013,143,826,7,7,37,40050
"Gifu","岐阜県",1629,366,1242,21,6,0,54297
"Shizuoka","静岡県",2299,655,1617,27,14,0,72162
"Aichi","愛知県",13282,2201,10931,150,37,0,168108
"Mie","三重県",1115,173,927,15,5,0,24205
"Shiga","滋賀県",894,70,813,11,1,0,32541
"Kyoto","京都府",3475,568,2879,43,8,15,78701
"Osaka","大阪府",26167,3818,21879,454,157,16,399915
"Hyogo","兵庫県",7682,802,6755,125,46,0,118382
"Nara","奈良県",1577,227,1335,15,10,0,41214
"Wakayama","和歌山県",570,51,501,7,8,11,15528
"Tottori","鳥取県",68,8,59,0,1,1,20828
"Shimane","島根県",174,16,158,0,1,0,7659
"Okayama","岡山県",885,116,562,11,3,196,27231
"Hiroshima","広島県",1889,278,1058,12,12,541,51951
"Yamaguchi","山口県",445,45,394,2,5,4,24734
"Tokushima","徳島県",188,3,176,9,0,0,14101
"Kagawa","香川県",206,44,159,3,0,0,20108
"Ehime","愛媛県",372,53,310,9,2,0,9854
"Kochi","高知県",455,173,277,5,0,0,5094
"Fukuoka","福岡県",6890,792,5987,111,13,0,233615
"Saga","佐賀県",403,53,353,3,0,6,12810
"Nagasaki","長崎県",345,61,276,3,2,5,31700
"Kumamoto","熊本県",1353,161,1085,13,5,94,29145
"Oita","大分県",556,138,415,3,5,0,36116
"Miyazaki","宮崎県",632,72,560,4,2,4,11471
"Kagoshima","鹿児島県",837,184,653,13,1,13,33532
"Okinawa","沖縄県",4898,335,4491,77,7,5,81811
