"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",59488,1403,56698,1465,21,78,1062425,"JP-01"
"Aomori","青森県",5308,449,4826,33,9,0,81378,"JP-02"
"Iwate","岩手県",3439,162,3227,50,1,0,115660,"JP-03"
"Miyagi","宮城県",15901,589,15176,108,14,28,228896,"JP-04"
"Akita","秋田県",1808,86,1696,26,2,0,24783,"JP-05"
"Yamagata","山形県",3450,156,3239,55,3,0,91380,"JP-06"
"Fukushima","福島県",9324,292,8859,173,7,0,389674,"JP-07"
"Ibaraki","茨城県",23405,1050,22149,206,22,0,38857,"JP-08"
"Tochigi","栃木県",14777,694,13976,107,13,0,430416,"JP-09"
"Gunma","群馬県",16246,509,15571,166,16,0,278191,"JP-10"
"Saitama","埼玉県",112225,6089,105173,963,105,0,1386614,"JP-11"
"Chiba","千葉県",97349,6134,90258,957,68,0,1007299,"JP-12"
"Tokyo","東京都",369781,11657,355388,2736,182,0,3484775,"JP-13"
"Kanagawa","神奈川県",164175,5545,157422,1208,134,0,1519123,"JP-14"
"Niigata","新潟県",7504,409,7037,58,8,0,266732,"JP-15"
"Toyama","富山県",4716,149,4519,48,7,0,108306,"JP-16"
"Ishikawa","石川県",7694,248,7301,123,2,22,180875,"JP-17"
"Fukui","福井県",2899,139,2724,36,0,0,109277,"JP-18"
"Yamanashi","山梨県",4947,211,4708,29,1,1,101838,"JP-19"
"Nagano","長野県",8522,270,8198,95,2,41,295853,"JP-20"
"Gifu","岐阜県",18135,953,17114,208,15,140,383184,"JP-21"
"Shizuoka","静岡県",25967,1464,24307,196,14,0,586213,"JP-22"
"Aichi","愛知県",101482,12765,87630,1087,87,0,1205093,"JP-23"
"Mie","三重県",14332,1482,13012,150,21,312,202459,"JP-24"
"Shiga","滋賀県",11922,579,11245,98,6,0,231192,"JP-25"
"Kyoto","京都府",34650,3368,30872,259,62,151,399800,"JP-26"
"Osaka","大阪府",193906,13765,175285,2900,499,1956,3209863,"JP-27"
"Hyogo","兵庫県",74674,4178,69123,1374,74,1,701199,"JP-28"
"Nara","奈良県",15266,782,14340,144,15,0,236172,"JP-29"
"Wakayama","和歌山県",5106,162,4783,59,12,102,62272,"JP-30"
"Tottori","鳥取県",1615,101,1487,5,0,22,138729,"JP-31"
"Shimane","島根県",1530,80,1448,2,1,0,50282,"JP-32"
"Okayama","岡山県",14886,1161,13160,135,17,430,241401,"JP-33"
"Hiroshima","広島県",20973,605,19649,190,13,529,821060,"JP-34"
"Yamaguchi","山口県",5469,207,5174,88,1,0,173420,"JP-35"
"Tokushima","徳島県",3157,216,2877,64,2,0,97912,"JP-36"
"Kagawa","香川県",4606,126,4445,34,4,1,122725,"JP-37"
"Ehime","愛媛県",4992,170,4741,81,6,0,139912,"JP-38"
"Kochi","高知県",4016,188,3797,31,3,0,89947,"JP-39"
"Fukuoka","福岡県",72633,5640,66168,593,30,232,1184995,"JP-40"
"Saga","佐賀県",5641,179,5481,29,1,48,95526,"JP-41"
"Nagasaki","長崎県",5846,268,5508,71,2,1,169573,"JP-42"
"Kumamoto","熊本県",13935,605,13199,131,14,0,117223,"JP-43"
"Oita","大分県",7858,319,7464,75,4,0,246281,"JP-44"
"Miyazaki","宮崎県",6031,269,5707,39,8,16,70935,"JP-45"
"Kagoshima","鹿児島県",8959,431,8498,60,6,30,161993,"JP-46"
"Okinawa","沖縄県",48232,4293,43096,278,81,565,371869,"JP-47"
