"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",6918,2143,4629,146,19,0,125579
"Aomori","青森県",280,19,255,6,2,0,6349
"Iwate","岩手県",137,96,41,0,1,0,7787
"Miyagi","宮城県",1091,195,887,9,8,0,17468
"Akita","秋田県",74,6,68,0,1,0,3155
"Yamagata","山形県",109,20,89,1,0,1,7233
"Fukushima","福島県",476,60,410,6,4,0,37642
"Ibaraki","茨城県",1252,317,916,19,6,0,15503
"Tochigi","栃木県",572,72,500,2,5,2,51105
"Gunma","群馬県",1045,99,925,21,1,0,34203
"Saitama","埼玉県",7614,1081,6402,131,17,0,217782
"Chiba","千葉県",6388,829,5473,86,9,0,155169
"Tokyo","東京都",37708,3846,33383,479,40,0,707444
"Kanagawa","神奈川県",11344,1207,9953,184,44,0,234414
"Niigata","新潟県",300,89,211,0,1,0,20993
"Toyama","富山県",445,20,399,26,0,0,16124
"Ishikawa","石川県",835,8,778,49,0,0,20694
"Fukui","福井県",302,31,260,11,0,0,13555
"Yamanashi","山梨県",298,50,241,7,2,0,12801
"Nagano","長野県",606,169,436,6,0,5,27741
"Gifu","岐阜県",918,130,775,13,0,0,31414
"Shizuoka","静岡県",1111,339,768,4,3,0,51416
"Aichi","愛知県",8675,1505,7065,105,18,0,124749
"Mie","三重県",721,119,595,7,5,0,18271
"Shiga","滋賀県",735,91,635,9,0,0,25071
"Kyoto","京都府",2409,214,2160,35,3,0,60062
"Osaka","大阪府",17649,2972,14381,277,91,19,294716
"Hyogo","兵庫県",4638,679,3880,79,27,0,84801
"Nara","奈良県",989,200,778,11,4,0,29663
"Wakayama","和歌山県",384,68,306,4,4,6,12288
"Tottori","鳥取県",53,7,46,0,0,0,15395
"Shimane","島根県",142,1,141,0,0,0,6498
"Okayama","岡山県",498,109,310,11,3,68,17220
"Hiroshima","広島県",741,51,685,6,0,1,31670
"Yamaguchi","山口県",352,116,230,2,2,4,13795
"Tokushima","徳島県",179,8,161,9,2,1,7742
"Kagawa","香川県",131,23,106,2,0,0,15828
"Ehime","愛媛県",208,91,111,6,2,0,5350
"Kochi","高知県",146,2,140,4,0,0,3718
"Fukuoka","福岡県",5543,187,5250,106,3,0,189891
"Saga","佐賀県",293,17,277,1,0,2,8850
"Nagasaki","長崎県",254,13,243,3,0,5,25747
"Kumamoto","熊本県",967,75,861,12,2,19,22960
"Oita","大分県",219,55,161,3,0,0,25001
"Miyazaki","宮崎県",428,56,372,1,0,1,8918
"Kagoshima","鹿児島県",592,48,537,13,0,6,25683
"Okinawa","沖縄県",3999,345,3591,68,2,5,67432
