"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",23000,1127,20980,826,25,67,506917,"JP-01"
"Aomori","青森県",1435,237,1178,20,0,0,31106,"JP-02"
"Iwate","岩手県",811,48,732,31,1,0,53943,"JP-03"
"Miyagi","宮城県",7832,759,7010,54,17,9,114875,"JP-04"
"Akita","秋田県",402,62,331,9,0,0,9637,"JP-05"
"Yamagata","山形県",1411,192,1189,30,5,0,44981,"JP-06"
"Fukushima","福島県",3148,330,2697,121,11,0,178294,"JP-07"
"Ibaraki","茨城県",7729,519,7079,131,10,0,28924,"JP-08"
"Tochigi","栃木県",5173,190,4913,70,4,0,193528,"JP-09"
"Gunma","群馬県",5637,299,5236,102,4,0,131991,"JP-10"
"Saitama","埼玉県",36444,2045,33664,735,30,0,728120,"JP-11"
"Chiba","千葉県",32211,1219,30378,614,11,0,532307,"JP-12"
"Tokyo","東京都",133662,5802,125991,1869,52,0,1955136,"JP-13"
"Kanagawa","神奈川県",51974,1816,49353,805,31,0,779963,"JP-14"
"Niigata","新潟県",2108,336,1754,18,2,0,101380,"JP-15"
"Toyama","富山県",1229,148,1052,29,3,0,48632,"JP-16"
"Ishikawa","石川県",2309,252,1987,68,11,2,68389,"JP-17"
"Fukui","福井県",831,169,630,32,2,0,44298,"JP-18"
"Yamanashi","山梨県",1113,65,1029,19,1,0,35312,"JP-19"
"Nagano","長野県",3675,389,3260,54,4,28,141593,"JP-20"
"Gifu","岐阜県",5535,330,5075,130,3,0,180518,"JP-21"
"Shizuoka","静岡県",6261,265,5875,121,3,0,280654,"JP-22"
"Aichi","愛知県",31112,2485,28011,616,16,0,530413,"JP-23"
"Mie","三重県",3418,460,2970,76,17,88,91905,"JP-24"
"Shiga","滋賀県",3432,448,2923,61,5,0,100311,"JP-25"
"Kyoto","京都府",11427,1142,10142,181,9,38,203699,"JP-26"
"Osaka","大阪府",73412,15874,55555,1324,334,659,1315417,"JP-27"
"Hyogo","兵庫県",27564,4156,22763,645,88,0,355546,"JP-28"
"Nara","奈良県",5573,1000,4506,67,19,0,118912,"JP-29"
"Wakayama","和歌山県",1979,379,1547,22,56,31,30171,"JP-30"
"Tottori","鳥取県",352,74,270,2,0,6,59075,"JP-31"
"Shimane","島根県",324,28,296,0,0,0,19437,"JP-32"
"Okayama","岡山県",3447,396,2907,37,11,107,89012,"JP-33"
"Hiroshima","広島県",5573,219,5223,108,3,23,232883,"JP-34"
"Yamaguchi","山口県",1674,212,1419,43,0,0,77872,"JP-35"
"Tokushima","徳島県",1068,352,685,31,7,0,40362,"JP-36"
"Kagawa","香川県",1137,152,970,20,4,5,59274,"JP-37"
"Ehime","愛媛県",2132,388,1715,29,9,0,56885,"JP-38"
"Kochi","高知県",980,28,933,19,0,0,7672,"JP-39"
"Fukuoka","福岡県",21021,1506,19168,345,12,2,572011,"JP-40"
"Saga","佐賀県",1452,179,1280,13,0,20,36180,"JP-41"
"Nagasaki","長崎県",1887,220,1633,40,1,6,88116,"JP-42"
"Kumamoto","熊本県",3767,203,3487,77,5,0,61660,"JP-43"
"Oita","大分県",1502,147,1331,24,1,0,104856,"JP-44"
"Miyazaki","宮崎県",2089,58,2001,22,0,8,28570,"JP-45"
"Kagoshima","鹿児島県",2003,75,1917,28,0,17,79790,"JP-46"
"Okinawa","沖縄県",11952,1285,10540,133,10,6,185402,"JP-47"
