"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",49909,3824,44621,1430,16,34,916034,"JP-01"
"Aomori","青森県",3156,362,2762,32,0,0,61787,"JP-02"
"Iwate","岩手県",2454,337,2069,48,1,0,99544,"JP-03"
"Miyagi","宮城県",11669,1347,10199,93,13,30,185104,"JP-04"
"Akita","秋田県",1193,130,1042,21,2,0,18907,"JP-05"
"Yamagata","山形県",2565,273,2245,47,5,0,76790,"JP-06"
"Fukushima","福島県",7356,1035,6159,162,11,0,338415,"JP-07"
"Ibaraki","茨城県",16387,2181,14030,176,29,0,36486,"JP-08"
"Tochigi","栃木県",10404,1478,8832,94,19,0,369096,"JP-09"
"Gunma","群馬県",11097,1537,9405,155,21,0,232574,"JP-10"
"Saitama","埼玉県",77743,21064,55818,861,124,0,1184209,"JP-11"
"Chiba","千葉県",63951,10283,52912,756,73,0,856183,"JP-12"
"Tokyo","東京都",282094,39318,240436,2340,268,0,3025554,"JP-13"
"Kanagawa","神奈川県",113161,14829,97309,1023,202,0,1286120,"JP-14"
"Niigata","新潟県",5218,787,4377,54,6,0,214909,"JP-15"
"Toyama","富山県",3036,562,2436,38,7,0,89598,"JP-16"
"Ishikawa","石川県",6309,752,5427,120,9,10,148669,"JP-17"
"Fukui","福井県",2031,216,1779,36,2,0,87792,"JP-18"
"Yamanashi","山梨県",3276,523,2736,23,2,6,80996,"JP-19"
"Nagano","長野県",6295,620,5611,94,2,30,244117,"JP-20"
"Gifu","岐阜県",11022,902,9930,190,2,0,312064,"JP-21"
"Shizuoka","静岡県",14254,2808,11287,159,19,0,483975,"JP-22"
"Aichi","愛知県",60267,5164,54085,1018,28,0,973801,"JP-23"
"Mie","三重県",7186,1170,6071,117,12,172,170386,"JP-24"
"Shiga","滋賀県",7732,1300,6337,95,4,0,185018,"JP-25"
"Kyoto","京都府",22905,3642,18693,249,82,321,335588,"JP-26"
"Osaka","大阪府",133411,14137,115134,2743,445,1397,2673141,"JP-27"
"Hyogo","兵庫県",50875,4393,45159,1325,40,2,593686,"JP-28"
"Nara","奈良県",10564,1039,9391,134,13,0,199767,"JP-29"
"Wakayama","和歌山県",3517,275,3111,50,12,81,49235,"JP-30"
"Tottori","鳥取県",1118,280,822,3,0,13,108983,"JP-31"
"Shimane","島根県",938,138,798,2,1,0,38671,"JP-32"
"Okayama","岡山県",10117,863,8233,127,7,894,197807,"JP-33"
"Hiroshima","広島県",13768,878,12458,180,7,252,646233,"JP-34"
"Yamaguchi","山口県",3815,413,3322,80,2,0,136504,"JP-35"
"Tokushima","徳島県",1961,117,1781,63,1,0,77530,"JP-36"
"Kagawa","香川県",3042,541,2469,33,7,1,101662,"JP-37"
"Ehime","愛媛県",3657,568,3012,77,5,0,115736,"JP-38"
"Kochi","高知県",2335,162,2143,30,4,0,68850,"JP-39"
"Fukuoka","福岡県",50484,7673,41580,550,24,681,998325,"JP-40"
"Saga","佐賀県",3553,473,2909,27,0,144,72455,"JP-41"
"Nagasaki","長崎県",4169,520,3585,69,1,5,145379,"JP-42"
"Kumamoto","熊本県",9060,1388,7551,121,10,0,94512,"JP-43"
"Oita","大分県",4512,647,3801,64,1,0,200743,"JP-44"
"Miyazaki","宮崎県",3821,394,3387,27,1,13,51832,"JP-45"
"Kagoshima","鹿児島県",5444,1034,4259,42,2,109,130152,"JP-46"
"Okinawa","沖縄県",33248,5381,27466,246,104,155,312049,"JP-47"
