"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21711,944,19976,774,22,17,470440,"JP-01"
"Aomori","青森県",1159,176,963,20,0,0,27415,"JP-02"
"Iwate","岩手県",745,116,599,30,2,0,49581,"JP-03"
"Miyagi","宮城県",7092,1159,5826,41,12,66,103234,"JP-04"
"Akita","秋田県",325,39,280,6,2,0,8015,"JP-05"
"Yamagata","山形県",1186,240,928,18,4,0,38820,"JP-06"
"Fukushima","福島県",2791,321,2352,118,12,0,161889,"JP-07"
"Ibaraki","茨城県",7070,329,6613,128,3,0,27489,"JP-08"
"Tochigi","栃木県",4920,258,4592,70,3,0,180630,"JP-09"
"Gunma","群馬県",5247,226,4920,101,4,0,119057,"JP-10"
"Saitama","埼玉県",34193,1604,31875,714,34,0,680889,"JP-11"
"Chiba","千葉県",30648,1031,29031,586,12,0,495903,"JP-12"
"Tokyo","東京都",125557,4138,119616,1803,37,0,1839754,"JP-13"
"Kanagawa","神奈川県",49416,1137,47484,795,19,0,728454,"JP-14"
"Niigata","新潟県",1708,286,1404,18,2,0,90478,"JP-15"
"Toyama","富山県",1035,106,900,29,1,0,43755,"JP-16"
"Ishikawa","石川県",2030,120,1842,66,2,2,63042,"JP-17"
"Fukui","福井県",653,79,547,27,1,0,38667,"JP-18"
"Yamanashi","山梨県",1012,44,949,19,1,0,32134,"JP-19"
"Nagano","長野県",3155,315,2807,42,0,9,125398,"JP-20"
"Gifu","岐阜県",5122,175,4818,129,3,0,167573,"JP-21"
"Shizuoka","静岡県",5937,204,5612,121,1,0,259667,"JP-22"
"Aichi","愛知県",28484,1286,26598,600,7,0,486888,"JP-23"
"Mie","三重県",2980,247,2746,72,6,85,82920,"JP-24"
"Shiga","滋賀県",2955,176,2720,59,3,0,92646,"JP-25"
"Kyoto","京都府",10020,579,9292,173,3,24,185255,"JP-26"
"Osaka","大阪府",59332,7838,49782,1211,185,501,1140598,"JP-27"
"Hyogo","兵庫県",22160,2372,19184,604,84,0,317669,"JP-28"
"Nara","奈良県",4456,705,3695,56,11,0,103792,"JP-29"
"Wakayama","和歌山県",1521,226,1251,18,16,26,28397,"JP-30"
"Tottori","鳥取県",291,72,207,2,0,10,51998,"JP-31"
"Shimane","島根県",291,5,286,0,0,0,18477,"JP-32"
"Okayama","岡山県",2911,166,2603,35,3,107,84188,"JP-33"
"Hiroshima","広島県",5252,102,5038,106,1,6,189788,"JP-34"
"Yamaguchi","山口県",1458,40,1375,43,0,0,71202,"JP-35"
"Tokushima","徳島県",677,166,489,22,3,0,34297,"JP-36"
"Kagawa","香川県",976,165,795,19,0,3,54888,"JP-37"
"Ehime","愛媛県",1688,484,1180,24,6,0,45673,"JP-38"
"Kochi","高知県",946,24,903,19,1,0,7543,"JP-39"
"Fukuoka","福岡県",19354,440,18580,334,6,0,530298,"JP-40"
"Saga","佐賀県",1261,62,1204,13,0,18,33567,"JP-41"
"Nagasaki","長崎県",1653,23,1591,39,0,0,80986,"JP-42"
"Kumamoto","熊本県",3531,30,3427,74,2,0,58659,"JP-43"
"Oita","大分県",1342,37,1283,22,1,0,97380,"JP-44"
"Miyazaki","宮崎県",1971,8,1930,22,0,11,24949,"JP-45"
"Kagoshima","鹿児島県",1913,80,1825,28,0,20,75797,"JP-46"
"Okinawa","沖縄県",10611,1178,9310,129,5,6,171706,"JP-47"
