"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42818,907,40416,1419,8,76,831542,"JP-01"
"Aomori","青森県",2606,61,2514,31,0,0,54360,"JP-02"
"Iwate","岩手県",1879,81,1751,47,0,0,91846,"JP-03"
"Miyagi","宮城県",9626,255,9268,91,2,12,167976,"JP-04"
"Akita","秋田県",986,44,922,20,1,0,16817,"JP-05"
"Yamagata","山形県",2091,32,2012,47,0,0,69954,"JP-06"
"Fukushima","福島県",5242,150,4930,162,4,0,301147,"JP-07"
"Ibaraki","茨城県",11364,472,10726,166,3,0,34393,"JP-08"
"Tochigi","栃木県",7515,256,7175,84,7,0,320257,"JP-09"
"Gunma","群馬県",8200,114,7947,155,0,16,207093,"JP-10"
"Saitama","埼玉県",51086,3473,46768,845,30,0,1042435,"JP-11"
"Chiba","千葉県",44652,2225,41699,728,18,0,751195,"JP-12"
"Tokyo","東京都",195041,11637,181128,2276,65,0,2706494,"JP-13"
"Kanagawa","神奈川県",75110,3894,70237,979,49,0,1119795,"JP-14"
"Niigata","新潟県",3682,186,3442,54,1,0,186683,"JP-15"
"Toyama","富山県",2123,64,2021,38,3,0,78919,"JP-16"
"Ishikawa","石川県",4388,324,3939,116,1,9,131737,"JP-17"
"Fukui","福井県",1434,48,1350,36,0,0,75374,"JP-18"
"Yamanashi","山梨県",2197,37,2139,21,0,0,65656,"JP-19"
"Nagano","長野県",5114,46,5050,94,0,76,219477,"JP-20"
"Gifu","岐阜県",9607,104,9316,187,3,0,287855,"JP-21"
"Shizuoka","静岡県",10024,447,9423,154,3,0,437255,"JP-22"
"Aichi","愛知県",52349,820,50528,1001,9,0,891300,"JP-23"
"Mie","三重県",5540,185,5381,113,3,139,152748,"JP-24"
"Shiga","滋賀県",5722,103,5528,91,2,0,164433,"JP-25"
"Kyoto","京都府",17288,356,16612,249,5,71,302059,"JP-26"
"Osaka","大阪府",108235,3044,101620,2716,138,855,2361688,"JP-27"
"Hyogo","兵庫県",42106,750,40041,1315,12,0,540292,"JP-28"
"Nara","奈良県",8710,223,8354,133,4,0,181075,"JP-29"
"Wakayama","和歌山県",2769,52,2608,49,0,60,43350,"JP-30"
"Tottori","鳥取県",626,123,479,2,1,22,92955,"JP-31"
"Shimane","島根県",645,67,576,2,0,0,32936,"JP-32"
"Okayama","岡山県",7782,39,7472,127,1,144,174589,"JP-33"
"Hiroshima","広島県",11747,128,11418,178,4,23,576388,"JP-34"
"Yamaguchi","山口県",3204,42,3082,80,1,0,128696,"JP-35"
"Tokushima","徳島県",1721,51,1608,63,0,1,69622,"JP-36"
"Kagawa","香川県",2148,30,2091,32,0,5,91790,"JP-37"
"Ehime","愛媛県",2813,55,2683,75,2,0,100960,"JP-38"
"Kochi","高知県",1980,74,1877,29,2,0,60591,"JP-39"
"Fukuoka","福岡県",36797,731,35399,528,10,139,888231,"JP-40"
"Saga","佐賀県",2629,51,2583,24,0,29,61283,"JP-41"
"Nagasaki","長崎県",3308,84,3157,69,0,2,132927,"JP-42"
"Kumamoto","熊本県",6549,48,6380,121,0,0,83222,"JP-43"
"Oita","大分県",3545,41,3440,64,0,0,181158,"JP-44"
"Miyazaki","宮崎県",3139,35,3073,27,0,4,45086,"JP-45"
"Kagoshima","鹿児島県",3798,51,3738,39,0,30,115669,"JP-46"
"Okinawa","沖縄県",22323,966,21135,224,39,2,272364,"JP-47"
