"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",954,439,459,56,26,0,8945
"Aomori","青森県",27,6,21,"-","-",6,760
"Iwate","岩手県",0,0,0,0,0,0,418
"Miyagi","宮城県",88,7,80,1,"-",0,2297
"Akita","秋田県",16,2,14,"-","-",0,887
"Yamagata","山形県",69,11,58,"-","-",0,2456
"Fukushima","福島県",81,31,50,0,"-",0,2454
"Ibaraki","茨城県",168,67,92,9,2,15,3957
"Tochigi","栃木県",56,24,32,"-","-",24,2535
"Gunma","群馬県",147,61,68,18,2,0,3064
"Saitama","埼玉県",969,311,616,42,9,0,12884
"Chiba","千葉県",883,340,503,40,11,0,12793
"Tokyo","東京都",4883,2509,2185,189,65,0,13124
"Kanagawa","神奈川県",1178,419,709,50,31,0,2057
"Niigata","新潟県",82,32,50,"-","-",1,3402
"Toyama","富山県",221,108,99,14,"-",0,2849
"Ishikawa","石川県",280,127,136,17,"-",0,2276
"Fukui","福井県",122,19,95,8,3,19,2097
"Yamanashi","山梨県",56,7,49,0,1,0,2981
"Nagano","長野県",75,27,48,"-",2,0,2199
"Gifu","岐阜県",150,21,123,6,1,0,3490
"Shizuoka","静岡県",73,15,57,1,2,0,3116
"Aichi","愛知県",494,108,352,34,5,3,8437
"Mie","三重県",45,10,34,1,0,0,2179
"Shiga","滋賀県",97,29,67,1,"-",0,1462
"Kyoto","京都府",352,92,247,13,"-",0,5613
"Osaka","大阪府",1744,615,1068,61,50,12,22011
"Hyogo","兵庫県",693,159,500,34,24,0,9179
"Nara","奈良県",90,21,67,2,"-",0,2035
"Wakayama","和歌山県",62,9,50,3,"-",0,3369
"Tottori","鳥取県",3,2,1,0,"-",0,1167
"Shimane","島根県",24,12,12,"-","-",12,911
"Okayama","岡山県",24,6,18,"-","-",0,1377
"Hiroshima","広島県",165,78,85,2,"-",0,6002
"Yamaguchi","山口県",37,4,33,"-","-",0,1528
"Tokushima","徳島県",5,1,3,1,"-",1,611
"Kagawa","香川県",28,7,21,0,0,0,1852
"Ehime","愛媛県",48,7,38,3,1,0,1276
"Kochi","高知県",74,6,65,3,0,0,1584
"Fukuoka","福岡県",654,162,468,24,"-",0,10535
"Saga","佐賀県",45,22,23,0,1,2,1235
"Nagasaki","長崎県",17,2,14,1,0,0,2361
"Kumamoto","熊本県",48,22,23,3,2,0,3492
"Oita","大分県",60,5,54,1,"-",5,3499
"Miyazaki","宮崎県",17,5,12,"-","-",0,1243
"Kagoshima","鹿児島県",11,3,8,"-","-",3,1513
"Okinawa","沖縄県",142,41,96,5,5,0,2511
