"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",57947,3818,52895,1456,26,222,1017233,"JP-01"
"Aomori","青森県",4726,1109,3584,33,2,0,72639,"JP-02"
"Iwate","岩手県",3182,370,2763,49,3,0,110129,"JP-03"
"Miyagi","宮城県",15230,1664,13396,104,32,66,213055,"JP-04"
"Akita","秋田県",1681,169,1489,23,2,0,22454,"JP-05"
"Yamagata","山形県",3274,283,2942,49,5,0,86376,"JP-06"
"Fukushima","福島県",8957,685,8103,169,14,0,372937,"JP-07"
"Ibaraki","茨城県",21588,2080,19313,195,30,0,37826,"JP-08"
"Tochigi","栃木県",13783,1297,12381,105,18,0,401276,"JP-09"
"Gunma","群馬県",15505,1722,13621,162,30,0,262794,"JP-10"
"Saitama","埼玉県",105372,12315,92151,906,152,0,1327229,"JP-11"
"Chiba","千葉県",90240,13037,76320,883,98,0,956504,"JP-12"
"Tokyo","東京都",354742,30334,321873,2535,267,0,3345638,"JP-13"
"Kanagawa","神奈川県",154927,14997,138795,1135,229,0,1433442,"JP-14"
"Niigata","新潟県",7002,853,6094,55,11,0,245985,"JP-15"
"Toyama","富山県",4539,687,3810,42,13,0,102442,"JP-16"
"Ishikawa","石川県",7414,518,6754,123,4,19,173385,"JP-17"
"Fukui","福井県",2668,240,2392,36,2,0,100207,"JP-18"
"Yamanashi","山梨県",4582,578,3985,25,3,6,92433,"JP-19"
"Nagano","長野県",8113,639,7366,94,6,14,276256,"JP-20"
"Gifu","岐阜県",16726,2554,13979,204,22,11,360580,"JP-21"
"Shizuoka","静岡県",23789,4706,18899,184,35,0,549011,"JP-22"
"Aichi","愛知県",88849,21243,66556,1050,81,0,1102894,"JP-23"
"Mie","三重県",13279,3942,9460,138,29,261,192585,"JP-24"
"Shiga","滋賀県",11236,1807,9332,97,10,0,212347,"JP-25"
"Kyoto","京都府",31983,4425,26898,254,99,406,377737,"JP-26"
"Osaka","大阪府",178886,26866,147199,2827,592,1994,3025287,"JP-27"
"Hyogo","兵庫県",68285,7508,59435,1347,76,5,663541,"JP-28"
"Nara","奈良県",14124,1612,12372,140,16,0,223049,"JP-29"
"Wakayama","和歌山県",4822,474,4193,55,23,100,58883,"JP-30"
"Tottori","鳥取県",1510,244,1239,4,2,23,130495,"JP-31"
"Shimane","島根県",1433,229,1202,2,1,0,45572,"JP-32"
"Okayama","岡山県",14090,1686,11771,130,21,503,231974,"JP-33"
"Hiroshima","広島県",19428,1343,16643,185,21,1257,769672,"JP-34"
"Yamaguchi","山口県",5201,647,4467,87,2,0,155099,"JP-35"
"Tokushima","徳島県",2850,403,2383,64,2,0,90405,"JP-36"
"Kagawa","香川県",4429,548,3848,34,10,1,117010,"JP-37"
"Ehime","愛媛県",4764,407,4276,81,3,0,133787,"JP-38"
"Kochi","高知県",3719,596,3092,31,7,0,82383,"JP-39"
"Fukuoka","福岡県",68248,10422,56611,574,36,641,1125929,"JP-40"
"Saga","佐賀県",5386,601,3743,28,2,1014,89668,"JP-41"
"Nagasaki","長崎県",5495,597,4832,69,2,3,161786,"JP-42"
"Kumamoto","熊本県",13141,1853,11160,128,19,0,111830,"JP-43"
"Oita","大分県",7385,1002,6314,69,5,0,233300,"JP-44"
"Miyazaki","宮崎県",5653,774,4690,33,8,156,62925,"JP-45"
"Kagoshima","鹿児島県",8445,1010,7368,51,6,16,153510,"JP-46"
"Okinawa","沖縄県",44282,6109,37699,261,130,213,347766,"JP-47"
