"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1455,100,1252,103,3,0,30013
"Aomori","青森県",32,2,29,1,0,0,1463
"Iwate","岩手県",4,4,0,0,0,0,1616
"Miyagi","宮城県",168,23,144,1,0,0,6125
"Akita","秋田県",18,2,16,0,0,0,1168
"Yamagata","山形県",76,1,75,1,0,1,2924
"Fukushima","福島県",89,3,86,0,0,0,10114
"Ibaraki","茨城県",327,82,235,10,0,0,7509
"Tochigi","栃木県",202,50,146,0,0,6,14138
"Gunma","群馬県",194,32,143,19,2,0,8406
"Saitama","埼玉県",2510,522,1914,74,3,0,69560
"Chiba","千葉県",1823,469,1304,50,6,0,29417
"Tokyo","東京都",13713,3268,10112,333,15,0,199758
"Kanagawa","神奈川県",2663,403,2161,99,11,0,18625
"Niigata","新潟県",119,29,89,0,0,1,6713
"Toyama","富山県",248,15,211,22,0,0,5509
"Ishikawa","石川県",323,16,280,27,2,0,3323
"Fukui","福井県",142,16,118,8,0,0,5005
"Yamanashi","山梨県",103,17,85,1,0,0,7435
"Nagano","長野県",119,36,83,"-",0,0,7992
"Gifu","岐阜県",362,135,220,7,0,0,10950
"Shizuoka","静岡県",309,145,163,1,0,0,14199
"Aichi","愛知県",2143,1199,620,35,5,289,25979
"Mie","三重県",124,67,55,1,0,1,4624
"Shiga","滋賀県",202,64,137,1,1,0,4542
"Kyoto","京都府",826,253,553,20,2,0,19088
"Osaka","大阪府",4527,1417,3013,91,27,6,77782
"Hyogo","兵庫県",1312,312,955,45,4,0,27807
"Nara","奈良県",272,82,188,2,1,0,8733
"Wakayama","和歌山県",169,50,114,3,1,2,6401
"Tottori","鳥取県",18,13,5,0,0,0,3218
"Shimane","島根県",29,2,27,0,0,0,2973
"Okayama","岡山県",91,37,50,"-","-",4,3122
"Hiroshima","広島県",357,114,236,3,0,4,12799
"Yamaguchi","山口県",58,13,45,0,0,0,4091
"Tokushima","徳島県",28,16,8,1,0,3,2056
"Kagawa","香川県",46,4,42,0,0,0,4782
"Ehime","愛媛県",99,12,82,5,0,0,3076
"Kochi","高知県",82,5,74,3,0,0,2298
"Fukuoka","福岡県",2192,993,1165,34,3,0,26370
"Saga","佐賀県",102,55,60,0,0,13,2609
"Nagasaki","長崎県",117,83,32,2,"-",0,7539
"Kumamoto","熊本県",243,184,55,4,0,0,6388
"Oita","大分県",68,8,59,1,0,0,6956
"Miyazaki","宮崎県",157,132,25,0,0,0,5088
"Kagoshima","鹿児島県",256,80,176,0,0,0,10999
"Okinawa","沖縄県",554,398,153,7,2,0,9200
