"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",56807,4807,50788,1449,15,237,994020,"JP-01"
"Aomori","青森県",4356,935,3388,33,2,0,70125,"JP-02"
"Iwate","岩手県",3004,338,2617,49,0,0,107568,"JP-03"
"Miyagi","宮城県",14711,2171,12364,102,30,74,207146,"JP-04"
"Akita","秋田県",1624,223,1378,23,1,0,21846,"JP-05"
"Yamagata","山形県",3172,364,2760,48,5,0,85468,"JP-06"
"Fukushima","福島県",8708,942,7601,165,18,0,365212,"JP-07"
"Ibaraki","茨城県",20627,2148,18292,187,30,0,37826,"JP-08"
"Tochigi","栃木県",13253,1671,11478,104,17,0,391368,"JP-09"
"Gunma","群馬県",14923,2072,12692,159,23,0,258371,"JP-10"
"Saitama","埼玉県",101055,14289,85876,890,161,0,1297227,"JP-11"
"Chiba","千葉県",85582,13694,71043,845,111,0,937805,"JP-12"
"Tokyo","東京都",343574,33993,307088,2493,287,0,3278999,"JP-13"
"Kanagawa","神奈川県",147767,16797,129870,1100,253,0,1413277,"JP-14"
"Niigata","新潟県",6765,974,5736,55,8,0,240052,"JP-15"
"Toyama","富山県",4371,916,3413,42,11,0,100935,"JP-16"
"Ishikawa","石川県",7251,607,6504,123,6,17,167045,"JP-17"
"Fukui","福井県",2577,300,2241,36,1,0,98136,"JP-18"
"Yamanashi","山梨県",4421,627,3773,25,3,4,92433,"JP-19"
"Nagano","長野県",7878,750,6985,94,6,49,271601,"JP-20"
"Gifu","岐阜県",15776,2729,12730,200,12,117,349579,"JP-21"
"Shizuoka","静岡県",21868,5691,16004,173,33,0,535472,"JP-22"
"Aichi","愛知県",81945,18666,62242,1037,49,0,1071762,"JP-23"
"Mie","三重県",12382,4731,7765,130,18,244,181186,"JP-24"
"Shiga","滋賀県",10583,2153,8334,96,11,0,205725,"JP-25"
"Kyoto","京都府",30197,7576,21922,253,99,446,365718,"JP-26"
"Osaka","大阪府",168725,26753,137305,2789,524,1878,2934187,"JP-27"
"Hyogo","兵庫県",64422,7479,55604,1339,73,0,648819,"JP-28"
"Nara","奈良県",13394,1715,11542,137,13,0,219056,"JP-29"
"Wakayama","和歌山県",4567,456,3956,55,29,100,56726,"JP-30"
"Tottori","鳥取県",1444,262,1157,4,0,21,125443,"JP-31"
"Shimane","島根県",1337,223,1112,2,1,0,42979,"JP-32"
"Okayama","岡山県",13383,1861,10253,128,13,1141,216620,"JP-33"
"Hiroshima","広島県",18443,1479,15201,181,22,1582,723783,"JP-34"
"Yamaguchi","山口県",4952,684,4183,85,3,0,147535,"JP-35"
"Tokushima","徳島県",2699,489,2147,63,2,0,87561,"JP-36"
"Kagawa","香川県",4235,687,3514,34,7,0,113590,"JP-37"
"Ehime","愛媛県",4646,555,4011,80,3,0,128223,"JP-38"
"Kochi","高知県",3470,726,2713,31,5,0,81646,"JP-39"
"Fukuoka","福岡県",65065,11249,52567,569,38,680,1098165,"JP-40"
"Saga","佐賀県",5139,732,3512,27,2,868,86381,"JP-41"
"Nagasaki","長崎県",5267,637,4531,69,1,30,158773,"JP-42"
"Kumamoto","熊本県",12531,2165,10239,127,15,0,107369,"JP-43"
"Oita","大分県",6987,1316,5603,68,2,0,226405,"JP-44"
"Miyazaki","宮崎県",5441,1216,4177,33,8,15,61361,"JP-45"
"Kagoshima","鹿児島県",8105,1544,6483,44,5,34,149753,"JP-46"
"Okinawa","沖縄県",42675,6120,36129,258,116,168,341011,"JP-47"
