"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18717,721,17351,650,12,5,364021,"JP-01"
"Aomori","青森県",812,60,733,19,1,0,17021,"JP-02"
"Iwate","岩手県",549,30,489,30,1,0,23571,"JP-03"
"Miyagi","宮城県",3530,83,3424,23,5,0,65664,"JP-04"
"Akita","秋田県",269,8,255,6,0,0,6949,"JP-05"
"Yamagata","山形県",537,19,503,15,0,0,17055,"JP-06"
"Fukushima","福島県",1867,105,1696,66,5,0,103670,"JP-07"
"Ibaraki","茨城県",5498,347,5049,102,13,0,24712,"JP-08"
"Tochigi","栃木県",4012,179,3772,61,8,0,119546,"JP-09"
"Gunma","群馬県",4354,213,4058,83,6,0,88125,"JP-10"
"Saitama","埼玉県",28450,1911,26037,502,38,0,525732,"JP-11"
"Chiba","千葉県",25291,2087,22819,385,26,0,384075,"JP-12"
"Tokyo","東京都",109135,4247,103667,1221,84,0,1474444,"JP-13"
"Kanagawa","神奈川県",43854,1279,41942,633,39,0,565643,"JP-14"
"Niigata","新潟県",1028,81,933,14,1,0,41618,"JP-15"
"Toyama","富山県",897,21,849,27,3,0,34876,"JP-16"
"Ishikawa","石川県",1760,220,1529,61,3,50,47747,"JP-17"
"Fukui","福井県",542,21,496,25,0,0,30269,"JP-18"
"Yamanashi","山梨県",934,20,899,16,2,1,24827,"JP-19"
"Nagano","長野県",2354,28,2317,41,0,32,94428,"JP-20"
"Gifu","岐阜県",4652,211,4341,100,9,0,126785,"JP-21"
"Shizuoka","静岡県",4963,223,4648,92,1,0,176824,"JP-22"
"Aichi","愛知県",25442,1023,23921,498,33,0,371954,"JP-23"
"Mie","三重県",2454,168,2238,48,10,0,60178,"JP-24"
"Shiga","滋賀県",2361,125,2194,42,5,0,66582,"JP-25"
"Kyoto","京都府",8975,437,8408,149,2,19,149842,"JP-26"
"Osaka","大阪府",46427,1477,43434,1084,107,432,747958,"JP-27"
"Hyogo","兵庫県",17706,661,16543,502,54,0,235126,"JP-28"
"Nara","奈良県",3326,145,3137,44,4,0,78866,"JP-29"
"Wakayama","和歌山県",1158,35,1082,17,2,24,24142,"JP-30"
"Tottori","鳥取県",207,2,200,2,0,3,38945,"JP-31"
"Shimane","島根県",281,4,277,0,0,0,14340,"JP-32"
"Okayama","岡山県",2461,89,2340,29,3,3,60138,"JP-33"
"Hiroshima","広島県",4992,102,4781,99,7,10,149155,"JP-34"
"Yamaguchi","山口県",1366,101,1230,35,1,0,55951,"JP-35"
"Tokushima","徳島県",446,53,377,16,1,0,25280,"JP-36"
"Kagawa","香川県",731,35,678,18,1,0,42942,"JP-37"
"Ehime","愛媛県",1044,37,984,23,1,0,31147,"JP-38"
"Kochi","高知県",884,17,850,17,1,0,7089,"JP-39"
"Fukuoka","福岡県",17656,1066,16338,252,23,0,424382,"JP-40"
"Saga","佐賀県",996,16,994,7,0,21,26541,"JP-41"
"Nagasaki","長崎県",1590,49,1508,36,1,3,64938,"JP-42"
"Kumamoto","熊本県",3432,69,3290,72,7,1,56279,"JP-43"
"Oita","大分県",1280,61,1199,20,0,0,75808,"JP-44"
"Miyazaki","宮崎県",1943,50,1865,21,0,7,24614,"JP-45"
"Kagoshima","鹿児島県",1743,87,1655,24,4,23,64980,"JP-46"
"Okinawa","沖縄県",8047,313,7635,104,2,5,140309,"JP-47"
