"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21298,806,19692,754,21,46,458457,"JP-01"
"Aomori","青森県",1086,162,904,20,0,0,26028,"JP-02"
"Iwate","岩手県",705,113,562,30,0,0,47083,"JP-03"
"Miyagi","宮城県",6520,1517,4969,34,9,0,95030,"JP-04"
"Akita","秋田県",301,23,272,6,0,0,7584,"JP-05"
"Yamagata","山形県",1052,278,757,17,1,0,37520,"JP-06"
"Fukushima","福島県",2912,279,2516,117,11,0,155282,"JP-07"
"Ibaraki","茨城県",6892,301,6464,127,1,0,26895,"JP-08"
"Tochigi","栃木県",4777,244,4463,70,2,0,177169,"JP-09"
"Gunma","群馬県",5118,205,4814,99,4,0,116275,"JP-10"
"Saitama","埼玉県",33493,1446,31343,704,37,0,662472,"JP-11"
"Chiba","千葉県",30141,1114,28450,577,16,0,487753,"JP-12"
"Tokyo","東京都",122951,3570,117602,1779,46,0,1793685,"JP-13"
"Kanagawa","神奈川県",48676,1005,46884,787,26,0,709257,"JP-14"
"Niigata","新潟県",1566,225,1341,18,2,18,85593,"JP-15"
"Toyama","富山県",961,40,892,29,0,0,42421,"JP-16"
"Ishikawa","石川県",1957,62,1829,64,1,2,61396,"JP-17"
"Fukui","福井県",619,62,532,25,0,0,36825,"JP-18"
"Yamanashi","山梨県",989,29,941,19,1,0,32134,"JP-19"
"Nagano","長野県",2957,288,2648,41,1,20,121164,"JP-20"
"Gifu","岐阜県",5019,142,4749,128,4,0,161987,"JP-21"
"Shizuoka","静岡県",5836,228,5490,118,0,0,253033,"JP-22"
"Aichi","愛知県",27823,952,26281,590,7,0,475126,"JP-23"
"Mie","三重県",2853,197,2668,72,1,84,79034,"JP-24"
"Shiga","滋賀県",2857,154,2645,58,4,0,88603,"JP-25"
"Kyoto","京都府",9757,432,9175,171,1,21,180959,"JP-26"
"Osaka","大阪府",55030,5129,48256,1195,143,450,1094543,"JP-27"
"Hyogo","兵庫県",20847,1704,18547,596,76,0,305678,"JP-28"
"Nara","奈良県",4019,464,3500,55,6,0,99732,"JP-29"
"Wakayama","和歌山県",1364,150,1171,18,8,25,27386,"JP-30"
"Tottori","鳥取県",277,66,205,2,0,4,50134,"JP-31"
"Shimane","島根県",288,4,284,0,0,0,18022,"JP-32"
"Okayama","岡山県",2762,82,2575,36,3,69,81422,"JP-33"
"Hiroshima","広島県",5209,106,4992,106,1,5,181607,"JP-34"
"Yamaguchi","山口県",1439,38,1358,43,0,0,68811,"JP-35"
"Tokushima","徳島県",593,123,451,19,2,0,33508,"JP-36"
"Kagawa","香川県",914,138,760,19,0,3,52926,"JP-37"
"Ehime","愛媛県",1518,397,1097,24,3,0,41928,"JP-38"
"Kochi","高知県",931,23,889,19,2,0,7471,"JP-39"
"Fukuoka","福岡県",19146,384,18429,333,5,0,517474,"JP-40"
"Saga","佐賀県",1224,64,1166,13,0,19,32704,"JP-41"
"Nagasaki","長崎県",1645,26,1580,39,0,0,78704,"JP-42"
"Kumamoto","熊本県",3521,32,3415,74,2,0,58455,"JP-43"
"Oita","大分県",1323,21,1280,22,1,0,93888,"JP-44"
"Miyazaki","宮崎県",1966,21,1924,22,1,1,24922,"JP-45"
"Kagoshima","鹿児島県",1863,65,1790,28,0,20,74509,"JP-46"
"Okinawa","沖縄県",9941,792,9026,129,2,6,168321,"JP-47"
