"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1773,130,1540,103,2,0,43920
"Aomori","青森県",35,2,32,1,0,0,2013
"Iwate","岩手県",19,11,8,0,0,0,3103
"Miyagi","宮城県",204,12,190,2,0,0,7765
"Akita","秋田県",49,6,43,0,0,0,1778
"Yamagata","山形県",78,2,76,1,1,1,3101
"Fukushima","福島県",161,55,106,0,1,0,14665
"Ibaraki","茨城県",545,65,467,13,2,0,10796
"Tochigi","栃木県",303,29,277,1,3,4,22163
"Gunma","群馬県",440,83,338,19,0,0,14286
"Saitama","埼玉県",3929,553,3287,89,13,0,105524
"Chiba","千葉県",3050,420,2568,62,11,0,55547
"Tokyo","東京都",20817,2595,17859,363,32,0,322909
"Kanagawa","神奈川県",4962,450,4390,122,26,0,114608
"Niigata","新潟県",143,7,136,0,1,0,12483
"Toyama","富山県",387,77,295,25,0,10,7699
"Ishikawa","石川県",626,129,464,33,2,0,8106
"Fukui","福井県",228,66,152,8,2,2,7804
"Yamanashi","山梨県",173,17,152,4,1,0,9536
"Nagano","長野県",256,85,170,"-",0,1,14181
"Gifu","岐阜県",555,26,519,10,4,0,17910
"Shizuoka","静岡県",480,47,432,1,1,0,25473
"Aichi","愛知県",4493,722,3706,65,18,0,53096
"Mie","三重県",368,65,301,2,2,0,9868
"Shiga","滋賀県",450,91,354,5,5,0,9007
"Kyoto","京都府",1448,183,1242,23,1,0,31282
"Osaka","大阪府",8544,1205,7181,152,60,6,133981
"Hyogo","兵庫県",2268,176,2039,53,15,0,44289
"Nara","奈良県",518,57,455,6,3,0,12972
"Wakayama","和歌山県",230,7,216,4,0,3,8607
"Tottori","鳥取県",22,0,22,0,0,0,4553
"Shimane","島根県",137,4,133,0,0,0,4869
"Okayama","岡山県",145,14,128,"-","-",3,5880
"Hiroshima","広島県",458,16,439,3,0,0,17681
"Yamaguchi","山口県",168,79,89,0,0,0,6790
"Tokushima","徳島県",130,61,61,4,2,4,5898
"Kagawa","香川県",77,7,69,1,0,0,7992
"Ehime","愛媛県",114,2,106,6,0,0,3809
"Kochi","高知県",125,19,103,3,1,0,3046
"Fukuoka","福岡県",4568,904,3604,60,12,0,40670
"Saga","佐賀県",237,24,214,0,0,1,5076
"Nagasaki","長崎県",231,24,184,3,1,20,14507
"Kumamoto","熊本県",520,75,422,7,0,16,11373
"Oita","大分県",145,15,129,1,0,0,12148
"Miyazaki","宮崎県",336,35,301,1,0,1,8054
"Kagoshima","鹿児島県",362,53,297,11,1,1,15653
"Okinawa","沖縄県",2139,430,1685,28,11,0,25614
