"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1638,128,1407,103,3,0,36962
"Aomori","青森県",33,1,31,1,0,0,1797
"Iwate","岩手県",9,5,4,0,0,0,2348
"Miyagi","宮城県",185,8,176,1,0,0,7209
"Akita","秋田県",44,13,31,0,0,0,1609
"Yamagata","山形県",76,0,76,1,0,1,3015
"Fukushima","福島県",113,23,90,0,1,0,12349
"Ibaraki","茨城県",476,78,387,11,0,0,9563
"Tochigi","栃木県",284,39,242,1,2,2,18959
"Gunma","群馬県",322,110,193,19,0,0,10892
"Saitama","埼玉県",3342,542,2716,84,10,0,94122
"Chiba","千葉県",2578,457,2063,58,9,0,46506
"Tokyo","東京都",18268,3109,14812,347,32,0,271258
"Kanagawa","神奈川県",4083,658,3320,105,22,0,96122
"Niigata","新潟県",136,11,124,0,0,1,11168
"Toyama","富山県",327,60,248,22,3,3,6833
"Ishikawa","石川県",500,137,334,29,2,0,4314
"Fukui","福井県",155,6,141,8,1,0,6044
"Yamanashi","山梨県",149,27,121,1,0,0,8825
"Nagano","長野県",152,28,128,"-",0,4,11362
"Gifu","岐阜県",523,57,458,8,4,0,15948
"Shizuoka","静岡県",431,68,362,1,2,0,20510
"Aichi","愛知県",3843,1236,2557,46,15,4,41111
"Mie","三重県",288,86,199,2,1,1,7944
"Shiga","滋賀県",361,109,248,4,2,0,7385
"Kyoto","京都府",1164,200,943,21,4,0,25679
"Osaka","大阪府",7288,1713,5448,122,60,5,111448
"Hyogo","兵庫県",1949,283,1618,48,16,0,37431
"Nara","奈良県",450,122,325,3,3,0,12714
"Wakayama","和歌山県",215,35,174,4,1,2,7570
"Tottori","鳥取県",22,11,11,0,0,0,4369
"Shimane","島根県",133,82,51,0,0,0,4359
"Okayama","岡山県",129,20,90,"-","-",19,3873
"Hiroshima","広島県",437,32,402,3,1,0,16435
"Yamaguchi","山口県",89,22,67,0,0,0,5267
"Tokushima","徳島県",96,51,41,1,1,3,4262
"Kagawa","香川県",67,10,56,1,0,0,6682
"Ehime","愛媛県",111,10,95,6,0,0,3502
"Kochi","高知県",105,21,80,3,0,1,2646
"Fukuoka","福岡県",3728,922,2761,45,22,0,35797
"Saga","佐賀県",203,50,155,0,0,2,4082
"Nagasaki","長崎県",189,26,36,3,"-",124,11381
"Kumamoto","熊本県",427,91,316,7,4,13,9550
"Oita","大分県",130,43,86,1,0,0,9892
"Miyazaki","宮崎県",273,66,207,1,0,1,7166
"Kagoshima","鹿児島県",337,66,258,7,2,6,13671
"Okinawa","沖縄県",1759,814,934,15,14,0,18292
