"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18835,735,17469,660,10,29,369291,"JP-01"
"Aomori","青森県",812,41,752,19,0,0,17099,"JP-02"
"Iwate","岩手県",553,30,493,30,1,0,24184,"JP-03"
"Miyagi","宮城県",3563,101,3438,24,4,0,66366,"JP-04"
"Akita","秋田県",269,7,256,6,0,0,7031,"JP-05"
"Yamagata","山形県",537,15,507,15,0,0,17236,"JP-06"
"Fukushima","福島県",1876,88,1719,69,7,0,106229,"JP-07"
"Ibaraki","茨城県",5595,354,5138,103,12,0,24833,"JP-08"
"Tochigi","栃木県",4037,169,3803,65,8,0,122452,"JP-09"
"Gunma","群馬県",4381,185,4113,83,6,0,89498,"JP-10"
"Saitama","埼玉県",28756,1719,26512,525,38,0,531822,"JP-11"
"Chiba","千葉県",25676,1924,23347,405,19,0,391360,"JP-12"
"Tokyo","東京都",109912,3825,104813,1274,76,0,1490491,"JP-13"
"Kanagawa","神奈川県",44181,1164,42368,649,37,0,571658,"JP-14"
"Niigata","新潟県",1032,78,940,14,1,0,42392,"JP-15"
"Toyama","富山県",903,24,852,27,3,0,35301,"JP-16"
"Ishikawa","石川県",1797,197,1578,61,4,39,48506,"JP-17"
"Fukui","福井県",542,14,503,25,0,0,30834,"JP-18"
"Yamanashi","山梨県",935,14,906,16,2,1,24827,"JP-19"
"Nagano","長野県",2358,17,2332,41,0,32,95860,"JP-20"
"Gifu","岐阜県",4675,180,4390,105,8,0,127848,"JP-21"
"Shizuoka","静岡県",5015,241,4681,93,1,0,179607,"JP-22"
"Aichi","愛知県",25569,878,24185,506,29,0,377566,"JP-23"
"Mie","三重県",2480,172,2259,49,8,0,60178,"JP-24"
"Shiga","滋賀県",2398,133,2221,44,5,0,68106,"JP-25"
"Kyoto","京都府",9017,437,8445,153,2,18,151641,"JP-26"
"Osaka","大阪府",46679,1358,43810,1092,102,419,761750,"JP-27"
"Hyogo","兵庫県",17806,590,16711,505,49,0,239577,"JP-28"
"Nara","奈良県",3338,126,3167,45,4,0,79558,"JP-29"
"Wakayama","和歌山県",1159,19,1099,17,2,24,24236,"JP-30"
"Tottori","鳥取県",208,3,200,2,0,3,39345,"JP-31"
"Shimane","島根県",281,3,278,0,0,0,15115,"JP-32"
"Okayama","岡山県",2470,89,2340,29,3,12,63400,"JP-33"
"Hiroshima","広島県",4999,81,4809,101,6,8,149875,"JP-34"
"Yamaguchi","山口県",1369,82,1251,36,1,0,55951,"JP-35"
"Tokushima","徳島県",447,40,391,16,1,0,25617,"JP-36"
"Kagawa","香川県",744,40,686,18,1,0,43568,"JP-37"
"Ehime","愛媛県",1052,41,988,23,1,0,31232,"JP-38"
"Kochi","高知県",884,4,863,17,1,0,7091,"JP-39"
"Fukuoka","福岡県",17819,978,16572,269,25,0,429419,"JP-40"
"Saga","佐賀県",1017,29,1001,8,0,21,26788,"JP-41"
"Nagasaki","長崎県",1605,43,1526,36,1,0,65672,"JP-42"
"Kumamoto","熊本県",3437,64,3299,72,7,2,56482,"JP-43"
"Oita","大分県",1286,52,1213,21,0,0,76415,"JP-44"
"Miyazaki","宮崎県",1946,42,1876,21,0,7,24645,"JP-45"
"Kagoshima","鹿児島県",1747,73,1672,24,5,22,65502,"JP-46"
"Okinawa","沖縄県",8093,281,7703,114,1,5,142076,"JP-47"
