"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42095,636,40014,1415,10,30,813171,"JP-01"
"Aomori","青森県",2561,31,2499,31,0,0,53400,"JP-02"
"Iwate","岩手県",1826,102,1677,47,1,0,90109,"JP-03"
"Miyagi","宮城県",9448,218,9110,91,2,29,164771,"JP-04"
"Akita","秋田県",955,40,895,20,1,0,16461,"JP-05"
"Yamagata","山形県",2075,47,1981,47,2,0,68524,"JP-06"
"Fukushima","福島県",5141,169,4811,161,5,0,294879,"JP-07"
"Ibaraki","茨城県",10978,313,10499,166,5,0,34183,"JP-08"
"Tochigi","栃木県",7311,169,7060,82,10,0,315229,"JP-09"
"Gunma","群馬県",8113,67,7892,154,3,0,202894,"JP-10"
"Saitama","埼玉県",48788,1953,45995,840,24,0,1016085,"JP-11"
"Chiba","千葉県",42799,1568,40509,722,17,0,730704,"JP-12"
"Tokyo","東京都",185427,7466,175695,2266,57,0,2652387,"JP-13"
"Kanagawa","神奈川県",71668,2667,68033,968,32,0,1095923,"JP-14"
"Niigata","新潟県",3534,104,3376,54,0,0,181063,"JP-15"
"Toyama","富山県",2072,27,2007,38,2,0,77537,"JP-16"
"Ishikawa","石川県",4115,155,3841,115,1,4,127859,"JP-17"
"Fukui","福井県",1409,81,1293,35,0,0,73841,"JP-18"
"Yamanashi","山梨県",2175,51,2103,21,0,0,62325,"JP-19"
"Nagano","長野県",5071,28,5026,94,0,77,215578,"JP-20"
"Gifu","岐阜県",9536,78,9271,187,3,0,281983,"JP-21"
"Shizuoka","静岡県",9742,359,9230,153,4,0,427835,"JP-22"
"Aichi","愛知県",51806,679,50136,991,14,0,872844,"JP-23"
"Mie","三重県",5403,122,5307,113,3,139,148938,"JP-24"
"Shiga","滋賀県",5662,96,5476,90,2,0,160382,"JP-25"
"Kyoto","京都府",16928,204,16444,248,3,32,295377,"JP-26"
"Osaka","大阪府",105850,2003,100326,2700,108,821,2289605,"JP-27"
"Hyogo","兵庫県",41463,395,39758,1310,13,0,529482,"JP-28"
"Nara","奈良県",8536,162,8242,132,2,0,177590,"JP-29"
"Wakayama","和歌山県",2722,24,2591,49,0,58,42713,"JP-30"
"Tottori","鳥取県",521,31,472,2,0,16,87294,"JP-31"
"Shimane","島根県",565,11,552,2,0,0,32936,"JP-32"
"Okayama","岡山県",7657,22,7455,127,1,53,168599,"JP-33"
"Hiroshima","広島県",11612,75,11352,177,4,8,568107,"JP-34"
"Yamaguchi","山口県",3181,26,3075,80,1,0,126574,"JP-35"
"Tokushima","徳島県",1675,17,1595,63,0,0,67657,"JP-36"
"Kagawa","香川県",2124,27,2071,31,0,5,89695,"JP-37"
"Ehime","愛媛県",2777,24,2678,75,2,0,98925,"JP-38"
"Kochi","高知県",1923,63,1831,29,1,0,58744,"JP-39"
"Fukuoka","福岡県",36189,500,35093,526,9,70,869325,"JP-40"
"Saga","佐賀県",2581,12,2576,24,0,31,59733,"JP-41"
"Nagasaki","長崎県",3244,35,3141,69,0,1,130125,"JP-42"
"Kumamoto","熊本県",6508,27,6362,119,1,0,82659,"JP-43"
"Oita","大分県",3514,19,3431,64,0,0,176734,"JP-44"
"Miyazaki","宮崎県",3118,18,3062,27,0,11,44910,"JP-45"
"Kagoshima","鹿児島県",3753,49,3698,39,0,33,114372,"JP-46"
"Okinawa","沖縄県",21585,585,20791,215,33,6,265983,"JP-47"
