"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",55420,5130,48838,1438,17,14,975810,"JP-01"
"Aomori","青森県",4054,829,3192,33,1,0,67274,"JP-02"
"Iwate","岩手県",2851,317,2486,48,2,0,105548,"JP-03"
"Miyagi","宮城県",14192,2351,11638,99,29,104,202019,"JP-04"
"Akita","秋田県",1557,298,1237,22,2,0,20728,"JP-05"
"Yamagata","山形県",3041,412,2581,48,4,0,83069,"JP-06"
"Fukushima","福島県",8441,1057,7219,165,14,0,359037,"JP-07"
"Ibaraki","茨城県",19741,2516,17041,184,26,0,37322,"JP-08"
"Tochigi","栃木県",12691,2077,10512,102,16,0,387447,"JP-09"
"Gunma","群馬県",14138,2670,11310,158,19,0,252033,"JP-10"
"Saitama","埼玉県",95883,25955,63080,885,163,5963,1273586,"JP-11"
"Chiba","千葉県",80230,14002,65410,818,111,0,915770,"JP-12"
"Tokyo","東京都",332088,41886,287769,2433,294,0,3222090,"JP-13"
"Kanagawa","神奈川県",139767,18261,120415,1091,253,0,1380361,"JP-14"
"Niigata","新潟県",6452,1076,5322,54,7,0,234700,"JP-15"
"Toyama","富山県",4171,1196,2935,40,12,0,98298,"JP-16"
"Ishikawa","石川県",7069,704,6227,123,8,15,161733,"JP-17"
"Fukui","福井県",2443,311,2096,36,1,0,94991,"JP-18"
"Yamanashi","山梨県",4175,697,3458,23,3,3,92433,"JP-19"
"Nagano","長野県",7617,862,6487,94,3,174,264256,"JP-20"
"Gifu","岐阜県",14630,2727,11603,196,7,104,340740,"JP-21"
"Shizuoka","静岡県",19832,6108,13558,166,34,0,524758,"JP-22"
"Aichi","愛知県",74834,14965,58836,1033,42,0,1041478,"JP-23"
"Mie","三重県",11207,4251,7048,124,20,216,181186,"JP-24"
"Shiga","滋賀県",9993,2667,7231,95,10,0,200851,"JP-25"
"Kyoto","京都府",28399,6689,20935,251,100,524,358540,"JP-26"
"Osaka","大阪府",159745,25248,129891,2780,510,1826,2863886,"JP-27"
"Hyogo","兵庫県",60969,7858,51777,1335,68,1,634780,"JP-28"
"Nara","奈良県",12593,1656,10801,136,19,0,213833,"JP-29"
"Wakayama","和歌山県",4348,544,3655,52,29,97,54714,"JP-30"
"Tottori","鳥取県",1356,256,1080,3,1,17,121926,"JP-31"
"Shimane","島根県",1229,175,1052,2,1,0,42979,"JP-32"
"Okayama","岡山県",12695,1861,10253,127,13,454,216620,"JP-33"
"Hiroshima","広島県",17194,1557,14230,180,17,1227,715556,"JP-34"
"Yamaguchi","山口県",4705,797,3823,85,2,0,147535,"JP-35"
"Tokushima","徳島県",2499,467,1969,63,2,0,84479,"JP-36"
"Kagawa","香川県",4010,850,3126,34,6,0,111153,"JP-37"
"Ehime","愛媛県",4457,704,3674,79,3,0,126419,"JP-38"
"Kochi","高知県",3206,719,2456,31,4,0,75123,"JP-39"
"Fukuoka","福岡県",61846,11212,49079,561,34,994,1075596,"JP-40"
"Saga","佐賀県",4879,1062,3420,27,3,370,83134,"JP-41"
"Nagasaki","長崎県",5045,728,4249,69,1,1,156155,"JP-42"
"Kumamoto","熊本県",11754,2229,9400,125,15,0,103575,"JP-43"
"Oita","大分県",6493,1631,4795,67,2,0,220766,"JP-44"
"Miyazaki","宮崎県",5129,1218,3866,30,6,15,59059,"JP-45"
"Kagoshima","鹿児島県",7693,2119,5426,44,5,104,145876,"JP-46"
"Okinawa","沖縄県",40679,6719,33520,255,121,185,336420,"JP-47"
