"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",25023,1992,22055,876,22,100,541243,"JP-01"
"Aomori","青森県",1640,284,1333,23,3,0,33491,"JP-02"
"Iwate","岩手県",1002,172,798,32,2,0,57155,"JP-03"
"Miyagi","宮城県",8167,408,7676,69,8,14,121370,"JP-04"
"Akita","秋田県",517,109,399,9,0,0,10180,"JP-05"
"Yamagata","山形県",1550,164,1352,34,4,0,47836,"JP-06"
"Fukushima","福島県",3556,429,3002,125,12,0,189969,"JP-07"
"Ibaraki","茨城県",8348,504,7709,135,19,0,29913,"JP-08"
"Tochigi","栃木県",5440,245,5124,71,4,0,217559,"JP-09"
"Gunma","群馬県",6014,581,5613,104,5,284,137279,"JP-10"
"Saitama","埼玉県",38710,2391,35573,746,41,0,764354,"JP-11"
"Chiba","千葉県",33758,1381,31751,626,19,0,549306,"JP-12"
"Tokyo","東京都",142322,6935,133488,1899,65,0,2034588,"JP-13"
"Kanagawa","神奈川県",54493,1953,51718,822,57,0,805963,"JP-14"
"Niigata","新潟県",2403,358,2020,25,1,0,109983,"JP-15"
"Toyama","富山県",1370,158,1182,30,7,0,51908,"JP-16"
"Ishikawa","石川県",2618,367,2172,77,11,2,71643,"JP-17"
"Fukui","福井県",910,103,774,33,1,0,49386,"JP-18"
"Yamanashi","山梨県",1239,125,1096,19,1,1,35312,"JP-19"
"Nagano","長野県",3959,306,3640,70,4,57,147408,"JP-20"
"Gifu","岐阜県",6145,544,5464,137,5,0,190840,"JP-21"
"Shizuoka","静岡県",6604,361,6121,122,3,0,293084,"JP-22"
"Aichi","愛知県",34485,3468,30381,636,35,0,557541,"JP-23"
"Mie","三重県",3930,641,3303,87,14,101,98154,"JP-24"
"Shiga","滋賀県",3908,582,3265,61,10,0,107404,"JP-25"
"Kyoto","京都府",12956,1575,11231,187,25,37,218617,"JP-26"
"Osaka","大阪府",85235,20528,62346,1552,449,809,1471274,"JP-27"
"Hyogo","兵庫県",32923,4969,27250,704,85,0,388349,"JP-28"
"Nara","奈良県",6498,1002,5418,78,27,0,125853,"JP-29"
"Wakayama","和歌山県",2258,291,1898,33,50,36,34782,"JP-30"
"Tottori","鳥取県",377,44,331,2,0,0,61972,"JP-31"
"Shimane","島根県",362,34,328,0,1,0,19437,"JP-32"
"Okayama","岡山県",4313,576,3157,40,15,540,95544,"JP-33"
"Hiroshima","広島県",6222,476,5548,110,7,88,267317,"JP-34"
"Yamaguchi","山口県",1913,262,1605,46,6,0,82172,"JP-35"
"Tokushima","徳島県",1410,325,1038,47,6,0,44788,"JP-36"
"Kagawa","香川県",1346,227,1102,23,2,6,62976,"JP-37"
"Ehime","愛媛県",2418,328,2044,46,12,0,62724,"JP-38"
"Kochi","高知県",1090,102,968,20,3,0,8342,"JP-39"
"Fukuoka","福岡県",24479,3416,20702,361,35,0,615888,"JP-40"
"Saga","佐賀県",1702,225,1479,14,2,16,39555,"JP-41"
"Nagasaki","長崎県",2227,336,1850,42,6,1,93377,"JP-42"
"Kumamoto","熊本県",4295,521,3694,80,18,0,66290,"JP-43"
"Oita","大分県",2047,488,1533,26,2,0,114010,"JP-44"
"Miyazaki","宮崎県",2246,173,2043,22,0,8,30480,"JP-45"
"Kagoshima","鹿児島県",2311,254,2016,28,2,13,81722,"JP-46"
"Okinawa","沖縄県",12715,1002,11582,137,8,6,193254,"JP-47"
