"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",12715,1632,10713,423,25,53,224416
"Aomori","青森県",414,32,376,6,2,0,8969
"Iwate","岩手県",353,70,261,22,3,0,13489
"Miyagi","宮城県",1930,385,1532,13,5,0,23979
"Akita","秋田県",113,19,93,1,0,0,4020
"Yamagata","山形県",355,103,249,3,6,0,9902
"Fukushima","福島県",844,219,610,15,5,0,53517
"Ibaraki","茨城県",2253,231,1987,35,9,0,18432
"Tochigi","栃木県",1165,281,884,6,12,6,68950
"Gunma","群馬県",2097,353,1709,35,9,0,50358
"Saitama","埼玉県",12764,2581,9991,192,46,0,302203
"Chiba","千葉県",9912,1692,8108,112,19,0,217693
"Tokyo","東京都",54902,6554,47751,597,81,0,953469
"Kanagawa","神奈川県",18693,2423,16018,252,61,0,334987
"Niigata","新潟県",486,81,405,3,0,3,26876
"Toyama","富山県",532,52,454,26,1,0,21295
"Ishikawa","石川県",1010,105,864,50,4,9,28493
"Fukui","福井県",343,15,317,11,2,0,18435
"Yamanashi","山梨県",509,45,453,11,3,0,14417
"Nagano","長野県",1088,104,979,13,2,8,45163
"Gifu","岐阜県",1933,380,1525,28,7,0,61190
"Shizuoka","静岡県",2513,457,2019,37,5,0,88334
"Aichi","愛知県",14918,2224,12509,185,39,0,191017
"Mie","三重県",1198,132,1051,15,3,0,29023
"Shiga","滋賀県",1013,130,872,11,1,0,35521
"Kyoto","京都府",4105,813,3282,45,17,35,87310
"Osaka","大阪府",28395,3531,24339,525,162,0,436421
"Hyogo","兵庫県",8757,1001,7607,149,45,0,129557
"Nara","奈良県",1812,304,1487,21,10,0,46358
"Wakayama","和歌山県",591,25,548,7,5,11,16086
"Tottori","鳥取県",79,13,65,0,0,1,23024
"Shimane","島根県",190,19,171,0,1,0,9344
"Okayama","岡山県",1217,384,762,13,8,58,31723
"Hiroshima","広島県",2680,454,1484,18,15,724,65962
"Yamaguchi","山口県",503,83,413,3,2,4,26760
"Tokushima","徳島県",195,7,179,9,0,0,14665
"Kagawa","香川県",265,73,189,3,0,0,22320
"Ehime","愛媛県",398,42,345,11,4,0,12026
"Kochi","高知県",604,183,415,6,4,0,5592
"Fukuoka","福岡県",7852,1140,6595,117,14,0,252163
"Saga","佐賀県",439,52,389,3,1,5,14468
"Nagasaki","長崎県",457,155,298,3,2,1,37041
"Kumamoto","熊本県",1613,156,1307,16,3,134,32961
"Oita","大分県",603,69,529,5,5,0,40026
"Miyazaki","宮崎県",695,73,622,5,0,5,12114
"Kagoshima","鹿児島県",920,89,831,13,1,13,36020
"Okinawa","沖縄県",5133,312,4746,80,5,5,86213
