"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1210,84,1028,98,6,0,19687
"Aomori","青森県",27,0,26,1,0,0,959
"Iwate","岩手県",0,0,0,0,0,0,903
"Miyagi","宮城県",91,3,87,1,0,0,3572
"Akita","秋田県",16,0,16,0,0,0,986
"Yamagata","山形県",69,1,68,0,1,0,2518
"Fukushima","福島県",82,2,80,0,0,0,6415
"Ibaraki","茨城県",170,5,155,10,0,0,5209
"Tochigi","栃木県",66,1,65,0,0,0,6574
"Gunma","群馬県",152,3,130,19,0,0,4764
"Saitama","埼玉県",1074,62,947,65,4,0,32451
"Chiba","千葉県",937,25,867,45,2,0,17597
"Tokyo","東京都",5943,360,5258,325,19,0,73753
"Kanagawa","神奈川県",1444,60,1290,94,10,0,12278
"Niigata","新潟県",84,2,81,0,0,1,4842
"Toyama","富山県",227,0,205,22,0,0,3890
"Ishikawa","石川県",300,23,250,27,1,0,2881
"Fukui","福井県",122,0,114,8,0,0,3306
"Yamanashi","山梨県",72,0,71,1,0,0,5447
"Nagano","長野県",77,2,75,"-",0,0,3188
"Gifu","岐阜県",156,4,145,7,1,0,4984
"Shizuoka","静岡県",80,4,75,1,0,0,7108
"Aichi","愛知県",523,9,474,34,0,6,12363
"Mie","三重県",46,1,44,1,0,0,2816
"Shiga","滋賀県",101,2,98,1,1,0,2285
"Kyoto","京都府",365,5,342,18,0,0,9818
"Osaka","大阪府",1811,32,1693,86,4,0,38699
"Hyogo","兵庫県",704,8,653,43,0,0,14347
"Nara","奈良県",92,0,90,2,0,0,3760
"Wakayama","和歌山県",64,1,60,3,0,0,3938
"Tottori","鳥取県",3,0,3,0,0,0,1465
"Shimane","島根県",24,1,23,0,0,0,1228
"Okayama","岡山県",26,1,25,"-","-",0,1891
"Hiroshima","広島県",168,0,165,3,0,0,7722
"Yamaguchi","山口県",37,0,37,0,0,0,2187
"Tokushima","徳島県",5,0,4,1,0,0,854
"Kagawa","香川県",28,0,28,0,0,0,2583
"Ehime","愛媛県",82,2,76,4,0,0,2581
"Kochi","高知県",74,0,71,3,0,0,1946
"Fukuoka","福岡県",842,21,788,33,2,0,15796
"Saga","佐賀県",47,0,47,0,0,0,1605
"Nagasaki","長崎県",17,0,16,1,0,0,3165
"Kumamoto","熊本県",49,1,45,3,0,0,4219
"Oita","大分県",60,0,59,1,0,0,4748
"Miyazaki","宮崎県",17,0,17,0,0,0,1543
"Kagoshima","鹿児島県",11,1,10,0,0,0,2507
"Okinawa","沖縄県",142,0,139,7,0,0,3004
