"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41427,785,39316,1403,25,77,785750,"JP-01"
"Aomori","青森県",2518,64,2423,31,0,0,51210,"JP-02"
"Iwate","岩手県",1707,63,1597,47,1,0,86754,"JP-03"
"Miyagi","宮城県",9175,89,8991,90,4,5,158239,"JP-04"
"Akita","秋田県",904,101,783,20,1,0,15564,"JP-05"
"Yamagata","山形県",2027,15,1965,47,1,0,66016,"JP-06"
"Fukushima","福島県",4940,147,4632,161,3,0,283197,"JP-07"
"Ibaraki","茨城県",10621,257,10199,165,5,0,33467,"JP-08"
"Tochigi","栃木県",7109,257,6770,82,8,0,305040,"JP-09"
"Gunma","群馬県",8048,49,7847,152,6,0,194942,"JP-10"
"Saitama","埼玉県",46820,1187,44801,832,18,0,977145,"JP-11"
"Chiba","千葉県",40748,1211,38827,710,18,0,697549,"JP-12"
"Tokyo","東京都",175983,4981,168764,2238,50,0,2543617,"JP-13"
"Kanagawa","神奈川県",68086,1883,65251,952,40,0,1047212,"JP-14"
"Niigata","新潟県",3414,36,3326,52,2,0,173266,"JP-15"
"Toyama","富山県",2042,19,1985,38,1,0,74335,"JP-16"
"Ishikawa","石川県",3949,31,3799,115,1,4,123955,"JP-17"
"Fukui","福井県",1324,151,1138,35,0,0,69659,"JP-18"
"Yamanashi","山梨県",2106,82,2004,21,1,1,58651,"JP-19"
"Nagano","長野県",5039,49,4974,91,0,75,208048,"JP-20"
"Gifu","岐阜県",9458,77,9194,187,4,0,272853,"JP-21"
"Shizuoka","静岡県",9385,273,8961,151,6,0,407868,"JP-22"
"Aichi","愛知県",51116,669,49476,971,16,0,835239,"JP-23"
"Mie","三重県",5275,75,5227,112,4,139,145510,"JP-24"
"Shiga","滋賀県",5567,71,5406,90,4,0,153219,"JP-25"
"Kyoto","京都府",16643,136,16242,246,7,19,286039,"JP-26"
"Osaka","大阪府",103762,1234,99047,2680,144,801,2177953,"JP-27"
"Hyogo","兵庫県",40983,253,39422,1308,21,0,511329,"JP-28"
"Nara","奈良県",8373,186,8056,131,6,0,170318,"JP-29"
"Wakayama","和歌山県",2693,23,2563,49,2,58,42094,"JP-30"
"Tottori","鳥取県",488,18,457,2,0,11,83971,"JP-31"
"Shimane","島根県",553,3,549,1,1,0,31436,"JP-32"
"Okayama","岡山県",7595,25,7439,126,4,5,165308,"JP-33"
"Hiroshima","広島県",11519,103,11231,175,12,10,553751,"JP-34"
"Yamaguchi","山口県",3157,58,3021,78,2,0,122050,"JP-35"
"Tokushima","徳島県",1657,3,1591,63,0,0,65349,"JP-36"
"Kagawa","香川県",2099,18,2055,31,1,5,86761,"JP-37"
"Ehime","愛媛県",2755,5,2675,75,3,0,97158,"JP-38"
"Kochi","高知県",1844,87,1731,26,9,0,11536,"JP-39"
"Fukuoka","福岡県",35611,360,34694,522,13,35,838413,"JP-40"
"Saga","佐賀県",2565,17,2558,24,0,34,57494,"JP-41"
"Nagasaki","長崎県",3212,88,3056,69,0,1,126066,"JP-42"
"Kumamoto","熊本県",6486,60,6308,118,3,0,82304,"JP-43"
"Oita","大分県",3494,16,3414,64,0,0,170389,"JP-44"
"Miyazaki","宮崎県",3099,20,3028,27,0,24,44507,"JP-45"
"Kagoshima","鹿児島県",3695,56,3633,38,2,32,111848,"JP-46"
"Okinawa","沖縄県",20983,959,19839,191,47,6,253501,"JP-47"
