"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",22381,964,20567,801,24,49,492852,"JP-01"
"Aomori","青森県",1305,175,1100,20,0,10,29291,"JP-02"
"Iwate","岩手県",779,50,698,31,1,0,52283,"JP-03"
"Miyagi","宮城県",7580,970,6545,46,21,19,110208,"JP-04"
"Akita","秋田県",367,53,305,9,0,0,9023,"JP-05"
"Yamagata","山形県",1331,250,1054,27,4,0,41557,"JP-06"
"Fukushima","福島県",2985,263,2604,118,12,0,170846,"JP-07"
"Ibaraki","茨城県",7432,415,6888,129,8,0,28311,"JP-08"
"Tochigi","栃木県",5068,191,4807,70,2,0,189656,"JP-09"
"Gunma","群馬県",5481,288,5091,102,7,0,126060,"JP-10"
"Saitama","埼玉県",35452,1747,32977,728,35,0,706528,"JP-11"
"Chiba","千葉県",31608,1162,29846,600,12,0,514815,"JP-12"
"Tokyo","東京都",130083,4845,123391,1847,45,0,1897539,"JP-13"
"Kanagawa","神奈川県",50879,1527,48552,800,28,0,752210,"JP-14"
"Niigata","新潟県",1939,329,1592,18,3,0,95520,"JP-15"
"Toyama","富山県",1144,141,974,29,2,0,45854,"JP-16"
"Ishikawa","石川県",2182,193,1921,66,11,2,65861,"JP-17"
"Fukui","福井県",729,98,600,31,2,0,41663,"JP-18"
"Yamanashi","山梨県",1057,53,985,19,1,0,33554,"JP-19"
"Nagano","長野県",3505,398,3070,52,2,15,132835,"JP-20"
"Gifu","岐阜県",5350,267,4954,129,4,0,174401,"JP-21"
"Shizuoka","静岡県",6147,285,5741,121,3,0,270275,"JP-22"
"Aichi","愛知県",29987,2014,27361,612,11,0,508020,"JP-23"
"Mie","三重県",3174,311,2881,74,12,92,86936,"JP-24"
"Shiga","滋賀県",3204,312,2832,60,2,0,97227,"JP-25"
"Kyoto","京都府",10616,754,9710,176,9,24,192691,"JP-26"
"Osaka","大阪府",67972,13239,52853,1269,286,611,1246716,"JP-27"
"Hyogo","兵庫県",25334,3974,20736,624,80,0,339305,"JP-28"
"Nara","奈良県",5079,854,4164,61,21,0,109994,"JP-29"
"Wakayama","和歌山県",1778,312,1419,19,41,28,30171,"JP-30"
"Tottori","鳥取県",334,84,235,2,0,13,56541,"JP-31"
"Shimane","島根県",297,9,288,0,0,0,18895,"JP-32"
"Okayama","岡山県",3214,246,2742,35,4,191,84188,"JP-33"
"Hiroshima","広島県",5406,134,5150,107,0,15,201024,"JP-34"
"Yamaguchi","山口県",1553,114,1396,43,0,0,74020,"JP-35"
"Tokushima","徳島県",903,281,596,26,6,0,37102,"JP-36"
"Kagawa","香川県",1061,127,918,19,3,3,57406,"JP-37"
"Ehime","愛媛県",1955,353,1575,27,8,0,51897,"JP-38"
"Kochi","高知県",963,19,925,19,1,0,7581,"JP-39"
"Fukuoka","福岡県",20132,903,18885,344,10,0,550923,"JP-40"
"Saga","佐賀県",1337,88,1256,13,0,20,34744,"JP-41"
"Nagasaki","長崎県",1769,126,1604,39,0,0,85369,"JP-42"
"Kumamoto","熊本県",3591,67,3450,74,3,0,59656,"JP-43"
"Oita","大分県",1378,43,1313,22,1,0,101253,"JP-44"
"Miyazaki","宮崎県",2043,68,1943,22,0,10,27504,"JP-45"
"Kagoshima","鹿児島県",1964,67,1886,28,1,17,77595,"JP-46"
"Okinawa","沖縄県",11489,1262,10103,130,12,6,178411,"JP-47"
