"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1396,91,1202,103,4,0,27210
"Aomori","青森県",31,1,29,1,0,0,1393
"Iwate","岩手県",0,0,0,0,0,0,1381
"Miyagi","宮城県",147,8,138,1,0,0,5617
"Akita","秋田県",18,1,16,0,0,1,1089
"Yamagata","山形県",75,1,74,1,0,1,2869
"Fukushima","福島県",86,3,83,0,0,0,9312
"Ibaraki","茨城県",254,33,211,10,1,0,6767
"Tochigi","栃木県",167,47,112,0,0,8,12568
"Gunma","群馬県",182,23,140,19,2,0,7722
"Saitama","埼玉県",2146,457,1617,72,4,0,62409
"Chiba","千葉県",1522,284,1190,48,5,0,26690
"Tokyo","東京都",11611,2525,8758,328,21,0,170610
"Kanagawa","神奈川県",2286,309,1879,98,10,0,17322
"Niigata","新潟県",97,8,88,0,0,1,6120
"Toyama","富山県",236,5,209,22,0,0,5077
"Ishikawa","石川県",314,15,272,27,2,0,3196
"Fukui","福井県",129,4,117,8,0,0,4674
"Yamanashi","山梨県",88,10,77,1,0,0,7040
"Nagano","長野県",98,17,81,"-",0,0,6331
"Gifu","岐阜県",265,89,169,7,0,0,9382
"Shizuoka","静岡県",200,102,97,1,0,0,10472
"Aichi","愛知県",1172,608,523,35,2,6,20356
"Mie","三重県",74,20,52,1,0,1,3831
"Shiga","滋賀県",157,48,108,1,2,0,4081
"Kyoto","京都府",677,191,466,20,1,0,16612
"Osaka","大阪府",3430,924,2418,88,13,0,66171
"Hyogo","兵庫県",1026,170,811,45,4,0,24011
"Nara","奈良県",215,67,146,2,2,0,7978
"Wakayama","和歌山県",134,40,89,3,2,2,5819
"Tottori","鳥取県",7,3,4,0,0,0,2396
"Shimane","島根県",29,4,26,0,0,1,2710
"Okayama","岡山県",66,33,33,"-","-",0,2708
"Hiroshima","広島県",269,58,208,3,0,0,10937
"Yamaguchi","山口県",51,12,39,0,0,0,3736
"Tokushima","徳島県",16,6,8,1,0,1,1579
"Kagawa","香川県",45,9,36,0,0,0,4484
"Ehime","愛媛県",89,7,77,5,0,0,2889
"Kochi","高知県",80,4,73,3,0,0,2202
"Fukuoka","福岡県",1481,496,952,33,4,0,22426
"Saga","佐賀県",69,21,48,0,0,0,2185
"Nagasaki","長崎県",59,35,22,2,"-",0,6089
"Kumamoto","熊本県",114,64,47,3,0,0,4607
"Oita","大分県",62,2,59,1,0,0,6312
"Miyazaki","宮崎県",85,65,20,0,0,0,2970
"Kagoshima","鹿児島県",219,81,138,0,0,0,9768
"Okinawa","沖縄県",210,62,145,7,2,0,6665
