"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",39938,5531,33581,1241,36,415,718749,"JP-01"
"Aomori","青森県",2440,123,2287,30,4,0,47283,"JP-02"
"Iwate","岩手県",1534,93,1395,46,0,0,78252,"JP-03"
"Miyagi","宮城県",8995,163,8742,84,8,6,149356,"JP-04"
"Akita","秋田県",761,19,724,18,1,0,14012,"JP-05"
"Yamagata","山形県",2000,70,1884,46,4,0,61630,"JP-06"
"Fukushima","福島県",4677,148,4374,155,6,0,254816,"JP-07"
"Ibaraki","茨城県",9987,282,9548,157,9,0,32877,"JP-08"
"Tochigi","栃木県",6571,244,6247,80,10,0,269971,"JP-09"
"Gunma","群馬県",7951,192,7613,146,12,0,180909,"JP-10"
"Saitama","埼玉県",44695,1232,42656,807,39,0,908060,"JP-11"
"Chiba","千葉県",38005,924,36389,692,21,0,634413,"JP-12"
"Tokyo","東京都",164724,3739,158857,2128,57,0,2355781,"JP-13"
"Kanagawa","神奈川県",63369,1757,60694,918,55,0,963783,"JP-14"
"Niigata","新潟県",3315,161,3109,45,3,0,152201,"JP-15"
"Toyama","富山県",1943,110,1796,37,8,0,67184,"JP-16"
"Ishikawa","石川県",3855,186,3556,110,5,3,103828,"JP-17"
"Fukui","福井県",1058,21,1003,34,0,0,60923,"JP-18"
"Yamanashi","山梨県",1727,186,1521,20,1,0,44960,"JP-19"
"Nagano","長野県",4901,153,4731,87,3,70,188081,"JP-20"
"Gifu","岐阜県",9179,483,8521,175,21,0,251069,"JP-21"
"Shizuoka","静岡県",8722,434,8145,143,6,0,368461,"JP-22"
"Aichi","愛知県",49029,3343,44828,858,92,0,752745,"JP-23"
"Mie","三重県",5082,243,4868,107,9,136,129213,"JP-24"
"Shiga","滋賀県",5357,350,4924,83,11,0,138026,"JP-25"
"Kyoto","京都府",16220,435,15496,225,19,64,263858,"JP-26"
"Osaka","大阪府",101276,6436,91475,2484,271,881,1915472,"JP-27"
"Hyogo","兵庫県",40293,921,38135,1241,66,4,474921,"JP-28"
"Nara","奈良県",8037,190,7728,119,11,0,157332,"JP-29"
"Wakayama","和歌山県",2641,31,2508,47,8,55,40916,"JP-30"
"Tottori","鳥取県",466,11,446,2,0,7,75308,"JP-31"
"Shimane","島根県",548,27,521,0,2,0,27832,"JP-32"
"Okayama","岡山県",7509,578,6712,115,18,104,148791,"JP-33"
"Hiroshima","広島県",11074,482,10201,145,20,246,513008,"JP-34"
"Yamaguchi","山口県",3034,222,2743,69,3,0,108624,"JP-35"
"Tokushima","徳島県",1636,19,1554,63,0,0,60637,"JP-36"
"Kagawa","香川県",2048,78,1949,26,5,5,80250,"JP-37"
"Ehime","愛媛県",2734,35,2624,75,4,0,89579,"JP-38"
"Kochi","高知県",1626,155,1450,21,14,0,10446,"JP-39"
"Fukuoka","福岡県",34791,2111,32132,487,54,61,777067,"JP-40"
"Saga","佐賀県",2534,61,2482,23,1,32,52119,"JP-41"
"Nagasaki","長崎県",3017,158,2791,68,1,0,115994,"JP-42"
"Kumamoto","熊本県",6367,257,6002,108,15,0,79845,"JP-43"
"Oita","大分県",3449,129,3262,58,3,0,154300,"JP-44"
"Miyazaki","宮崎県",3049,34,2979,26,3,10,43551,"JP-45"
"Kagoshima","鹿児島県",3535,230,3288,32,2,15,106145,"JP-46"
"Okinawa","沖縄県",18936,2481,16305,156,74,6,229394,"JP-47"
