"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",45485,2086,41773,1426,9,200,869357,"JP-01"
"Aomori","青森県",2767,154,2581,32,0,0,57637,"JP-02"
"Iwate","岩手県",2065,142,1876,47,0,0,94980,"JP-03"
"Miyagi","宮城県",10129,402,9586,91,3,50,174885,"JP-04"
"Akita","秋田県",1038,47,971,20,1,0,17657,"JP-05"
"Yamagata","山形県",2221,127,2047,47,0,0,72599,"JP-06"
"Fukushima","福島県",6116,767,5187,162,11,0,318223,"JP-07"
"Ibaraki","茨城県",13321,1613,11538,170,9,0,35004,"JP-08"
"Tochigi","栃木県",8779,1091,7600,88,15,0,353364,"JP-09"
"Gunma","群馬県",9288,922,8211,155,4,0,219659,"JP-10"
"Saitama","埼玉県",60856,10656,49349,851,64,0,1110728,"JP-11"
"Chiba","千葉県",52352,5872,45746,734,44,0,798847,"JP-12"
"Tokyo","東京都",231096,29703,199092,2301,115,0,2866790,"JP-13"
"Kanagawa","神奈川県",89074,10296,77784,994,109,0,1189147,"JP-14"
"Niigata","新潟県",4235,475,3706,54,3,0,200201,"JP-15"
"Toyama","富山県",2371,214,2119,38,3,0,83761,"JP-16"
"Ishikawa","石川県",5444,911,4412,118,8,3,138875,"JP-17"
"Fukui","福井県",1736,265,1435,36,0,0,82133,"JP-18"
"Yamanashi","山梨県",2550,281,2250,21,0,2,72269,"JP-19"
"Nagano","長野県",5475,321,5128,94,0,68,230919,"JP-20"
"Gifu","岐阜県",9922,247,9487,188,1,0,299210,"JP-21"
"Shizuoka","静岡県",11360,1376,9827,157,2,0,463831,"JP-22"
"Aichi","愛知県",54640,2074,51557,1009,10,0,931074,"JP-23"
"Mie","三重県",5973,414,5599,114,4,154,159799,"JP-24"
"Shiga","滋賀県",6304,502,5708,94,1,0,173722,"JP-25"
"Kyoto","京都府",19084,1282,17276,249,36,277,316409,"JP-26"
"Osaka","大阪府",117776,8176,105868,2724,230,1008,2512895,"JP-27"
"Hyogo","兵庫県",44909,2179,41414,1317,14,1,565106,"JP-28"
"Nara","奈良県",9337,555,8649,133,11,0,190027,"JP-29"
"Wakayama","和歌山県",3116,272,2723,49,14,72,46010,"JP-30"
"Tottori","鳥取県",872,179,599,2,1,92,101274,"JP-31"
"Shimane","島根県",763,93,668,2,1,0,36029,"JP-32"
"Okayama","岡山県",8538,245,7612,127,3,554,183050,"JP-33"
"Hiroshima","広島県",12310,361,11677,179,6,93,594390,"JP-34"
"Yamaguchi","山口県",3351,147,3124,80,0,0,133190,"JP-35"
"Tokushima","徳島県",1822,87,1672,63,1,0,73517,"JP-36"
"Kagawa","香川県",2391,231,2131,32,1,3,95462,"JP-37"
"Ehime","愛媛県",3004,160,2767,77,4,0,106155,"JP-38"
"Kochi","高知県",2128,114,1985,29,7,0,64710,"JP-39"
"Fukuoka","福岡県",41424,3554,36583,536,10,751,937678,"JP-40"
"Saga","佐賀県",2832,164,2650,24,0,6,66026,"JP-41"
"Nagasaki","長崎県",3579,248,3263,69,0,1,138170,"JP-42"
"Kumamoto","熊本県",7322,622,6579,121,0,0,87402,"JP-43"
"Oita","大分県",3760,193,3503,64,0,0,189744,"JP-44"
"Miyazaki","宮崎県",3329,171,3120,27,0,11,46262,"JP-45"
"Kagoshima","鹿児島県",4108,235,3829,39,0,5,120948,"JP-46"
"Okinawa","沖縄県",26406,3459,22678,237,68,32,289312,"JP-47"
