"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",40995,2493,37393,1342,29,233,756329,"JP-01"
"Aomori","青森県",2453,30,2392,31,0,0,48826,"JP-02"
"Iwate","岩手県",1633,74,1513,46,1,0,81973,"JP-03"
"Miyagi","宮城県",9066,80,8898,86,6,2,153386,"JP-04"
"Akita","秋田県",769,11,738,20,1,0,14175,"JP-05"
"Yamagata","山形県",2020,38,1935,47,3,0,63506,"JP-06"
"Fukushima","福島県",4775,112,4502,161,6,0,268851,"JP-07"
"Ibaraki","茨城県",10271,263,9847,161,7,0,33068,"JP-08"
"Tochigi","栃木県",6791,180,6530,81,12,0,279463,"JP-09"
"Gunma","群馬県",8003,80,7774,149,10,0,186476,"JP-10"
"Saitama","埼玉県",45531,898,43807,826,24,0,938446,"JP-11"
"Chiba","千葉県",39173,967,37465,701,16,40,658741,"JP-12"
"Tokyo","東京都",169085,3429,163459,2197,45,0,2432712,"JP-13"
"Kanagawa","神奈川県",65464,1617,62911,936,49,0,997435,"JP-14"
"Niigata","新潟県",3384,92,3245,47,6,0,170923,"JP-15"
"Toyama","富山県",2009,72,1900,37,2,0,70118,"JP-16"
"Ishikawa","石川県",3912,70,3725,114,2,3,117813,"JP-17"
"Fukui","福井県",1118,61,1023,34,0,0,62730,"JP-18"
"Yamanashi","山梨県",1881,202,1659,20,1,0,50098,"JP-19"
"Nagano","長野県",4971,77,4878,91,2,75,194537,"JP-20"
"Gifu","岐阜県",9366,215,8968,183,9,0,261734,"JP-21"
"Shizuoka","静岡県",9024,339,8538,147,4,0,385907,"JP-22"
"Aichi","愛知県",50361,1741,47691,929,50,0,790726,"JP-23"
"Mie","三重県",5186,115,5099,109,5,137,137890,"JP-24"
"Shiga","滋賀県",5495,189,5218,88,5,0,145038,"JP-25"
"Kyoto","京都府",16465,254,15960,235,15,16,275493,"JP-26"
"Osaka","大阪府",102440,1928,97091,2592,217,829,2040320,"JP-27"
"Hyogo","兵庫県",40699,430,38998,1273,32,2,492703,"JP-28"
"Nara","奈良県",8159,138,7896,125,10,0,162259,"JP-29"
"Wakayama","和歌山県",2660,10,2544,48,4,58,41376,"JP-30"
"Tottori","鳥取県",466,3,454,2,0,7,80814,"JP-31"
"Shimane","島根県",551,8,542,1,1,0,29236,"JP-32"
"Okayama","岡山県",7579,139,7302,124,4,14,158467,"JP-33"
"Hiroshima","広島県",11375,279,10853,166,19,77,534171,"JP-34"
"Yamaguchi","山口県",3108,114,2922,72,1,0,116931,"JP-35"
"Tokushima","徳島県",1650,17,1570,63,0,0,63004,"JP-36"
"Kagawa","香川県",2083,38,2020,30,2,5,83386,"JP-37"
"Ehime","愛媛県",2749,19,2655,75,4,0,93797,"JP-38"
"Kochi","高知県",1725,87,1615,23,7,0,10894,"JP-39"
"Fukuoka","福岡県",35221,902,33773,512,33,34,806082,"JP-40"
"Saga","佐賀県",2546,14,2543,24,0,35,54816,"JP-41"
"Nagasaki","長崎県",3112,94,2949,69,0,0,120645,"JP-42"
"Kumamoto","熊本県",6432,103,6218,111,9,0,81106,"JP-43"
"Oita","大分県",3481,50,3370,61,1,0,162063,"JP-44"
"Miyazaki","宮崎県",3067,24,3003,27,0,13,43842,"JP-45"
"Kagoshima","鹿児島県",3635,118,3514,35,2,32,109381,"JP-46"
"Okinawa","沖縄県",20125,1564,18400,167,65,6,242759,"JP-47"
