"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18171,1157,16496,627,11,109,340246,"JP-01"
"Aomori","青森県",750,43,694,13,1,0,15703,"JP-02"
"Iwate","岩手県",516,22,465,29,1,0,21661,"JP-03"
"Miyagi","宮城県",3478,119,3336,23,7,0,49497,"JP-04"
"Akita","秋田県",269,34,231,4,0,0,6876,"JP-05"
"Yamagata","山形県",527,47,467,13,1,0,16108,"JP-06"
"Fukushima","福島県",1788,134,1595,59,8,0,93246,"JP-07"
"Ibaraki","茨城県",5213,503,4629,81,17,0,24100,"JP-08"
"Tochigi","栃木県",3898,239,3602,57,12,0,114470,"JP-09"
"Gunma","群馬県",4149,327,3746,76,10,0,80828,"JP-10"
"Saitama","埼玉県",27004,3156,23424,424,52,0,489778,"JP-11"
"Chiba","千葉県",23989,3659,20026,304,44,0,360378,"JP-12"
"Tokyo","東京都",104533,5974,97506,1053,104,0,1394055,"JP-13"
"Kanagawa","神奈川県",42544,1709,40274,561,57,0,531998,"JP-14"
"Niigata","新潟県",965,77,875,13,2,0,38653,"JP-15"
"Toyama","富山県",882,20,835,27,3,0,32888,"JP-16"
"Ishikawa","石川県",1580,158,1388,60,0,26,44128,"JP-17"
"Fukui","福井県",528,42,463,23,2,0,28583,"JP-18"
"Yamanashi","山梨県",914,18,881,15,2,0,14741,"JP-19"
"Nagano","長野県",2340,80,2251,39,1,30,89440,"JP-20"
"Gifu","岐阜県",4480,335,4061,84,12,0,114571,"JP-21"
"Shizuoka","静岡県",4774,241,4446,87,2,0,159633,"JP-22"
"Aichi","愛知県",24695,1680,22565,450,48,0,343230,"JP-23"
"Mie","三重県",2343,253,2052,38,13,0,52085,"JP-24"
"Shiga","滋賀県",2261,214,2014,33,7,0,62642,"JP-25"
"Kyoto","京都府",8771,914,7795,136,5,74,140204,"JP-26"
"Osaka","大阪府",45350,3072,41257,1021,146,0,692573,"JP-27"
"Hyogo","兵庫県",17165,1074,15643,448,67,0,218372,"JP-28"
"Nara","奈良県",3217,215,2960,42,8,0,74191,"JP-29"
"Wakayama","和歌山県",1113,56,1020,15,8,22,22803,"JP-30"
"Tottori","鳥取県",207,19,183,2,1,3,36612,"JP-31"
"Shimane","島根県",278,12,266,0,0,0,13515,"JP-32"
"Okayama","岡山県",2415,143,2199,24,5,49,55878,"JP-33"
"Hiroshima","広島県",4899,162,4632,96,8,9,139933,"JP-34"
"Yamaguchi","山口県",1323,175,1118,30,0,0,49814,"JP-35"
"Tokushima","徳島県",397,28,354,15,3,0,23174,"JP-36"
"Kagawa","香川県",706,96,593,17,1,0,40339,"JP-37"
"Ehime","愛媛県",1023,77,924,22,1,0,27743,"JP-38"
"Kochi","高知県",864,15,832,17,1,0,6969,"JP-39"
"Fukuoka","福岡県",16892,1697,14976,219,37,0,394980,"JP-40"
"Saga","佐賀県",986,61,937,6,1,18,25329,"JP-41"
"Nagasaki","長崎県",1565,169,1365,35,3,4,61489,"JP-42"
"Kumamoto","熊本県",3388,123,3163,66,15,36,55083,"JP-43"
"Oita","大分県",1237,118,1101,18,0,0,70251,"JP-44"
"Miyazaki","宮崎県",1891,115,1749,20,3,7,24235,"JP-45"
"Kagoshima","鹿児島県",1675,83,1582,19,3,9,59643,"JP-46"
"Okinawa","沖縄県",7901,534,7278,94,3,5,133750,"JP-47"
