"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19472,559,18176,693,5,44,396513,"JP-01"
"Aomori","青森県",820,24,776,20,0,0,17718,"JP-02"
"Iwate","岩手県",555,2,523,30,0,0,27687,"JP-03"
"Miyagi","宮城県",3768,176,3567,25,5,0,71417,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7096,"JP-05"
"Yamagata","山形県",543,7,521,15,0,0,27926,"JP-06"
"Fukushima","福島県",2095,204,1810,81,8,0,118958,"JP-07"
"Ibaraki","茨城県",5990,332,5542,116,6,0,25001,"JP-08"
"Tochigi","栃木県",4166,112,3986,68,1,0,131011,"JP-09"
"Gunma","群馬県",4601,174,4340,87,4,0,96668,"JP-10"
"Saitama","埼玉県",30057,1381,28050,626,39,0,569609,"JP-11"
"Chiba","千葉県",27237,1335,25422,480,22,0,424856,"JP-12"
"Tokyo","東京都",113455,2896,109097,1462,52,0,1579922,"JP-13"
"Kanagawa","神奈川県",45674,1016,43942,716,28,0,612720,"JP-14"
"Niigata","新潟県",1117,72,1030,15,2,0,45994,"JP-15"
"Toyama","富山県",908,10,870,28,1,0,37151,"JP-16"
"Ishikawa","石川県",1877,83,1750,62,5,18,53582,"JP-17"
"Fukui","福井県",545,2,518,25,0,0,32615,"JP-18"
"Yamanashi","山梨県",941,4,920,17,0,0,27101,"JP-19"
"Nagano","長野県",2374,18,2346,41,0,31,101091,"JP-20"
"Gifu","岐阜県",4774,125,4535,114,10,0,140319,"JP-21"
"Shizuoka","静岡県",5255,204,4953,98,1,0,206239,"JP-22"
"Aichi","愛知県",26133,566,25027,540,29,0,403390,"JP-23"
"Mie","三重県",2566,107,2480,57,5,78,67122,"JP-24"
"Shiga","滋賀県",2559,153,2359,47,4,0,75941,"JP-25"
"Kyoto","京都府",9079,154,8781,158,2,14,159089,"JP-26"
"Osaka","大阪府",47670,953,45171,1135,77,411,833979,"JP-27"
"Hyogo","兵庫県",18145,359,17229,557,37,0,258819,"JP-28"
"Nara","奈良県",3404,71,3285,48,6,0,84240,"JP-29"
"Wakayama","和歌山県",1167,9,1116,18,0,24,24758,"JP-30"
"Tottori","鳥取県",210,2,203,2,0,3,42242,"JP-31"
"Shimane","島根県",284,1,283,0,0,0,16183,"JP-32"
"Okayama","岡山県",2523,44,2419,33,1,27,69524,"JP-33"
"Hiroshima","広島県",5044,34,4907,103,1,0,166610,"JP-34"
"Yamaguchi","山口県",1386,32,1313,41,0,0,60724,"JP-35"
"Tokushima","徳島県",461,26,420,16,2,1,27513,"JP-36"
"Kagawa","香川県",760,16,726,18,0,0,46039,"JP-37"
"Ehime","愛媛県",1066,21,1021,24,1,0,34004,"JP-38"
"Kochi","高知県",903,19,866,18,3,0,7176,"JP-39"
"Fukuoka","福岡県",18225,426,17496,303,17,0,457619,"JP-40"
"Saga","佐賀県",1090,57,1043,9,1,19,28814,"JP-41"
"Nagasaki","長崎県",1612,9,1566,37,0,0,69461,"JP-42"
"Kumamoto","熊本県",3455,32,3356,72,1,5,57082,"JP-43"
"Oita","大分県",1297,18,1257,22,0,0,82536,"JP-44"
"Miyazaki","宮崎県",1953,16,1930,21,1,14,24794,"JP-45"
"Kagoshima","鹿児島県",1762,16,1746,27,1,27,68691,"JP-46"
"Okinawa","沖縄県",8324,276,7933,120,2,5,149139,"JP-47"
