"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1239,86,1054,99,6,0,20523
"Aomori","青森県",27,0,26,1,0,0,974
"Iwate","岩手県",0,0,0,0,0,0,929
"Miyagi","宮城県",94,5,88,1,0,0,3698
"Akita","秋田県",16,0,16,0,0,0,992
"Yamagata","山形県",69,1,68,0,1,0,2538
"Fukushima","福島県",82,2,80,0,0,0,6649
"Ibaraki","茨城県",174,5,159,10,0,0,5278
"Tochigi","栃木県",76,10,65,0,0,1,7018
"Gunma","群馬県",152,2,131,19,0,0,4934
"Saitama","埼玉県",1122,103,954,65,3,0,33985
"Chiba","千葉県",949,36,868,45,2,0,18047
"Tokyo","東京都",6171,451,5395,325,12,0,80514
"Kanagawa","神奈川県",1471,69,1306,96,11,0,12480
"Niigata","新潟県",84,1,82,0,0,1,4913
"Toyama","富山県",227,0,205,22,0,0,3914
"Ishikawa","石川県",300,17,256,27,1,0,2904
"Fukui","福井県",122,0,114,8,0,0,3372
"Yamanashi","山梨県",74,2,71,1,0,0,5606
"Nagano","長野県",77,1,76,"-",0,0,3264
"Gifu","岐阜県",156,3,146,7,1,0,5131
"Shizuoka","静岡県",81,3,77,1,0,0,7448
"Aichi","愛知県",523,6,477,34,0,6,12620
"Mie","三重県",46,1,44,1,0,0,2856
"Shiga","滋賀県",101,1,99,1,0,0,2345
"Kyoto","京都府",375,12,345,18,0,0,10074
"Osaka","大阪府",1816,25,1705,86,3,0,39970
"Hyogo","兵庫県",705,8,654,43,0,0,14695
"Nara","奈良県",92,0,90,2,0,0,3760
"Wakayama","和歌山県",64,1,60,3,0,0,3979
"Tottori","鳥取県",3,0,3,0,0,0,1478
"Shimane","島根県",24,0,23,0,0,1,1240
"Okayama","岡山県",26,1,25,"-","-",0,1926
"Hiroshima","広島県",168,0,165,3,0,0,7802
"Yamaguchi","山口県",37,0,37,0,0,0,2267
"Tokushima","徳島県",6,0,4,1,0,1,900
"Kagawa","香川県",28,0,28,0,0,0,2649
"Ehime","愛媛県",82,1,77,4,0,0,2605
"Kochi","高知県",74,0,71,3,0,0,1971
"Fukuoka","福岡県",845,13,799,33,2,0,16383
"Saga","佐賀県",47,0,47,0,0,0,1618
"Nagasaki","長崎県",17,0,16,1,0,0,3199
"Kumamoto","熊本県",49,1,45,3,0,0,4273
"Oita","大分県",60,0,59,1,0,0,4834
"Miyazaki","宮崎県",17,0,17,0,0,0,1562
"Kagoshima","鹿児島県",11,1,10,0,0,0,2563
"Okinawa","沖縄県",142,0,139,7,0,0,3016
