"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1541,126,1312,103,3,0,33382
"Aomori","青森県",32,2,29,1,0,0,1549
"Iwate","岩手県",7,6,1,0,0,0,1907
"Miyagi","宮城県",182,24,157,1,0,0,6752
"Akita","秋田県",35,19,16,0,0,0,1201
"Yamagata","山形県",76,1,75,1,0,1,2975
"Fukushima","福島県",96,9,87,0,0,0,10978
"Ibaraki","茨城県",397,100,287,10,1,0,8181
"Tochigi","栃木県",246,49,178,0,2,19,16441
"Gunma","群馬県",226,91,161,19,0,45,9239
"Saitama","埼玉県",2878,609,2190,79,6,0,78927
"Chiba","千葉県",2164,611,1499,54,6,0,32778
"Tokyo","東京都",15867,3756,11778,333,23,0,221676
"Kanagawa","神奈川県",3187,517,2573,101,14,4,42717
"Niigata","新潟県",128,20,107,0,0,1,7460
"Toyama","富山県",285,48,215,22,1,0,5841
"Ishikawa","石川県",364,48,288,28,2,0,3521
"Fukui","福井県",154,18,128,8,1,0,5557
"Yamanashi","山梨県",124,31,92,1,0,0,7778
"Nagano","長野県",131,34,97,"-",0,0,9389
"Gifu","岐阜県",465,149,309,7,2,0,13419
"Shizuoka","静岡県",345,111,233,1,0,0,16211
"Aichi","愛知県",2675,1782,1185,37,8,329,29908
"Mie","三重県",229,136,82,1,2,10,6002
"Shiga","滋賀県",291,128,161,2,3,0,5717
"Kyoto","京都府",923,215,687,21,3,0,20966
"Osaka","大阪府",5769,1751,3919,96,38,3,90998
"Hyogo","兵庫県",1588,310,1231,47,9,0,31663
"Nara","奈良県",330,93,235,2,1,0,15767
"Wakayama","和歌山県",179,26,148,3,4,2,6927
"Tottori","鳥取県",21,16,5,0,0,0,4041
"Shimane","島根県",31,0,31,0,0,0,3071
"Okayama","岡山県",111,27,81,"-","-",3,3518
"Hiroshima","広島県",406,89,306,3,1,8,14241
"Yamaguchi","山口県",76,24,52,0,0,0,4430
"Tokushima","徳島県",58,40,10,1,0,7,2848
"Kagawa","香川県",59,13,46,0,1,0,5464
"Ehime","愛媛県",102,11,86,5,1,0,3243
"Kochi","高知県",83,3,77,3,0,0,2391
"Fukuoka","福岡県",2903,1236,1630,37,15,0,30475
"Saga","佐賀県",154,95,80,0,0,21,3398
"Nagasaki","長崎県",166,39,36,3,"-",88,9339
"Kumamoto","熊本県",354,148,126,5,1,75,7832
"Oita","大分県",87,23,63,1,1,0,7915
"Miyazaki","宮崎県",228,123,105,0,3,0,5940
"Kagoshima","鹿児島県",277,55,209,3,2,10,12235
"Okinawa","沖縄県",1127,871,253,7,7,0,14462
