"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",20463,719,19052,735,11,43,429449,"JP-01"
"Aomori","青森県",902,48,834,20,0,0,23391,"JP-02"
"Iwate","岩手県",589,27,532,30,0,0,41656,"JP-03"
"Miyagi","宮城県",4798,789,3982,27,2,0,81713,"JP-04"
"Akita","秋田県",278,9,263,6,0,0,7399,"JP-05"
"Yamagata","山形県",687,131,540,16,0,0,31472,"JP-06"
"Fukushima","福島県",2336,257,1973,106,13,0,136076,"JP-07"
"Ibaraki","茨城県",6451,312,6015,124,1,0,25747,"JP-08"
"Tochigi","栃木県",4451,158,4223,70,0,0,165268,"JP-09"
"Gunma","群馬県",4849,157,4594,98,2,0,107488,"JP-10"
"Saitama","埼玉県",31860,1326,29843,691,40,0,619477,"JP-11"
"Chiba","千葉県",28810,1015,27250,545,22,0,458972,"JP-12"
"Tokyo","東京都",118041,2890,113490,1661,42,0,1699649,"JP-13"
"Kanagawa","神奈川県",47213,902,45542,769,18,0,667393,"JP-14"
"Niigata","新潟県",1313,143,1154,16,1,0,77231,"JP-15"
"Toyama","富山県",923,14,881,28,1,0,40283,"JP-16"
"Ishikawa","石川県",1895,16,1813,64,1,2,58131,"JP-17"
"Fukui","福井県",553,7,521,25,0,0,34458,"JP-18"
"Yamanashi","山梨県",956,6,932,18,0,0,29599,"JP-19"
"Nagano","長野県",2552,111,2429,41,1,29,110500,"JP-20"
"Gifu","岐阜県",4845,68,4654,123,4,0,152210,"JP-21"
"Shizuoka","静岡県",5518,179,5224,115,1,0,234531,"JP-22"
"Aichi","愛知県",26746,494,25681,571,10,0,443442,"JP-23"
"Mie","三重県",2650,72,2590,67,4,79,73145,"JP-24"
"Shiga","滋賀県",2706,95,2559,52,4,0,83162,"JP-25"
"Kyoto","京都府",9269,117,8988,166,2,2,171236,"JP-26"
"Osaka","大阪府",49420,1313,46540,1169,59,398,956079,"JP-27"
"Hyogo","兵庫県",18928,681,17674,573,53,0,281994,"JP-28"
"Nara","奈良県",3531,92,3388,51,7,0,92104,"JP-29"
"Wakayama","和歌山県",1213,37,1134,18,3,24,25623,"JP-30"
"Tottori","鳥取県",210,0,205,2,0,3,45461,"JP-31"
"Shimane","島根県",285,0,285,0,0,0,17152,"JP-32"
"Okayama","岡山県",2630,76,2479,35,6,40,75671,"JP-33"
"Hiroshima","広島県",5087,39,4942,104,1,2,173745,"JP-34"
"Yamaguchi","山口県",1399,15,1341,43,0,0,64978,"JP-35"
"Tokushima","徳島県",473,18,437,18,2,0,29529,"JP-36"
"Kagawa","香川県",779,20,741,18,0,0,48808,"JP-37"
"Ehime","愛媛県",1110,41,1045,24,1,0,36418,"JP-38"
"Kochi","高知県",913,10,884,19,3,0,7339,"JP-39"
"Fukuoka","福岡県",18765,417,18021,327,9,0,491205,"JP-40"
"Saga","佐賀県",1163,44,1129,11,2,21,31104,"JP-41"
"Nagasaki","長崎県",1617,4,1576,38,0,1,74063,"JP-42"
"Kumamoto","熊本県",3493,24,3397,74,0,2,57631,"JP-43"
"Oita","大分県",1301,8,1271,22,0,0,89070,"JP-44"
"Miyazaki","宮崎県",1953,0,1924,22,0,7,24807,"JP-45"
"Kagoshima","鹿児島県",1775,15,1760,28,0,28,71203,"JP-46"
"Okinawa","沖縄県",8843,409,8314,126,2,6,159505,"JP-47"
