"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2039,110,1822,107,0,0,55872
"Aomori","青森県",35,0,34,1,0,0,2348
"Iwate","岩手県",23,0,23,0,0,0,4057
"Miyagi","宮城県",389,62,325,2,0,0,10103
"Akita","秋田県",53,2,51,0,0,0,2094
"Yamagata","山形県",78,2,76,1,1,1,5102
"Fukushima","福島県",247,43,202,2,1,0,19682
"Ibaraki","茨城県",638,30,591,17,4,0,12251
"Tochigi","栃木県",427,68,359,1,1,1,29540
"Gunma","群馬県",699,85,595,19,1,0,20226
"Saitama","埼玉県",4582,280,4201,101,6,0,139115
"Chiba","千葉県",3805,321,3414,70,8,0,86132
"Tokyo","東京都",25257,2210,22647,400,29,0,436860
"Kanagawa","神奈川県",6744,532,6076,136,25,0,146306
"Niigata","新潟県",170,19,151,0,0,0,15095
"Toyama","富山県",412,5,382,25,0,0,11651
"Ishikawa","石川県",776,53,676,47,0,0,12543
"Fukui","福井県",244,2,229,11,1,2,9686
"Yamanashi","山梨県",180,3,171,6,1,0,10478
"Nagano","長野県",305,9,301,1,0,6,18446
"Gifu","岐阜県",616,24,582,10,3,0,22165
"Shizuoka","静岡県",526,13,512,1,1,0,32717
"Aichi","愛知県",5241,343,4815,83,14,0,74009
"Mie","三重県",494,76,411,7,4,0,12284
"Shiga","滋賀県",495,26,461,8,0,0,11575
"Kyoto","京都府",1710,67,1618,25,1,0,40610
"Osaka","大阪府",10447,614,9622,201,30,10,179382
"Hyogo","兵庫県",2658,94,2505,59,8,0,54981
"Nara","奈良県",562,14,539,9,0,0,19870
"Wakayama","和歌山県",240,4,229,4,0,3,9240
"Tottori","鳥取県",36,7,29,0,0,0,5420
"Shimane","島根県",140,2,137,0,0,1,5597
"Okayama","岡山県",153,1,147,"-","-",5,8110
"Hiroshima","広島県",516,37,467,3,1,9,20198
"Yamaguchi","山口県",198,6,190,2,1,0,9453
"Tokushima","徳島県",147,17,118,9,0,3,6862
"Kagawa","香川県",93,3,88,2,0,0,10460
"Ehime","愛媛県",114,0,108,6,0,0,4037
"Kochi","高知県",138,1,133,4,0,0,3450
"Fukuoka","福岡県",5023,127,4801,95,10,0,47114
"Saga","佐賀県",245,2,245,0,0,2,5828
"Nagasaki","長崎県",236,2,230,3,0,1,18015
"Kumamoto","熊本県",572,7,557,8,0,0,16327
"Oita","大分県",158,3,153,2,0,0,16435
"Miyazaki","宮崎県",344,2,342,1,0,1,8534
"Kagoshima","鹿児島県",400,17,376,12,0,5,18249
"Okinawa","沖縄県",2427,153,2232,46,8,4,38138
