"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",8274,2850,5825,180,23,581,143394
"Aomori","青森県",287,16,265,6,2,0,6569
"Iwate","岩手県",183,93,89,1,1,0,9057
"Miyagi","宮城県",1181,174,997,10,7,0,18642
"Akita","秋田県",90,19,70,1,0,0,3500
"Yamagata","山形県",122,21,98,1,1,2,7425
"Fukushima","福島県",496,58,432,6,6,0,39392
"Ibaraki","茨城県",1508,375,1112,21,12,0,16407
"Tochigi","栃木県",619,92,527,2,5,2,53084
"Gunma","群馬県",1177,182,974,21,3,0,35486
"Saitama","埼玉県",8222,1247,6836,139,29,0,230760
"Chiba","千葉県",6864,892,5886,86,11,0,161405
"Tokyo","東京都",40210,3989,35733,488,67,0,750084
"Kanagawa","神奈川県",12327,1346,10787,194,59,0,249352
"Niigata","新潟県",329,101,228,0,0,0,22133
"Toyama","富山県",457,23,408,26,0,0,16966
"Ishikawa","石川県",846,13,783,50,0,0,21792
"Fukui","福井県",314,28,275,11,0,0,14585
"Yamanashi","山梨県",336,46,282,8,3,0,13459
"Nagano","長野県",691,110,556,6,0,19,30587
"Gifu","岐阜県",1034,163,857,14,1,0,33315
"Shizuoka","静岡県",1447,474,963,10,5,0,55546
"Aichi","愛知県",9632,1766,7751,115,26,0,135512
"Mie","三重県",826,184,635,7,7,0,19848
"Shiga","滋賀県",777,83,685,9,1,0,27370
"Kyoto","京都府",2585,267,2281,37,5,0,64192
"Osaka","大阪府",19630,3794,15507,310,107,19,317766
"Hyogo","兵庫県",5314,769,4465,80,37,0,93326
"Nara","奈良県",1106,197,898,11,6,0,31912
"Wakayama","和歌山県",436,78,345,6,8,7,13187
"Tottori","鳥取県",58,5,52,0,0,1,16327
"Shimane","島根県",146,5,141,0,0,0,6772
"Okayama","岡山県",583,156,363,11,3,53,19205
"Hiroshima","広島県",785,62,714,6,2,3,34211
"Yamaguchi","山口県",381,105,270,2,2,4,17013
"Tokushima","徳島県",181,11,163,9,1,2,7809
"Kagawa","香川県",138,17,119,2,0,0,16739
"Ehime","愛媛県",304,149,149,6,4,0,6862
"Kochi","高知県",149,3,142,4,0,0,3752
"Fukuoka","福岡県",5758,311,5340,107,5,0,199025
"Saga","佐賀県",307,25,284,1,0,3,9571
"Nagasaki","長崎県",265,18,247,3,0,3,26776
"Kumamoto","熊本県",1006,65,914,13,6,14,23727
"Oita","大分県",273,80,190,3,0,0,27113
"Miyazaki","宮崎県",477,93,384,1,2,1,9431
"Kagoshima","鹿児島県",612,41,571,13,1,13,27152
"Okinawa","沖縄県",4247,396,3788,68,4,5,72029
