"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",7369,2307,4910,152,19,0,130771
"Aomori","青森県",281,15,260,6,2,0,6408
"Iwate","岩手県",155,100,54,1,1,0,8148
"Miyagi","宮城県",1116,193,914,9,8,0,18148
"Akita","秋田県",75,4,69,1,0,1,3447
"Yamagata","山形県",109,20,89,1,0,1,7282
"Fukushima","福島県",479,60,413,6,4,0,38113
"Ibaraki","茨城県",1310,307,984,19,8,0,15503
"Tochigi","栃木県",584,80,504,2,6,2,51535
"Gunma","群馬県",1069,101,931,21,2,16,34433
"Saitama","埼玉県",7745,984,6628,133,19,0,222779
"Chiba","千葉県",6489,777,5626,86,9,0,157252
"Tokyo","東京都",38197,3754,33964,479,51,0,720173
"Kanagawa","神奈川県",11480,1271,10024,185,57,0,239610
"Niigata","新潟県",316,101,215,0,0,0,21341
"Toyama","富山県",446,20,400,26,0,0,16271
"Ishikawa","石川県",836,9,778,49,0,0,20734
"Fukui","福井県",304,30,263,11,0,0,13667
"Yamanashi","山梨県",327,52,268,7,2,0,13174
"Nagano","長野県",629,117,473,6,0,33,28896
"Gifu","岐阜県",939,134,792,13,1,0,31654
"Shizuoka","静岡県",1294,453,837,4,2,0,52936
"Aichi","愛知県",8914,1589,7216,109,17,0,126390
"Mie","三重県",737,134,596,7,5,0,18271
"Shiga","滋賀県",747,91,647,9,0,0,25764
"Kyoto","京都府",2508,249,2224,35,4,0,61907
"Osaka","大阪府",18140,3210,14629,282,103,19,298441
"Hyogo","兵庫県",4852,712,4061,79,28,0,86664
"Nara","奈良県",1026,202,813,11,4,0,30816
"Wakayama","和歌山県",403,80,313,4,6,6,12562
"Tottori","鳥取県",54,7,46,0,0,1,15678
"Shimane","島根県",142,1,141,0,0,0,6498
"Okayama","岡山県",515,109,310,11,3,85,17220
"Hiroshima","広島県",762,67,688,6,0,1,32679
"Yamaguchi","山口県",356,120,230,2,1,4,13795
"Tokushima","徳島県",179,11,161,9,2,2,7753
"Kagawa","香川県",132,22,108,2,0,0,16011
"Ehime","愛媛県",251,123,122,6,3,0,5657
"Kochi","高知県",148,4,140,4,0,0,3736
"Fukuoka","福岡県",5552,187,5259,106,3,0,190922
"Saga","佐賀県",297,18,280,1,0,2,8987
"Nagasaki","長崎県",262,14,245,3,0,0,25842
"Kumamoto","熊本県",974,71,881,12,2,10,23109
"Oita","大分県",228,61,164,3,0,0,25092
"Miyazaki","宮崎県",439,65,374,1,1,1,9200
"Kagoshima","鹿児島県",592,48,537,13,0,6,26482
"Okinawa","沖縄県",4031,304,3664,68,3,5,68472
