"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1727,136,1488,103,2,0,40741
"Aomori","青森県",33,0,32,1,0,0,1949
"Iwate","岩手県",12,6,7,0,0,1,2729
"Miyagi","宮城県",192,6,184,2,0,0,7541
"Akita","秋田県",48,5,41,0,0,2,1709
"Yamagata","山形県",77,1,76,1,1,1,3084
"Fukushima","福島県",139,41,98,0,0,0,13536
"Ibaraki","茨城県",524,74,438,12,2,0,10251
"Tochigi","栃木県",294,20,270,1,4,3,20806
"Gunma","群馬県",408,113,260,19,0,16,12998
"Saitama","埼玉県",3681,569,3026,86,11,0,100824
"Chiba","千葉県",2877,431,2385,61,7,0,51765
"Tokyo","東京都",19846,2797,16693,356,31,0,301182
"Kanagawa","神奈川県",4601,570,3916,115,22,0,107183
"Niigata","新潟県",139,11,128,0,0,0,12094
"Toyama","富山県",357,67,272,23,2,5,7295
"Ishikawa","石川県",592,155,406,31,2,0,7217
"Fukui","福井県",177,24,145,8,0,0,6771
"Yamanashi","山梨県",169,34,134,1,0,0,9301
"Nagano","長野県",194,48,150,"-",1,4,12806
"Gifu","岐阜県",549,42,498,9,5,0,17312
"Shizuoka","静岡県",453,57,395,1,2,0,22806
"Aichi","愛知県",4273,886,3329,58,21,0,48872
"Mie","三重県",353,86,262,2,2,3,9271
"Shiga","滋賀県",423,99,320,4,3,0,8342
"Kyoto","京都府",1343,219,1102,22,2,0,28882
"Osaka","大阪府",8139,1554,6443,136,68,6,125959
"Hyogo","兵庫県",2159,232,1878,49,15,0,41591
"Nara","奈良県",502,108,389,5,2,0,12972
"Wakayama","和歌山県",228,18,203,4,0,3,8409
"Tottori","鳥取県",22,3,19,0,0,0,4502
"Shimane","島根県",137,60,77,0,0,0,4681
"Okayama","岡山県",142,16,110,"-","-",16,5880
"Hiroshima","広島県",452,22,427,3,0,0,17150
"Yamaguchi","山口県",135,58,77,0,1,0,5962
"Tokushima","徳島県",119,61,44,2,0,12,5107
"Kagawa","香川県",74,10,63,1,0,0,7369
"Ehime","愛媛県",114,8,100,6,0,0,3726
"Kochi","高知県",118,19,96,3,1,0,2804
"Fukuoka","福岡県",4222,866,3303,53,16,0,38625
"Saga","佐賀県",227,36,192,0,0,1,4663
"Nagasaki","長崎県",205,22,36,3,1,144,13119
"Kumamoto","熊本県",482,81,391,7,0,3,10563
"Oita","大分県",143,40,102,1,0,0,11368
"Miyazaki","宮崎県",325,74,251,1,0,1,7800
"Kagoshima","鹿児島県",349,55,274,10,2,10,14714
"Okinawa","沖縄県",1977,466,1490,25,12,0,23690
