"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",17010,1383,15052,585,17,10,307606,"JP-01"
"Aomori","青森県",695,53,631,11,2,0,12951,"JP-02"
"Iwate","岩手県",495,33,436,26,1,0,19489,"JP-03"
"Miyagi","宮城県",3319,435,2862,22,8,0,47540,"JP-04"
"Akita","秋田県",253,49,203,1,1,0,6342,"JP-05"
"Yamagata","山形県",473,38,422,13,2,0,13706,"JP-06"
"Fukushima","福島県",1678,291,1347,40,11,0,80564,"JP-07"
"Ibaraki","茨城県",4543,774,3713,56,16,0,22774,"JP-08"
"Tochigi","栃木県",3653,796,2857,40,20,40,102263,"JP-09"
"Gunma","群馬県",3701,356,3278,67,11,0,72167,"JP-10"
"Saitama","埼玉県",24094,4604,19170,320,79,0,435442,"JP-11"
"Chiba","千葉県",21134,5347,15563,224,54,0,310216,"JP-12"
"Tokyo","東京都",96507,16120,79560,827,159,0,1278331,"JP-13"
"Kanagawa","神奈川県",39159,3797,34939,423,105,0,479033,"JP-14"
"Niigata","新潟県",868,120,748,9,2,9,36010,"JP-15"
"Toyama","富山県",849,57,765,27,4,0,29646,"JP-16"
"Ishikawa","石川県",1442,163,1256,57,3,34,39478,"JP-17"
"Fukui","福井県",504,76,412,16,3,0,25952,"JP-18"
"Yamanashi","山梨県",898,64,821,13,4,0,14741,"JP-19"
"Nagano","長野県",2239,244,1984,32,2,21,78608,"JP-20"
"Gifu","岐阜県",4088,528,3493,67,14,0,100416,"JP-21"
"Shizuoka","静岡県",4384,756,3554,74,9,0,150870,"JP-22"
"Aichi","愛知県",23141,2705,20061,375,67,0,300533,"JP-23"
"Mie","三重県",2100,392,1679,29,6,0,42391,"JP-24"
"Shiga","滋賀県",2057,398,1632,27,12,0,53599,"JP-25"
"Kyoto","京都府",7963,1468,6457,107,16,69,123620,"JP-26"
"Osaka","大阪府",42427,5632,35915,880,182,0,625938,"JP-27"
"Hyogo","兵庫県",15619,1833,13417,369,72,0,193028,"JP-28"
"Nara","奈良県",2932,326,2570,36,7,0,66519,"JP-29"
"Wakayama","和歌山県",1024,118,874,13,17,19,20848,"JP-30"
"Tottori","鳥取県",198,39,154,2,0,3,33040,"JP-31"
"Shimane","島根県",250,11,239,0,0,0,11764,"JP-32"
"Okayama","岡山県",2285,387,1750,17,21,131,47392,"JP-33"
"Hiroshima","広島県",4664,300,4237,89,12,38,107047,"JP-34"
"Yamaguchi","山口県",1169,368,789,12,2,0,45815,"JP-35"
"Tokushima","徳島県",375,99,263,13,1,0,20824,"JP-36"
"Kagawa","香川県",610,153,443,14,1,0,36139,"JP-37"
"Ehime","愛媛県",969,166,786,17,4,0,23059,"JP-38"
"Kochi","高知県",829,40,776,13,5,0,6805,"JP-39"
"Fukuoka","福岡県",15367,2839,12358,170,35,0,356547,"JP-40"
"Saga","佐賀県",931,177,761,4,2,11,23222,"JP-41"
"Nagasaki","長崎県",1435,268,1155,23,1,11,54579,"JP-42"
"Kumamoto","熊本県",3284,264,2714,59,23,247,51221,"JP-43"
"Oita","大分県",1093,184,893,16,4,0,60886,"JP-44"
"Miyazaki","宮崎県",1777,255,1515,17,8,10,22039,"JP-45"
"Kagoshima","鹿児島県",1556,215,1341,18,3,18,53914,"JP-46"
"Okinawa","沖縄県",7270,794,6391,90,4,5,120561,"JP-47"
