"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",52591,4520,46445,1435,14,191,942602,"JP-01"
"Aomori","青森県",3541,552,2956,33,0,0,63875,"JP-02"
"Iwate","岩手県",2678,400,2230,48,2,0,102585,"JP-03"
"Miyagi","宮城県",12947,1930,10753,95,20,169,192876,"JP-04"
"Akita","秋田県",1364,230,1113,21,2,0,19331,"JP-05"
"Yamagata","山形県",2822,386,2388,48,5,0,78465,"JP-06"
"Fukushima","福島県",7884,1033,6687,164,20,0,348599,"JP-07"
"Ibaraki","茨城県",18008,2497,15332,179,23,0,36482,"JP-08"
"Tochigi","栃木県",11560,1910,9551,99,21,0,376712,"JP-09"
"Gunma","群馬県",12594,2301,10136,157,23,0,239512,"JP-10"
"Saitama","埼玉県",86694,27253,58573,868,153,0,1230608,"JP-11"
"Chiba","千葉県",71737,11979,58975,783,103,0,882835,"JP-12"
"Tokyo","東京都",307870,45456,260043,2371,270,0,3119292,"JP-13"
"Kanagawa","神奈川県",125121,17372,106697,1052,221,0,1329499,"JP-14"
"Niigata","新潟県",5768,1011,4703,54,6,0,223131,"JP-15"
"Toyama","富山県",3631,993,2600,38,10,0,93111,"JP-16"
"Ishikawa","石川県",6698,783,5781,121,8,13,156743,"JP-17"
"Fukui","福井県",2192,250,1906,36,1,0,91545,"JP-18"
"Yamanashi","山梨県",3598,639,2943,23,2,7,86511,"JP-19"
"Nagano","長野県",6976,817,5932,94,5,133,252666,"JP-20"
"Gifu","岐阜県",12684,1913,10484,193,4,94,326128,"JP-21"
"Shizuoka","静岡県",16828,4921,11745,162,24,0,500269,"JP-22"
"Aichi","愛知県",65581,8836,55719,1026,33,0,994915,"JP-23"
"Mie","三重県",8796,2303,6566,118,11,191,170434,"JP-24"
"Shiga","滋賀県",8787,1946,6746,95,8,0,191367,"JP-25"
"Kyoto","京都府",25272,4925,19525,250,106,572,346389,"JP-26"
"Osaka","大阪府",145148,19512,121262,2756,496,1618,2760556,"JP-27"
"Hyogo","兵庫県",55199,5896,47975,1328,62,0,610937,"JP-28"
"Nara","奈良県",11424,1355,9935,134,8,0,205095,"JP-29"
"Wakayama","和歌山県",3902,462,3300,51,20,89,51512,"JP-30"
"Tottori","鳥取県",1226,250,951,3,3,22,114006,"JP-31"
"Shimane","島根県",1063,194,867,2,1,0,40685,"JP-32"
"Okayama","岡山県",11366,1485,8975,127,7,779,208397,"JP-33"
"Hiroshima","広島県",14813,1235,12874,180,9,524,662019,"JP-34"
"Yamaguchi","山口県",4294,720,3494,80,2,0,140551,"JP-35"
"Tokushima","徳島県",2168,284,1821,63,0,0,80273,"JP-36"
"Kagawa","香川県",3496,764,2699,34,9,1,106442,"JP-37"
"Ehime","愛媛県",4075,727,3270,78,6,0,120179,"JP-38"
"Kochi","高知県",2684,435,2218,31,2,0,71421,"JP-39"
"Fukuoka","福岡県",55849,9403,44820,557,34,1069,1034976,"JP-40"
"Saga","佐賀県",4260,756,2961,27,0,516,77148,"JP-41"
"Nagasaki","長崎県",4656,771,3820,69,1,4,150985,"JP-42"
"Kumamoto","熊本県",10426,1837,8466,123,13,0,98074,"JP-43"
"Oita","大分県",5449,1298,4086,65,1,0,210368,"JP-44"
"Miyazaki","宮崎県",4286,800,3511,28,1,53,53900,"JP-45"
"Kagoshima","鹿児島県",6615,1691,4693,42,4,189,135705,"JP-46"
"Okinawa","沖縄県",36882,6509,29941,248,117,184,321707,"JP-47"
