"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1024,259,687,78,17,0,11648
"Aomori","青森県",27,2,24,1,0,0,810
"Iwate","岩手県",0,0,0,0,0,0,598
"Miyagi","宮城県",88,1,86,1,0,0,2684
"Akita","秋田県",16,0,16,0,0,0,920
"Yamagata","山形県",69,5,64,0,1,0,2606
"Fukushima","福島県",81,12,69,0,0,0,3682
"Ibaraki","茨城県",168,17,142,9,0,0,4469
"Tochigi","栃木県",64,18,46,0,5,3,3336
"Gunma","群馬県",149,25,105,19,1,0,3396
"Saitama","埼玉県",998,110,842,46,6,0,18101
"Chiba","千葉県",904,108,752,44,6,0,13586
"Tokyo","東京都",5136,684,4189,263,42,14,14653
"Kanagawa","神奈川県",1322,286,965,71,30,0,8780
"Niigata","新潟県",83,14,69,0,0,1,3994
"Toyama","富山県",227,35,171,21,0,0,3067
"Ishikawa","石川県",294,69,201,24,3,0,2579
"Fukui","福井県",122,7,107,8,2,0,2430
"Yamanashi","山梨県",60,4,56,0,1,0,3602
"Nagano","長野県",76,16,60,"-",1,0,2552
"Gifu","岐阜県",150,5,138,7,1,0,3173
"Shizuoka","静岡県",74,3,70,1,1,0,3369
"Aichi","愛知県",506,35,437,34,0,5,9525
"Mie","三重県",45,5,39,1,0,0,2422
"Shiga","滋賀県",99,15,83,1,1,0,1686
"Kyoto","京都府",358,35,309,14,3,0,7493
"Osaka","大阪府",1780,305,1399,76,30,11,27552
"Hyogo","兵庫県",699,56,605,38,12,0,10537
"Nara","奈良県",91,7,82,2,0,0,2754
"Wakayama","和歌山県",63,6,54,3,0,0,3602
"Tottori","鳥取県",3,1,2,0,0,0,1288
"Shimane","島根県",24,4,20,0,1,0,1078
"Okayama","岡山県",25,0,25,"-","-",0,1621
"Hiroshima","広島県",167,24,141,2,1,0,6696
"Yamaguchi","山口県",37,3,34,0,1,0,1653
"Tokushima","徳島県",5,0,4,1,0,0,699
"Kagawa","香川県",28,1,27,0,0,0,2065
"Ehime","愛媛県",78,29,45,4,0,0,1824
"Kochi","高知県",74,2,69,3,0,0,1732
"Fukuoka","福岡県",658,47,586,25,5,0,11715
"Saga","佐賀県",47,15,32,0,0,2,1372
"Nagasaki","長崎県",17,0,16,1,0,0,2645
"Kumamoto","熊本県",48,10,35,3,0,0,3820
"Oita","大分県",60,2,57,1,0,0,3801
"Miyazaki","宮崎県",17,3,14,0,0,0,1339
"Kagoshima","鹿児島県",10,1,9,0,0,0,1685
"Okinawa","沖縄県",142,4,132,6,3,0,2806
