"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60304,374,58483,1467,6,20,1102122,"JP-01"
"Aomori","青森県",5716,175,5505,36,3,0,86905,"JP-02"
"Iwate","岩手県",3482,8,3422,52,0,0,120806,"JP-03"
"Miyagi","宮城県",16221,145,15955,117,3,4,238668,"JP-04"
"Akita","秋田県",1880,34,1820,26,1,0,26030,"JP-05"
"Yamagata","山形県",3507,39,3412,56,1,0,95561,"JP-06"
"Fukushima","福島県",9450,46,9230,174,4,0,404960,"JP-07"
"Ibaraki","茨城県",24196,236,23744,216,10,0,39827,"JP-08"
"Tochigi","栃木県",15286,204,14966,116,4,0,479468,"JP-09"
"Gunma","群馬県",16600,145,16283,172,9,0,290742,"JP-10"
"Saitama","埼玉県",114898,1385,112505,1008,47,0,1439216,"JP-11"
"Chiba","千葉県",99757,818,97880,1001,35,58,1057757,"JP-12"
"Tokyo","東京都",375973,2785,370234,2954,88,0,3615629,"JP-13"
"Kanagawa","神奈川県",167876,1156,165455,1265,66,0,1579540,"JP-14"
"Niigata","新潟県",7890,196,7634,60,3,0,279658,"JP-15"
"Toyama","富山県",4798,39,4709,50,2,0,112486,"JP-16"
"Ishikawa","石川県",7900,125,7629,124,1,22,191736,"JP-17"
"Fukui","福井県",3062,68,2957,37,1,0,115304,"JP-18"
"Yamanashi","山梨県",5114,107,4978,29,0,0,111974,"JP-19"
"Nagano","長野県",8759,85,8632,96,1,54,310469,"JP-20"
"Gifu","岐阜県",18793,303,18482,215,4,207,402111,"JP-21"
"Shizuoka","静岡県",26639,177,26256,206,3,0,609854,"JP-22"
"Aichi","愛知県",105472,1377,102958,1137,28,0,1279026,"JP-23"
"Mie","三重県",14638,182,14613,163,2,320,262689,"JP-24"
"Shiga","滋賀県",12284,184,12000,100,2,0,251754,"JP-25"
"Kyoto","京都府",35567,723,34539,279,17,26,417374,"JP-26"
"Osaka","大阪府",200114,3130,192231,2974,239,1779,3423118,"JP-27"
"Hyogo","兵庫県",77501,954,75159,1388,24,0,737950,"JP-28"
"Nara","奈良県",15686,188,15349,149,3,0,245646,"JP-29"
"Wakayama","和歌山県",5254,51,5039,61,9,103,64796,"JP-30"
"Tottori","鳥取県",1641,14,1599,5,0,23,144132,"JP-31"
"Shimane","島根県",1624,46,1574,4,0,0,53023,"JP-32"
"Okayama","岡山県",15117,105,14843,136,3,33,262448,"JP-33"
"Hiroshima","広島県",21674,272,21206,196,6,0,884248,"JP-34"
"Yamaguchi","山口県",5603,63,5451,89,0,0,182635,"JP-35"
"Tokushima","徳島県",3263,50,3149,64,1,0,102461,"JP-36"
"Kagawa","香川県",4686,28,4621,37,1,0,127383,"JP-37"
"Ehime","愛媛県",5193,112,5000,81,2,0,148333,"JP-38"
"Kochi","高知県",4108,29,4048,31,1,0,94911,"JP-39"
"Fukuoka","福岡県",74036,1366,72014,612,23,44,1236382,"JP-40"
"Saga","佐賀県",5767,71,5714,29,1,47,101414,"JP-41"
"Nagasaki","長崎県",6001,71,5859,72,0,1,176981,"JP-42"
"Kumamoto","熊本県",14283,160,13988,135,4,0,121927,"JP-43"
"Oita","大分県",8116,118,7917,81,3,0,259472,"JP-44"
"Miyazaki","宮崎県",6130,34,6029,41,2,26,72363,"JP-45"
"Kagoshima","鹿児島県",9059,46,9014,65,0,66,166828,"JP-46"
"Okinawa","沖縄県",49728,843,48420,317,30,148,390937,"JP-47"
