"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",24676,1763,21795,867,23,251,536104,"JP-01"
"Aomori","青森県",1620,279,1318,23,3,0,33457,"JP-02"
"Iwate","岩手県",970,158,780,32,2,0,56703,"JP-03"
"Miyagi","宮城県",8118,424,7606,69,10,19,120706,"JP-04"
"Akita","秋田県",492,102,381,9,0,0,10180,"JP-05"
"Yamagata","山形県",1530,171,1326,33,3,0,47759,"JP-06"
"Fukushima","福島県",3464,374,2966,124,12,0,188741,"JP-07"
"Ibaraki","茨城県",8271,548,7588,135,19,0,29913,"JP-08"
"Tochigi","栃木県",5401,239,5091,71,3,0,216506,"JP-09"
"Gunma","群馬県",6014,521,5550,104,4,161,137279,"JP-10"
"Saitama","埼玉県",38327,2448,35134,745,39,0,760912,"JP-11"
"Chiba","千葉県",33486,1377,31485,624,18,0,548645,"JP-12"
"Tokyo","東京都",141005,7009,132098,1898,63,0,2024859,"JP-13"
"Kanagawa","神奈川県",54057,1895,51341,821,50,0,805963,"JP-14"
"Niigata","新潟県",2337,361,1951,25,1,0,109122,"JP-15"
"Toyama","富山県",1350,157,1164,29,7,0,51908,"JP-16"
"Ishikawa","石川県",2520,327,2118,73,14,2,71026,"JP-17"
"Fukui","福井県",898,116,749,33,1,0,48433,"JP-18"
"Yamanashi","山梨県",1193,98,1076,19,1,0,35312,"JP-19"
"Nagano","長野県",3919,314,3589,68,5,52,147408,"JP-20"
"Gifu","岐阜県",6035,516,5387,132,4,0,190069,"JP-21"
"Shizuoka","静岡県",6541,348,6072,121,2,0,293084,"JP-22"
"Aichi","愛知県",33833,3251,29951,631,37,0,557541,"JP-23"
"Mie","三重県",3863,600,3276,87,12,100,98154,"JP-24"
"Shiga","滋賀県",3818,539,3218,61,10,0,106967,"JP-25"
"Kyoto","京都府",12387,1411,10829,186,23,39,213779,"JP-26"
"Osaka","大阪府",83504,20146,61076,1513,425,769,1452935,"JP-27"
"Hyogo","兵庫県",32043,4838,26514,690,95,1,384042,"JP-28"
"Nara","奈良県",6366,1025,5264,77,27,0,125853,"JP-29"
"Wakayama","和歌山県",2221,306,1851,29,54,35,34484,"JP-30"
"Tottori","鳥取県",374,51,316,2,0,5,61944,"JP-31"
"Shimane","島根県",356,42,314,0,1,0,19437,"JP-32"
"Okayama","岡山県",4136,576,3157,40,15,363,95544,"JP-33"
"Hiroshima","広島県",6079,433,5478,110,7,58,261403,"JP-34"
"Yamaguchi","山口県",1889,270,1573,46,6,0,82172,"JP-35"
"Tokushima","徳島県",1339,330,965,44,6,0,44163,"JP-36"
"Kagawa","香川県",1311,201,1094,22,2,6,62603,"JP-37"
"Ehime","愛媛県",2381,352,1984,45,11,0,62334,"JP-38"
"Kochi","高知県",1067,92,955,20,2,0,8133,"JP-39"
"Fukuoka","福岡県",23778,3123,20301,354,34,0,610763,"JP-40"
"Saga","佐賀県",1604,220,1387,13,2,16,38623,"JP-41"
"Nagasaki","長崎県",2141,331,1779,41,6,10,92645,"JP-42"
"Kumamoto","熊本県",4210,477,3654,79,14,0,65190,"JP-43"
"Oita","大分県",1950,499,1425,26,2,0,112690,"JP-44"
"Miyazaki","宮崎県",2246,173,2043,22,0,8,30480,"JP-45"
"Kagoshima","鹿児島県",2225,184,1999,28,1,14,81722,"JP-46"
"Okinawa","沖縄県",12625,1141,11353,137,8,6,191970,"JP-47"
