"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18235,1048,16585,628,14,26,343499,"JP-01"
"Aomori","青森県",790,80,696,14,0,0,15767,"JP-02"
"Iwate","岩手県",518,21,468,29,1,0,21969,"JP-03"
"Miyagi","宮城県",3483,108,3352,23,6,0,49566,"JP-04"
"Akita","秋田県",269,31,234,4,0,0,6878,"JP-05"
"Yamagata","山形県",531,41,476,14,0,0,16338,"JP-06"
"Fukushima","福島県",1794,133,1602,59,9,0,94227,"JP-07"
"Ibaraki","茨城県",5246,469,4691,86,15,0,24220,"JP-08"
"Tochigi","栃木県",3918,242,3619,57,11,0,114939,"JP-09"
"Gunma","群馬県",4178,327,3746,76,10,29,82684,"JP-10"
"Saitama","埼玉県",27173,3163,23575,435,47,0,494100,"JP-11"
"Chiba","千葉県",24134,3371,20443,320,40,0,361166,"JP-12"
"Tokyo","東京都",105024,5818,98128,1078,103,0,1403828,"JP-13"
"Kanagawa","神奈川県",42720,1727,40415,578,55,0,536389,"JP-14"
"Niigata","新潟県",972,77,882,13,2,0,38862,"JP-15"
"Toyama","富山県",883,17,839,27,3,0,33203,"JP-16"
"Ishikawa","石川県",1596,175,1399,60,0,38,44754,"JP-17"
"Fukui","福井県",528,35,470,23,2,0,28785,"JP-18"
"Yamanashi","山梨県",918,19,884,15,2,0,14741,"JP-19"
"Nagano","長野県",2340,80,2251,39,1,30,89440,"JP-20"
"Gifu","岐阜県",4509,332,4090,87,13,0,116077,"JP-21"
"Shizuoka","静岡県",4785,227,4469,89,2,0,171062,"JP-22"
"Aichi","愛知県",24822,1499,22863,460,45,0,347169,"JP-23"
"Mie","三重県",2353,235,2079,39,12,0,52085,"JP-24"
"Shiga","滋賀県",2270,183,2052,35,6,0,63197,"JP-25"
"Kyoto","京都府",8798,821,7912,139,5,74,141570,"JP-26"
"Osaka","大阪府",45477,2934,41512,1031,143,0,698622,"JP-27"
"Hyogo","兵庫県",17232,990,15786,456,68,0,219751,"JP-28"
"Nara","奈良県",3233,203,2988,42,7,0,74734,"JP-29"
"Wakayama","和歌山県",1118,54,1026,16,8,22,22967,"JP-30"
"Tottori","鳥取県",207,18,184,2,0,3,37113,"JP-31"
"Shimane","島根県",278,11,267,0,1,0,13515,"JP-32"
"Okayama","岡山県",2422,143,2199,24,5,56,55878,"JP-33"
"Hiroshima","広島県",4909,148,4656,96,6,9,138115,"JP-34"
"Yamaguchi","山口県",1338,181,1125,32,0,0,52858,"JP-35"
"Tokushima","徳島県",402,30,357,15,3,0,23298,"JP-36"
"Kagawa","香川県",708,86,605,17,1,0,40912,"JP-37"
"Ehime","愛媛県",1026,69,935,22,1,0,27842,"JP-38"
"Kochi","高知県",864,14,833,17,1,0,6980,"JP-39"
"Fukuoka","福岡県",16963,1594,15149,220,38,0,399116,"JP-40"
"Saga","佐賀県",992,62,943,6,1,19,25628,"JP-41"
"Nagasaki","長崎県",1569,154,1387,35,2,7,61891,"JP-42"
"Kumamoto","熊本県",3392,109,3187,66,15,30,55171,"JP-43"
"Oita","大分県",1242,110,1114,18,0,0,71055,"JP-44"
"Miyazaki","宮崎県",1906,104,1775,20,3,7,24309,"JP-45"
"Kagoshima","鹿児島県",1685,84,1591,19,3,9,60543,"JP-46"
"Okinawa","沖縄県",7928,512,7326,95,3,5,134957,"JP-47"
