"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",58165,3596,53209,1456,26,96,1021436,"JP-01"
"Aomori","青森県",4782,1131,3618,33,2,0,72969,"JP-02"
"Iwate","岩手県",3224,381,2793,50,2,0,110603,"JP-03"
"Miyagi","宮城県",15291,1605,13554,104,31,28,213429,"JP-04"
"Akita","秋田県",1687,169,1495,23,2,0,22454,"JP-05"
"Yamagata","山形県",3287,278,2959,50,5,0,86386,"JP-06"
"Fukushima","福島県",8984,615,8200,169,14,0,373952,"JP-07"
"Ibaraki","茨城県",21846,1936,19715,195,30,0,37826,"JP-08"
"Tochigi","栃木県",13865,1244,12516,105,18,0,402489,"JP-09"
"Gunma","群馬県",15601,1601,13838,162,31,0,262794,"JP-10"
"Saitama","埼玉県",106183,11947,93328,908,146,0,1329209,"JP-11"
"Chiba","千葉県",92571,12520,79156,893,102,2,965510,"JP-12"
"Tokyo","東京都",356595,28064,325986,2545,264,0,3345638,"JP-13"
"Kanagawa","神奈川県",156169,13716,141314,1139,220,0,1433442,"JP-14"
"Niigata","新潟県",7062,913,6094,55,11,0,246239,"JP-15"
"Toyama","富山県",4563,615,3904,44,14,0,102442,"JP-16"
"Ishikawa","石川県",7434,488,6804,123,4,19,173655,"JP-17"
"Fukui","福井県",2702,250,2416,36,2,0,100551,"JP-18"
"Yamanashi","山梨県",4582,578,3985,25,3,6,92433,"JP-19"
"Nagano","長野県",8156,579,7464,94,5,19,276256,"JP-20"
"Gifu","岐阜県",16893,2385,14341,204,24,37,361285,"JP-21"
"Shizuoka","静岡県",24153,4659,19309,185,32,0,549011,"JP-22"
"Aichi","愛知県",90620,21811,67756,1053,79,0,1102894,"JP-23"
"Mie","三重県",13416,3827,9726,138,29,275,192585,"JP-24"
"Shiga","滋賀県",11304,1699,9508,97,13,0,213115,"JP-25"
"Kyoto","京都府",32322,4527,27202,254,92,339,380092,"JP-26"
"Osaka","大阪府",180706,26136,149753,2830,599,1987,3042352,"JP-27"
"Hyogo","兵庫県",69040,7556,60137,1347,78,0,666775,"JP-28"
"Nara","奈良県",14281,1598,12542,141,16,0,223049,"JP-29"
"Wakayama","和歌山県",4861,470,4236,55,23,100,59346,"JP-30"
"Tottori","鳥取県",1522,244,1255,4,2,19,130759,"JP-31"
"Shimane","島根県",1444,216,1226,2,1,0,45572,"JP-32"
"Okayama","岡山県",14223,1686,11771,132,21,634,231974,"JP-33"
"Hiroshima","広島県",19673,1304,16917,185,21,1267,779859,"JP-34"
"Yamaguchi","山口県",5243,641,4515,87,3,0,155099,"JP-35"
"Tokushima","徳島県",2880,380,2436,64,2,0,90638,"JP-36"
"Kagawa","香川県",4459,490,3936,34,9,1,117449,"JP-37"
"Ehime","愛媛県",4790,368,4341,81,5,0,134626,"JP-38"
"Kochi","高知県",3760,559,3170,31,9,0,82509,"JP-39"
"Fukuoka","福岡県",68835,10128,57546,574,36,587,1130029,"JP-40"
"Saga","佐賀県",5434,553,3796,28,2,1057,90312,"JP-41"
"Nagasaki","長崎県",5544,596,4883,69,2,4,162298,"JP-42"
"Kumamoto","熊本県",13234,1781,11325,128,18,0,112361,"JP-43"
"Oita","大分県",7447,918,6460,69,5,0,233747,"JP-44"
"Miyazaki","宮崎県",5653,798,4690,33,8,132,62925,"JP-45"
"Kagoshima","鹿児島県",8499,894,7551,52,7,2,154444,"JP-46"
"Okinawa","沖縄県",44282,6109,37699,261,130,213,349832,"JP-47"
