"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",13275,1591,11168,448,22,68,236113
"Aomori","青森県",459,69,382,8,2,0,9483
"Iwate","岩手県",382,68,290,24,3,0,14310
"Miyagi","宮城県",2137,446,1675,16,3,0,24511
"Akita","秋田県",136,36,99,1,0,0,4565
"Yamagata","山形県",382,84,292,6,6,0,10103
"Fukushima","福島県",924,232,672,20,5,0,56898
"Ibaraki","茨城県",2418,277,2105,36,7,0,18572
"Tochigi","栃木県",1405,415,990,6,8,6,72081
"Gunma","群馬県",2278,337,1898,43,9,0,52671
"Saitama","埼玉県",13968,2942,10820,206,54,0,313228
"Chiba","千葉県",10826,2049,8660,117,18,0,224656
"Tokyo","東京都",58840,8235,49983,622,85,0,975031
"Kanagawa","神奈川県",20675,3067,17340,268,61,0,342311
"Niigata","新潟県",532,106,426,3,0,3,27858
"Toyama","富山県",550,49,475,26,2,0,21742
"Ishikawa","石川県",1064,116,906,50,4,8,29708
"Fukui","福井県",353,20,321,11,1,1,19362
"Yamanashi","山梨県",525,49,465,11,3,0,14459
"Nagano","長野県",1163,139,1021,15,4,12,47545
"Gifu","岐阜県",2209,507,1669,33,11,0,65046
"Shizuoka","静岡県",2651,451,2159,41,9,0,88334
"Aichi","愛知県",16021,2358,13457,206,39,0,199918
"Mie","三重県",1273,152,1104,17,4,0,29023
"Shiga","滋賀県",1154,226,917,11,4,0,37076
"Kyoto","京都府",4455,1019,3431,47,14,42,90765
"Osaka","大阪府",29686,3433,25683,570,159,0,463034
"Hyogo","兵庫県",9624,1162,8264,198,44,0,137163
"Nara","奈良県",1966,340,1602,24,14,0,47698
"Wakayama","和歌山県",607,27,562,7,4,11,16415
"Tottori","鳥取県",111,43,66,0,1,2,24092
"Shimane","島根県",208,31,177,0,2,0,9344
"Okayama","岡山県",1340,384,762,13,8,181,31723
"Hiroshima","広島県",3149,579,1724,28,18,818,73605
"Yamaguchi","山口県",572,117,448,3,4,4,26760
"Tokushima","徳島県",196,5,182,9,0,0,15283
"Kagawa","香川県",301,95,203,3,0,0,24063
"Ehime","愛媛県",457,86,358,13,3,0,12501
"Kochi","高知県",654,138,510,6,9,0,5871
"Fukuoka","福岡県",8774,1462,7193,119,16,0,263231
"Saga","佐賀県",464,60,406,3,1,5,14991
"Nagasaki","長崎県",611,205,311,4,2,91,38857
"Kumamoto","熊本県",1799,178,1408,16,6,197,34891
"Oita","大分県",667,102,560,5,4,0,42231
"Miyazaki","宮崎県",715,68,647,5,0,5,12454
"Kagoshima","鹿児島県",1006,131,875,14,2,14,38705
"Okinawa","沖縄県",5307,351,4880,81,6,5,88963
