"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",44908,1912,41447,1426,5,123,861588,"JP-01"
"Aomori","青森県",2725,122,2571,32,0,0,56702,"JP-02"
"Iwate","岩手県",2025,138,1840,47,0,0,94232,"JP-03"
"Miyagi","宮城県",9975,333,9530,91,3,21,173017,"JP-04"
"Akita","秋田県",1024,42,962,20,1,0,17561,"JP-05"
"Yamagata","山形県",2168,80,2041,47,0,0,72276,"JP-06"
"Fukushima","福島県",5907,643,5102,162,10,0,315100,"JP-07"
"Ibaraki","茨城県",12834,1323,11342,169,6,0,35004,"JP-08"
"Tochigi","栃木県",8462,887,7488,87,13,0,351241,"JP-09"
"Gunma","群馬県",8936,632,8149,155,4,0,216646,"JP-10"
"Saitama","埼玉県",58604,8754,49000,850,56,0,1095346,"JP-11"
"Chiba","千葉県",50731,5239,44758,734,36,0,792511,"JP-12"
"Tokyo","東京都",223221,25431,195497,2293,114,0,2832447,"JP-13"
"Kanagawa","神奈川県",86292,8906,76397,989,88,0,1173743,"JP-14"
"Niigata","新潟県",4096,421,3621,54,2,0,196677,"JP-15"
"Toyama","富山県",2321,188,2095,38,1,0,82493,"JP-16"
"Ishikawa","石川県",5242,828,4289,118,5,7,137521,"JP-17"
"Fukui","福井県",1665,220,1409,36,0,0,80121,"JP-18"
"Yamanashi","山梨県",2457,219,2218,21,0,1,72269,"JP-19"
"Nagano","長野県",5370,240,5107,94,0,71,227324,"JP-20"
"Gifu","岐阜県",9825,196,9441,188,2,0,295937,"JP-21"
"Shizuoka","静岡県",11029,1071,9801,157,3,0,457647,"JP-22"
"Aichi","愛知県",54237,1892,51337,1008,10,0,922462,"JP-23"
"Mie","三重県",5832,297,5569,114,4,148,159799,"JP-24"
"Shiga","滋賀県",6122,370,5659,93,3,0,171028,"JP-25"
"Kyoto","京都府",18617,1149,17099,249,21,120,313314,"JP-26"
"Osaka","大阪府",115473,7028,104755,2722,219,968,2492853,"JP-27"
"Hyogo","兵庫県",44304,1812,41176,1316,23,0,560310,"JP-28"
"Nara","奈良県",9168,453,8582,133,9,0,187872,"JP-29"
"Wakayama","和歌山県",3044,236,2688,49,13,71,45437,"JP-30"
"Tottori","鳥取県",813,182,578,2,1,51,99292,"JP-31"
"Shimane","島根県",749,92,655,2,1,0,36029,"JP-32"
"Okayama","岡山県",8329,245,7612,127,3,345,183050,"JP-33"
"Hiroshima","広島県",12206,327,11619,179,6,81,594390,"JP-34"
"Yamaguchi","山口県",3309,113,3116,80,0,0,130605,"JP-35"
"Tokushima","徳島県",1804,80,1661,63,1,0,72851,"JP-36"
"Kagawa","香川県",2335,184,2123,32,0,4,94552,"JP-37"
"Ehime","愛媛県",2941,127,2737,77,3,0,105846,"JP-38"
"Kochi","高知県",2108,115,1964,29,6,0,64615,"JP-39"
"Fukuoka","福岡県",40162,2975,36296,534,14,357,925442,"JP-40"
"Saga","佐賀県",2782,125,2646,24,0,13,64684,"JP-41"
"Nagasaki","長崎県",3507,192,3247,69,0,1,137651,"JP-42"
"Kumamoto","熊本県",7096,498,6477,121,0,0,86160,"JP-43"
"Oita","大分県",3704,160,3480,64,0,0,187025,"JP-44"
"Miyazaki","宮崎県",3267,116,3113,27,0,11,46053,"JP-45"
"Kagoshima","鹿児島県",4019,191,3808,39,0,19,120162,"JP-46"
"Okinawa","沖縄県",25337,2789,22278,236,68,34,285810,"JP-47"
