"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",37680,8016,28596,1093,54,25,677855,"JP-01"
"Aomori","青森県",2341,282,2029,30,1,0,43850,"JP-02"
"Iwate","岩手県",1436,143,1249,44,2,0,73216,"JP-03"
"Miyagi","宮城県",8850,229,8530,83,7,8,143741,"JP-04"
"Akita","秋田県",755,58,685,12,1,0,13668,"JP-05"
"Yamagata","山形県",1956,182,1733,41,5,0,58114,"JP-06"
"Fukushima","福島県",4570,259,4168,143,15,0,239340,"JP-07"
"Ibaraki","茨城県",9718,490,9081,147,8,0,32520,"JP-08"
"Tochigi","栃木県",6329,341,5910,78,11,0,262305,"JP-09"
"Gunma","群馬県",7813,402,7273,138,18,0,165713,"JP-10"
"Saitama","埼玉県",43710,1679,41247,784,45,0,874777,"JP-11"
"Chiba","千葉県",37057,1034,35346,677,19,0,608636,"JP-12"
"Tokyo","東京都",160695,5211,153430,2054,77,0,2271694,"JP-13"
"Kanagawa","神奈川県",61377,2104,58391,882,72,0,918476,"JP-14"
"Niigata","新潟県",3198,343,2819,36,7,0,142413,"JP-15"
"Toyama","富山県",1863,278,1550,35,9,0,62962,"JP-16"
"Ishikawa","石川県",3727,460,3162,104,12,1,92351,"JP-17"
"Fukui","福井県",1037,36,967,34,0,0,58838,"JP-18"
"Yamanashi","山梨県",1522,114,1390,19,1,1,41166,"JP-19"
"Nagano","長野県",4778,301,4462,83,9,68,176258,"JP-20"
"Gifu","岐阜県",8745,740,7842,163,20,0,236914,"JP-21"
"Shizuoka","静岡県",8345,746,7463,136,6,0,348307,"JP-22"
"Aichi","愛知県",46786,5369,40640,777,103,0,692293,"JP-23"
"Mie","三重県",4892,362,4551,105,11,126,123611,"JP-24"
"Shiga","滋賀県",5076,456,4541,79,13,0,128358,"JP-25"
"Kyoto","京都府",15731,964,14636,210,35,79,254273,"JP-26"
"Osaka","大阪府",99621,8912,87478,2299,370,932,1820843,"JP-27"
"Hyogo","兵庫県",39577,2025,36385,1171,95,4,456312,"JP-28"
"Nara","奈良県",7876,329,7432,115,16,0,150366,"JP-29"
"Wakayama","和歌山県",2617,95,2423,44,24,55,40172,"JP-30"
"Tottori","鳥取県",463,33,421,2,0,7,72783,"JP-31"
"Shimane","島根県",540,83,457,0,4,0,26359,"JP-32"
"Okayama","岡山県",7319,992,6022,103,31,202,133532,"JP-33"
"Hiroshima","広島県",10445,1200,8244,126,30,875,400161,"JP-34"
"Yamaguchi","山口県",2910,433,2417,60,6,0,103923,"JP-35"
"Tokushima","徳島県",1631,59,1511,61,3,0,58231,"JP-36"
"Kagawa","香川県",1997,174,1844,24,4,45,77168,"JP-37"
"Ehime","愛媛県",2712,85,2555,72,4,0,87274,"JP-38"
"Kochi","高知県",1448,218,1210,20,5,0,9618,"JP-39"
"Fukuoka","福岡県",34038,4081,29357,449,72,151,745229,"JP-40"
"Saga","佐賀県",2500,159,2342,19,5,20,49731,"JP-41"
"Nagasaki","長崎県",2889,152,2673,64,4,0,111440,"JP-42"
"Kumamoto","熊本県",6212,628,5487,97,23,0,78168,"JP-43"
"Oita","大分県",3356,350,2959,47,5,0,145113,"JP-44"
"Miyazaki","宮崎県",3019,157,2800,25,2,37,40988,"JP-45"
"Kagoshima","鹿児島県",3316,291,2994,30,3,1,101034,"JP-46"
"Okinawa","沖縄県",16902,2621,14139,148,82,6,218375,"JP-47"
