"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2430,194,2129,107,1,0,67282
"Aomori","青森県",57,20,36,1,0,0,2888
"Iwate","岩手県",25,2,23,0,0,0,4796
"Miyagi","宮城県",504,41,461,2,1,0,11985
"Akita","秋田県",59,1,58,0,0,0,2354
"Yamagata","山形県",81,3,77,1,0,0,5326
"Fukushima","福島県",332,72,255,5,3,0,24007
"Ibaraki","茨城県",719,37,664,18,4,0,13121
"Tochigi","栃木県",453,17,435,1,0,0,34014
"Gunma","群馬県",764,34,710,19,4,1,25946
"Saitama","埼玉県",5234,423,4709,102,9,0,160965
"Chiba","千葉県",4430,336,4019,75,12,0,109745
"Tokyo","東京都",28420,1902,26091,427,25,0,526696
"Kanagawa","神奈川県",7758,543,7062,153,19,0,176654
"Niigata","新潟県",180,7,173,0,0,0,16688
"Toyama","富山県",422,0,396,26,0,0,13796
"Ishikawa","石川県",787,19,721,47,0,0,15040
"Fukui","福井県",249,5,234,11,0,1,10331
"Yamanashi","山梨県",199,3,190,6,1,0,11139
"Nagano","長野県",320,4,315,3,0,2,20700
"Gifu","岐阜県",640,11,619,10,1,0,24739
"Shizuoka","静岡県",572,13,557,2,0,0,38804
"Aichi","愛知県",5596,218,5287,91,10,0,87290
"Mie","三重県",544,22,515,7,0,0,14421
"Shiga","滋賀県",520,16,496,8,0,0,13209
"Kyoto","京都府",1898,116,1755,27,1,0,47653
"Osaka","大阪府",11361,450,10671,224,21,16,208217
"Hyogo","兵庫県",2946,122,2764,60,13,0,62442
"Nara","奈良県",607,27,571,9,2,0,22972
"Wakayama","和歌山県",254,12,235,4,1,3,9858
"Tottori","鳥取県",36,1,35,0,0,0,5543
"Shimane","島根県",140,0,140,0,0,0,5980
"Okayama","岡山県",168,12,155,1,2,0,8654
"Hiroshima","広島県",644,43,597,3,1,1,24965
"Yamaguchi","山口県",209,6,201,2,1,0,10769
"Tokushima","徳島県",149,0,140,9,0,0,7130
"Kagawa","香川県",96,3,91,2,0,0,12082
"Ehime","愛媛県",115,1,108,6,0,0,4215
"Kochi","高知県",140,2,134,4,0,0,3565
"Fukuoka","福岡県",5125,73,4953,99,7,0,148398
"Saga","佐賀県",249,3,248,0,0,2,6369
"Nagasaki","長崎県",241,2,234,3,0,2,20496
"Kumamoto","熊本県",726,74,625,8,0,19,18138
"Oita","大分県",158,1,155,2,0,0,18834
"Miyazaki","宮崎県",366,1,365,1,0,1,8699
"Kagoshima","鹿児島県",456,24,432,12,0,12,21218
"Okinawa","沖縄県",2826,260,2519,51,9,4,45857
