"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1391,92,1196,103,4,0,27003
"Aomori","青森県",31,1,29,1,0,0,1369
"Iwate","岩手県",0,0,0,0,0,0,1357
"Miyagi","宮城県",142,9,132,1,0,0,5584
"Akita","秋田県",18,1,16,0,0,1,1070
"Yamagata","山形県",75,2,73,1,0,1,2864
"Fukushima","福島県",86,3,83,0,0,0,9167
"Ibaraki","茨城県",244,23,211,10,1,0,6737
"Tochigi","栃木県",163,53,100,0,0,10,12241
"Gunma","群馬県",179,21,139,19,2,0,7453
"Saitama","埼玉県",2091,417,1602,72,3,0,58157
"Chiba","千葉県",1499,307,1146,46,5,0,26393
"Tokyo","東京都",11345,2553,8464,328,19,0,166492
"Kanagawa","神奈川県",2253,301,1854,98,11,0,17145
"Niigata","新潟県",94,7,86,0,0,1,6022
"Toyama","富山県",236,5,209,22,0,0,5016
"Ishikawa","石川県",313,15,271,27,2,0,3169
"Fukui","福井県",129,4,117,8,0,0,4599
"Yamanashi","山梨県",88,10,77,1,0,0,6968
"Nagano","長野県",92,12,80,"-",0,0,6050
"Gifu","岐阜県",240,69,164,7,0,0,8892
"Shizuoka","静岡県",200,102,97,1,0,0,10472
"Aichi","愛知県",1096,544,511,35,2,6,19918
"Mie","三重県",70,17,51,1,0,1,3721
"Shiga","滋賀県",155,48,106,1,3,0,4005
"Kyoto","京都府",657,186,452,19,1,0,16392
"Osaka","大阪府",3188,878,2222,88,10,0,62724
"Hyogo","兵庫県",1014,158,811,45,4,0,23551
"Nara","奈良県",209,71,136,2,2,0,7978
"Wakayama","和歌山県",130,38,88,3,2,1,5725
"Tottori","鳥取県",6,2,4,0,0,0,2356
"Shimane","島根県",28,3,25,0,0,0,2340
"Okayama","岡山県",64,28,33,"-","-",3,2673
"Hiroshima","広島県",261,64,194,3,0,0,10937
"Yamaguchi","山口県",50,11,39,0,0,0,3588
"Tokushima","徳島県",16,6,6,1,0,3,1557
"Kagawa","香川県",45,12,33,0,0,0,4354
"Ehime","愛媛県",87,5,77,5,0,0,2846
"Kochi","高知県",79,4,72,3,0,0,2196
"Fukuoka","福岡県",1432,466,933,33,4,0,22157
"Saga","佐賀県",67,20,47,0,0,0,2160
"Nagasaki","長崎県",53,29,22,2,"-",0,5857
"Kumamoto","熊本県",100,50,47,3,0,0,4607
"Oita","大分県",60,0,59,1,0,0,6180
"Miyazaki","宮崎県",73,53,20,0,0,0,2684
"Kagoshima","鹿児島県",216,84,132,0,0,0,9619
"Okinawa","沖縄県",192,44,145,7,1,0,6342
