"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18674,798,17306,647,13,77,361220,"JP-01"
"Aomori","青森県",812,64,730,18,2,0,16995,"JP-02"
"Iwate","岩手県",543,28,486,29,1,0,23307,"JP-03"
"Miyagi","宮城県",3523,80,3420,23,5,0,49814,"JP-04"
"Akita","秋田県",269,13,250,6,0,0,6949,"JP-05"
"Yamagata","山形県",535,18,502,15,0,0,16960,"JP-06"
"Fukushima","福島県",1861,116,1681,64,5,0,102532,"JP-07"
"Ibaraki","茨城県",5476,357,5019,100,14,0,24664,"JP-08"
"Tochigi","栃木県",4005,184,3761,60,8,0,119101,"JP-09"
"Gunma","群馬県",4338,235,4020,83,6,0,87343,"JP-10"
"Saitama","埼玉県",28309,2113,25701,495,40,0,521097,"JP-11"
"Chiba","千葉県",25144,2018,22743,383,25,0,379314,"JP-12"
"Tokyo","東京都",108782,4370,103202,1210,84,0,1464411,"JP-13"
"Kanagawa","神奈川県",43725,1270,41826,629,35,0,561659,"JP-14"
"Niigata","新潟県",1024,80,930,14,1,0,41328,"JP-15"
"Toyama","富山県",895,20,848,27,4,0,34715,"JP-16"
"Ishikawa","石川県",1743,215,1515,60,3,47,47365,"JP-17"
"Fukui","福井県",537,19,493,25,1,0,30156,"JP-18"
"Yamanashi","山梨県",933,19,898,16,2,0,23510,"JP-19"
"Nagano","長野県",2352,29,2314,41,0,32,93982,"JP-20"
"Gifu","岐阜県",4641,235,4310,96,9,0,125346,"JP-21"
"Shizuoka","静岡県",4927,195,4640,92,1,0,175279,"JP-22"
"Aichi","愛知県",25391,1073,23826,492,34,0,370373,"JP-23"
"Mie","三重県",2440,162,2230,48,11,0,56417,"JP-24"
"Shiga","滋賀県",2353,145,2168,40,5,0,66308,"JP-25"
"Kyoto","京都府",8957,459,8370,147,4,19,148791,"JP-26"
"Osaka","大阪府",46336,1475,43347,1082,110,432,741448,"JP-27"
"Hyogo","兵庫県",17660,668,16492,500,56,0,233267,"JP-28"
"Nara","奈良県",3313,143,3126,44,4,0,78089,"JP-29"
"Wakayama","和歌山県",1156,40,1075,17,3,24,24080,"JP-30"
"Tottori","鳥取県",207,2,200,2,0,3,38653,"JP-31"
"Shimane","島根県",280,4,276,0,0,0,14340,"JP-32"
"Okayama","岡山県",2460,96,2300,26,5,38,60138,"JP-33"
"Hiroshima","広島県",4985,111,4759,99,7,16,147177,"JP-34"
"Yamaguchi","山口県",1366,109,1222,35,1,0,55951,"JP-35"
"Tokushima","徳島県",444,54,374,16,1,0,24873,"JP-36"
"Kagawa","香川県",729,39,672,18,1,0,42636,"JP-37"
"Ehime","愛媛県",1032,29,981,22,1,0,29710,"JP-38"
"Kochi","高知県",884,20,847,17,1,0,7088,"JP-39"
"Fukuoka","福岡県",17555,1080,16224,251,26,0,421872,"JP-40"
"Saga","佐賀県",995,24,985,7,0,21,26455,"JP-41"
"Nagasaki","長崎県",1588,68,1486,36,3,2,64616,"JP-42"
"Kumamoto","熊本県",3429,68,3284,71,9,6,56129,"JP-43"
"Oita","大分県",1276,65,1191,20,0,0,75217,"JP-44"
"Miyazaki","宮崎県",1940,55,1857,21,0,7,24604,"JP-45"
"Kagoshima","鹿児島県",1742,92,1647,24,4,21,64545,"JP-46"
"Okinawa","沖縄県",8047,313,7635,104,2,5,140309,"JP-47"
