"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1386,92,1191,103,4,0,26866
"Aomori","青森県",31,4,26,1,0,0,1317
"Iwate","岩手県",0,0,0,0,0,0,1290
"Miyagi","宮城県",140,12,127,1,0,0,5557
"Akita","秋田県",18,1,16,0,0,1,1054
"Yamagata","山形県",75,2,73,1,0,1,2856
"Fukushima","福島県",86,3,83,0,0,0,9081
"Ibaraki","茨城県",242,26,206,10,1,0,6442
"Tochigi","栃木県",159,46,99,0,0,14,12070
"Gunma","群馬県",179,21,139,19,2,0,7371
"Saitama","埼玉県",2068,435,1561,72,3,0,56624
"Chiba","千葉県",1475,320,1109,46,6,0,26147
"Tokyo","東京都",11214,2762,8124,328,18,0,156867
"Kanagawa","神奈川県",2239,303,1838,98,7,0,16219
"Niigata","新潟県",92,6,85,0,0,1,5858
"Toyama","富山県",235,4,209,22,0,0,4874
"Ishikawa","石川県",313,16,270,27,1,0,3149
"Fukui","福井県",129,4,117,8,0,0,4583
"Yamanashi","山梨県",85,8,76,1,0,0,6805
"Nagano","長野県",92,13,79,"-",0,0,5737
"Gifu","岐阜県",231,63,161,7,0,0,8749
"Shizuoka","静岡県",119,29,89,1,0,0,10472
"Aichi","愛知県",1010,469,506,35,2,0,16828
"Mie","三重県",65,13,50,1,0,1,3633
"Shiga","滋賀県",153,46,106,1,2,0,3968
"Kyoto","京都府",586,146,422,18,1,0,14909
"Osaka","大阪府",2915,748,2080,87,12,0,60635
"Hyogo","兵庫県",965,124,796,45,1,0,23180
"Nara","奈良県",205,69,134,2,1,0,7978
"Wakayama","和歌山県",122,31,87,3,1,1,5662
"Tottori","鳥取県",6,2,4,0,0,0,2286
"Shimane","島根県",28,1,25,0,0,2,2253
"Okayama","岡山県",61,28,32,"-","-",1,2618
"Hiroshima","広島県",257,60,194,3,0,0,10572
"Yamaguchi","山口県",49,10,39,0,0,0,3563
"Tokushima","徳島県",12,5,6,1,0,0,1524
"Kagawa","香川県",45,12,33,0,0,0,4243
"Ehime","愛媛県",85,3,77,5,0,0,2820
"Kochi","高知県",79,4,72,3,0,0,2184
"Fukuoka","福岡県",1342,400,909,33,4,0,21520
"Saga","佐賀県",67,20,47,0,0,0,2140
"Nagasaki","長崎県",52,28,22,2,"-",0,5764
"Kumamoto","熊本県",72,22,47,3,0,0,4607
"Oita","大分県",60,0,59,1,0,0,6023
"Miyazaki","宮崎県",62,42,20,0,0,0,1868
"Kagoshima","鹿児島県",211,82,129,0,0,0,9513
"Okinawa","沖縄県",186,38,145,7,1,0,6226
