"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",22174,877,20466,794,22,37,487612,"JP-01"
"Aomori","青森県",1273,166,1087,20,0,0,29134,"JP-02"
"Iwate","岩手県",774,67,676,31,1,0,51627,"JP-03"
"Miyagi","宮城県",7487,1005,6403,45,22,34,108929,"JP-04"
"Akita","秋田県",356,49,298,9,0,0,9023,"JP-05"
"Yamagata","山形県",1307,247,1036,24,3,0,41495,"JP-06"
"Fukushima","福島県",2927,288,2521,118,12,0,168846,"JP-07"
"Ibaraki","茨城県",7322,381,6812,129,8,0,28311,"JP-08"
"Tochigi","栃木県",5027,200,4757,70,3,0,187259,"JP-09"
"Gunma","群馬県",5424,274,5048,102,6,0,126060,"JP-10"
"Saitama","埼玉県",35079,1624,32729,726,31,0,701727,"JP-11"
"Chiba","千葉県",31307,1036,29671,600,12,0,513169,"JP-12"
"Tokyo","東京都",128781,4526,122419,1836,43,0,1890182,"JP-13"
"Kanagawa","神奈川県",50412,1364,48248,800,25,0,752210,"JP-14"
"Niigata","新潟県",1882,302,1562,18,2,0,94664,"JP-15"
"Toyama","富山県",1100,119,952,29,2,0,45854,"JP-16"
"Ishikawa","石川県",2148,176,1904,66,9,2,65350,"JP-17"
"Fukui","福井県",703,81,593,29,2,0,41086,"JP-18"
"Yamanashi","山梨県",1057,53,985,19,1,0,33554,"JP-19"
"Nagano","長野県",3351,349,2970,49,1,17,131957,"JP-20"
"Gifu","岐阜県",5295,242,4924,129,4,0,173048,"JP-21"
"Shizuoka","静岡県",6090,254,5715,121,4,0,270275,"JP-22"
"Aichi","愛知県",29533,1783,27142,608,10,0,508020,"JP-23"
"Mie","三重県",3125,284,2858,74,11,91,86936,"JP-24"
"Shiga","滋賀県",3135,283,2793,59,4,0,96218,"JP-25"
"Kyoto","京都府",10616,754,9710,176,9,24,192691,"JP-26"
"Osaka","大阪府",65591,11672,52092,1254,274,573,1216797,"JP-27"
"Hyogo","兵庫県",24286,3472,20196,618,80,0,334096,"JP-28"
"Nara","奈良県",4907,763,4083,61,15,0,109994,"JP-29"
"Wakayama","和歌山県",1699,272,1381,19,37,27,29721,"JP-30"
"Tottori","鳥取県",326,84,231,2,0,9,55521,"JP-31"
"Shimane","島根県",296,9,287,0,0,0,18895,"JP-32"
"Okayama","岡山県",3100,246,2742,35,4,77,84188,"JP-33"
"Hiroshima","広島県",5350,115,5120,107,0,8,199024,"JP-34"
"Yamaguchi","山口県",1503,70,1390,43,0,0,74020,"JP-35"
"Tokushima","徳島県",821,211,568,25,6,17,36414,"JP-36"
"Kagawa","香川県",1039,126,897,19,2,3,56861,"JP-37"
"Ehime","愛媛県",1864,327,1510,27,8,0,49381,"JP-38"
"Kochi","高知県",953,10,924,19,1,0,7559,"JP-39"
"Fukuoka","福岡県",19857,721,18793,343,10,0,546370,"JP-40"
"Saga","佐賀県",1309,64,1250,13,0,18,34491,"JP-41"
"Nagasaki","長崎県",1725,85,1601,39,0,0,84223,"JP-42"
"Kumamoto","熊本県",3591,67,3450,74,3,0,59318,"JP-43"
"Oita","大分県",1367,41,1304,22,1,0,100515,"JP-44"
"Miyazaki","宮崎県",2043,71,1943,22,0,7,27504,"JP-45"
"Kagoshima","鹿児島県",1946,74,1869,28,1,25,77595,"JP-46"
"Okinawa","沖縄県",11240,1209,9907,130,13,6,177513,"JP-47"
