"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1797,127,1567,103,2,0,44770
"Aomori","青森県",35,2,32,1,0,0,2063
"Iwate","岩手県",22,10,9,0,0,3,3163
"Miyagi","宮城県",210,18,190,2,0,0,7959
"Akita","秋田県",49,4,45,0,0,0,1797
"Yamagata","山形県",78,2,76,1,1,1,3115
"Fukushima","福島県",168,57,111,0,1,0,15127
"Ibaraki","茨城県",555,60,481,14,3,0,10918
"Tochigi","栃木県",307,25,287,1,3,6,22687
"Gunma","群馬県",451,78,348,19,0,6,14847
"Saitama","埼玉県",4013,542,3381,90,11,0,111359
"Chiba","千葉県",3092,344,2685,63,10,0,56986
"Tokyo","東京都",21128,2525,18239,364,29,0,333714
"Kanagawa","神奈川県",5096,568,4404,124,22,0,118302
"Niigata","新潟県",145,9,136,0,0,0,12820
"Toyama","富山県",396,73,306,25,0,8,9723
"Ishikawa","石川県",666,130,502,34,2,0,8652
"Fukui","福井県",236,69,156,8,3,3,8268
"Yamanashi","山梨県",173,12,157,4,1,0,9616
"Nagano","長野県",268,76,196,1,0,5,14878
"Gifu","岐阜県",562,25,527,10,3,0,18372
"Shizuoka","静岡県",484,41,442,1,1,0,26222
"Aichi","愛知県",4559,684,3807,68,16,0,55193
"Mie","三重県",380,58,320,2,3,0,9957
"Shiga","滋賀県",454,78,370,6,5,0,9392
"Kyoto","京都府",1474,164,1287,23,1,0,32102
"Osaka","大阪府",8752,985,7603,157,53,7,138267
"Hyogo","兵庫県",2297,158,2086,53,13,0,45186
"Nara","奈良県",524,39,478,7,4,0,12990
"Wakayama","和歌山県",231,3,221,4,0,3,8665
"Tottori","鳥取県",22,0,22,0,0,0,4566
"Shimane","島根県",137,2,135,0,0,0,4911
"Okayama","岡山県",145,14,128,"-","-",3,5880
"Hiroshima","広島県",459,13,443,3,0,0,17843
"Yamaguchi","山口県",175,82,93,0,0,0,6976
"Tokushima","徳島県",137,61,67,4,2,5,6023
"Kagawa","香川県",78,7,70,1,0,0,8291
"Ehime","愛媛県",114,1,107,6,0,0,3828
"Kochi","高知県",129,21,105,3,1,0,3115
"Fukuoka","福岡県",4636,831,3742,63,14,0,41214
"Saga","佐賀県",239,18,222,0,0,1,5151
"Nagasaki","長崎県",232,22,186,3,1,21,14973
"Kumamoto","熊本県",528,70,441,7,0,10,11621
"Oita","大分県",150,16,132,2,0,0,12804
"Miyazaki","宮崎県",338,30,308,1,0,1,8126
"Kagoshima","鹿児島県",363,52,299,11,1,1,16024
"Okinawa","沖縄県",2152,398,1729,29,12,0,25883
