"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",10163,2261,7640,262,26,0,173120
"Aomori","青森県",345,53,286,6,2,0,7496
"Iwate","岩手県",224,57,161,6,4,0,10258
"Miyagi","宮城県",1319,150,1158,11,3,0,20230
"Akita","秋田県",90,2,87,1,0,0,3733
"Yamagata","山形県",186,56,129,1,1,0,8531
"Fukushima","福島県",548,63,477,8,5,0,42464
"Ibaraki","茨城県",1878,370,1484,24,18,0,17536
"Tochigi","栃木県",782,183,599,2,11,2,57351
"Gunma","群馬県",1433,249,1129,23,7,32,39971
"Saitama","埼玉県",9583,1598,7825,160,26,0,252336
"Chiba","千葉県",7599,780,6724,95,15,0,175488
"Tokyo","東京都",44355,4274,39558,523,60,0,816435
"Kanagawa","神奈川県",13855,1431,12207,217,62,0,272325
"Niigata","新潟県",363,79,284,0,0,0,23497
"Toyama","富山県",462,6,430,26,2,0,18199
"Ishikawa","石川県",879,31,798,50,0,0,23696
"Fukui","福井県",326,17,298,11,2,0,16140
"Yamanashi","山梨県",429,89,331,9,0,0,13914
"Nagano","長野県",838,108,695,6,4,29,34537
"Gifu","岐阜県",1300,268,1017,15,1,0,45207
"Shizuoka","静岡県",1988,616,1353,19,13,0,63637
"Aichi","愛知県",11438,1890,9414,134,30,0,143982
"Mie","三重県",967,178,779,10,6,0,22079
"Shiga","滋賀県",832,62,759,11,2,0,29557
"Kyoto","京都府",2884,290,2561,39,8,6,70833
"Osaka","大阪府",22993,4190,18413,371,146,19,357109
"Hyogo","兵庫県",6547,825,5623,99,40,0,105709
"Nara","奈良県",1351,260,1078,13,8,0,36543
"Wakayama","和歌山県",516,65,433,7,5,11,14303
"Tottori","鳥取県",65,8,56,0,0,1,18758
"Shimane","島根県",158,12,146,0,0,0,7158
"Okayama","岡山県",678,140,468,11,5,59,20802
"Hiroshima","広島県",1128,225,820,7,6,76,39067
"Yamaguchi","山口県",418,52,360,2,3,4,19028
"Tokushima","徳島県",186,6,170,9,1,1,13518
"Kagawa","香川県",174,42,129,3,0,0,18512
"Ehime","愛媛県",352,86,259,6,3,1,8593
"Kochi","高知県",263,88,156,4,0,15,4223
"Fukuoka","福岡県",6125,418,5598,109,11,0,214039
"Saga","佐賀県",347,43,305,2,0,3,10755
"Nagasaki","長崎県",276,11,264,3,0,2,28610
"Kumamoto","熊本県",1111,79,986,13,8,33,26758
"Oita","大分県",418,144,271,3,2,0,31001
"Miyazaki","宮崎県",568,95,474,1,1,2,10600
"Kagoshima","鹿児島県",701,82,619,13,1,13,28832
"Okinawa","沖縄県",4613,380,4164,74,7,5,76622
