"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",57472,4358,51874,1453,25,213,1006517,"JP-01"
"Aomori","青森県",4589,1054,3502,33,1,0,71589,"JP-02"
"Iwate","岩手県",3092,358,2685,49,3,0,109002,"JP-03"
"Miyagi","宮城県",15028,1928,12900,103,31,97,210637,"JP-04"
"Akita","秋田県",1653,191,1439,23,2,0,22269,"JP-05"
"Yamagata","山形県",3240,342,2849,49,6,0,86183,"JP-06"
"Fukushima","福島県",8857,853,7838,166,18,0,368858,"JP-07"
"Ibaraki","茨城県",21062,2101,18767,194,29,0,37826,"JP-08"
"Tochigi","栃木県",13530,1502,11923,105,16,0,395625,"JP-09"
"Gunma","群馬県",15275,2104,13012,159,27,0,261480,"JP-10"
"Saitama","埼玉県",103372,13003,89469,900,160,0,1310241,"JP-11"
"Chiba","千葉県",87992,13795,73330,867,105,0,943843,"JP-12"
"Tokyo","東京都",349841,33356,313975,2510,291,0,3316956,"JP-13"
"Kanagawa","神奈川県",151425,16025,134280,1120,239,0,1425933,"JP-14"
"Niigata","新潟県",6907,879,5973,55,10,0,244561,"JP-15"
"Toyama","富山県",4454,825,3587,42,18,0,101793,"JP-16"
"Ishikawa","石川県",7356,586,6629,123,6,18,170535,"JP-17"
"Fukui","福井県",2620,279,2305,36,2,0,99355,"JP-18"
"Yamanashi","山梨県",4536,599,3917,25,3,5,92433,"JP-19"
"Nagano","長野県",8014,677,7199,94,5,44,274672,"JP-20"
"Gifu","岐阜県",16295,2749,13312,202,19,32,354812,"JP-21"
"Shizuoka","静岡県",22851,5310,17360,181,31,0,546624,"JP-22"
"Aichi","愛知県",85420,19901,64473,1046,76,0,1092787,"JP-23"
"Mie","三重県",12899,4315,8699,134,28,249,181186,"JP-24"
"Shiga","滋賀県",11000,2016,8888,96,15,0,209219,"JP-25"
"Kyoto","京都府",31205,7906,22567,254,82,478,371931,"JP-26"
"Osaka","大阪府",174228,27544,141944,2809,576,1931,2980472,"JP-27"
"Hyogo","兵庫県",66463,7338,57786,1340,77,1,656190,"JP-28"
"Nara","奈良県",13812,1708,11966,138,16,0,221878,"JP-29"
"Wakayama","和歌山県",4692,473,4064,55,27,100,57846,"JP-30"
"Tottori","鳥取県",1478,248,1205,4,1,21,128644,"JP-31"
"Shimane","島根県",1392,230,1160,2,1,0,45572,"JP-32"
"Okayama","岡山県",13764,1861,10221,129,13,1553,216620,"JP-33"
"Hiroshima","広島県",18962,1443,15837,181,23,1501,723783,"JP-34"
"Yamaguchi","山口県",5083,664,4333,86,2,0,155099,"JP-35"
"Tokushima","徳島県",2791,461,2267,63,3,0,89243,"JP-36"
"Kagawa","香川県",4358,647,3677,34,9,0,115563,"JP-37"
"Ehime","愛媛県",4702,486,4135,81,2,0,129404,"JP-38"
"Kochi","高知県",3583,652,2900,31,5,0,82041,"JP-39"
"Fukuoka","福岡県",66875,10671,54841,572,39,791,1113279,"JP-40"
"Saga","佐賀県",5271,656,3646,28,2,941,88087,"JP-41"
"Nagasaki","長崎県",5397,614,4716,69,2,2,160478,"JP-42"
"Kumamoto","熊本県",12882,2011,10744,127,19,0,110451,"JP-43"
"Oita","大分県",7229,1133,6027,69,3,0,230349,"JP-44"
"Miyazaki","宮崎県",5598,1002,4548,33,8,15,62380,"JP-45"
"Kagoshima","鹿児島県",8292,1309,6892,49,6,42,151367,"JP-46"
"Okinawa","沖縄県",43775,6147,37177,258,139,193,345943,"JP-47"
