"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1627,136,1388,103,3,0,36329
"Aomori","青森県",33,1,31,1,0,0,1731
"Iwate","岩手県",9,6,3,0,0,0,2218
"Miyagi","宮城県",184,10,173,1,1,0,7146
"Akita","秋田県",43,16,26,0,0,1,1554
"Yamagata","山形県",76,0,76,1,0,1,3005
"Fukushima","福島県",106,16,90,0,1,0,11990
"Ibaraki","茨城県",456,83,363,10,2,0,9383
"Tochigi","栃木県",277,43,221,1,2,12,18653
"Gunma","群馬県",307,101,178,19,0,9,10523
"Saitama","埼玉県",3256,549,2625,82,10,0,89463
"Chiba","千葉県",2495,506,1931,58,8,0,45444
"Tokyo","東京都",17875,3519,14015,341,27,0,260990
"Kanagawa","神奈川県",3904,633,3166,105,21,0,91480
"Niigata","新潟県",130,8,121,0,0,1,8383
"Toyama","富山県",308,45,242,22,3,1,6694
"Ishikawa","石川県",475,134,312,29,2,0,4097
"Fukui","福井県",155,6,141,8,1,0,5899
"Yamanashi","山梨県",140,22,117,1,0,0,8681
"Nagano","長野県",149,31,119,"-",0,1,10909
"Gifu","岐阜県",516,69,439,8,2,0,15311
"Shizuoka","静岡県",418,76,341,1,2,0,19352
"Aichi","愛知県",3744,1447,2248,44,13,5,39879
"Mie","三重県",284,103,180,1,2,0,7642
"Shiga","滋賀県",346,106,236,4,4,0,7216
"Kyoto","京都府",1119,200,898,21,3,0,24839
"Osaka","大阪府",6916,1621,5179,111,70,5,105926
"Hyogo","兵庫県",1900,295,1557,48,14,0,36336
"Nara","奈良県",403,102,298,3,3,0,11572
"Wakayama","和歌山県",198,22,170,4,1,2,7395
"Tottori","鳥取県",21,11,10,0,0,0,4316
"Shimane","島根県",132,103,29,0,0,0,4211
"Okayama","岡山県",126,20,90,"-","-",16,3836
"Hiroshima","広島県",437,72,362,3,1,0,16148
"Yamaguchi","山口県",83,18,65,0,0,0,5050
"Tokushima","徳島県",91,48,38,1,0,4,3936
"Kagawa","香川県",65,8,56,1,0,0,6505
"Ehime","愛媛県",110,10,94,6,0,0,3431
"Kochi","高知県",103,19,80,3,0,1,2609
"Fukuoka","福岡県",3633,1055,2537,41,21,0,35054
"Saga","佐賀県",198,67,133,0,0,2,3983
"Nagasaki","長崎県",185,38,36,3,"-",108,10783
"Kumamoto","熊本県",412,98,247,6,5,61,9237
"Oita","大分県",113,32,80,1,0,0,9222
"Miyazaki","宮崎県",267,76,191,1,0,1,6956
"Kagoshima","鹿児島県",328,63,249,7,2,9,13337
"Okinawa","沖縄県",1656,1123,523,14,19,0,18502
