"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1404,86,1215,103,4,0,28088
"Aomori","青森県",31,1,29,1,0,0,1427
"Iwate","岩手県",2,2,0,0,0,0,1454
"Miyagi","宮城県",153,14,138,1,0,0,5763
"Akita","秋田県",18,2,16,0,0,0,1127
"Yamagata","山形県",75,1,74,1,0,1,2882
"Fukushima","福島県",87,4,83,0,0,0,9681
"Ibaraki","茨城県",268,47,211,10,1,0,6996
"Tochigi","栃木県",185,50,127,0,0,8,13181
"Gunma","群馬県",187,27,141,19,2,0,7995
"Saitama","埼玉県",2256,476,1707,73,3,0,64828
"Chiba","千葉県",1620,357,1215,48,4,0,27453
"Tokyo","東京都",12228,2460,9438,330,22,0,182521
"Kanagawa","神奈川県",2432,303,2030,99,8,0,17863
"Niigata","新潟県",103,14,88,0,0,1,6250
"Toyama","富山県",238,6,210,22,0,0,5292
"Ishikawa","石川県",320,19,274,27,3,0,3248
"Fukui","福井県",137,12,117,8,0,0,4808
"Yamanashi","山梨県",90,10,79,1,0,0,7197
"Nagano","長野県",103,21,82,"-",0,0,6903
"Gifu","岐阜県",312,119,186,7,0,0,10052
"Shizuoka","静岡県",234,126,107,1,0,0,12832
"Aichi","愛知県",1449,857,551,35,2,6,22156
"Mie","三重県",90,35,53,1,0,1,4145
"Shiga","滋賀県",168,55,112,1,2,0,4294
"Kyoto","京都府",749,238,491,20,2,0,17369
"Osaka","大阪府",3841,1151,2598,89,18,3,70333
"Hyogo","兵庫県",1105,204,856,45,6,0,25096
"Nara","奈良県",228,66,160,2,1,0,8733
"Wakayama","和歌山県",142,42,95,3,2,2,6036
"Tottori","鳥取県",11,6,5,0,0,0,2677
"Shimane","島根県",29,4,25,0,0,0,2866
"Okayama","岡山県",76,30,41,"-","-",5,2839
"Hiroshima","広島県",304,79,221,3,0,1,11531
"Yamaguchi","山口県",53,14,39,0,0,0,3860
"Tokushima","徳島県",23,6,8,1,0,8,1663
"Kagawa","香川県",46,5,41,0,0,0,4635
"Ehime","愛媛県",89,5,79,5,0,0,2963
"Kochi","高知県",80,4,73,3,0,0,2242
"Fukuoka","福岡県",1635,587,1015,33,5,0,23282
"Saga","佐賀県",75,26,50,0,0,1,2357
"Nagasaki","長崎県",66,37,27,2,"-",0,6544
"Kumamoto","熊本県",157,106,48,3,0,0,5250
"Oita","大分県",64,4,59,1,0,0,6479
"Miyazaki","宮崎県",106,86,20,0,0,0,3631
"Kagoshima","鹿児島県",232,85,147,0,0,0,10274
"Okinawa","沖縄県",324,173,148,7,2,0,8033
